id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
bgm-bgm11542,vndb,9,19,,月岛织姬,月島 織姫,Tsukishima Orihime,,女,,,Galgame,Galgame,殻ノ少女,壳之少女,2008,Galgame,"[{""t"":""殻ノ少女"",""cn"":""壳之少女"",""ty"":""Galgame"",""y"":2008,""pop"":7899},{""t"":""殻ノ少女"",""cn"":""壳之少女"",""ty"":""Galgame"",""y"":2008,""pop"":0}]",父母是权力者、大富豪的正牌大小姐。 才色兼备如公主一般，被低年级学生们所憧憬。 生来就拥有让对方对其俯首的手段。,7899,0,7899,32,,https://t.vndb.org/ch/62/149362.jpg,https://t.vndb.org/ch/62/149362.jpg,https://lain.bgm.tv/r/400/pic/crt/l/8f/6b/11542_crt_TOA3W.jpg,#2e2a36 #cec5bb #ece7db #878082 #f8f6f0 #ffffff,Black Waist Length+ Straight Teen Slim Pale School Uniform Doggy Style Cowgirl Blowjob,,https://bgm.tv/character/11542,https://vndb.org/c4091,11542
al3180,anilist,9,19,,佩恩,ペイン,Pain,Kono Yo no Kyuuseishu (この世の救世主) / Saviour of this World / Yogen no Ko (予言の子) / Child of the Prophecy,男,,,动画|漫画,动画,NARUTO -ナルト-,火影忍者,2002,动画,"[{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""动画"",""y"":2002,""pop"":725301},{""t"":""NARUTO -ナルト- 疾風伝"",""cn"":""火影忍者疾风传"",""ty"":""动画"",""y"":2007,""pop"":610025},{""t"":""THE LAST -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 终章"",""ty"":""动画"",""y"":2014,""pop"":142927},{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""漫画"",""y"":1999,""pop"":99205},{""t"":""ROAD OF NARUTO"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":20865},{""t"":""NARUTOナルトSD ロック・リーの青春フルパワー忍伝"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":19983}]","Pain is the recognized leader of Akatsuki, partnered to [Konan](//anilist.co/character/3179/Konan), with [Tobi](//anilist.co/character/3149/Tobi) acting as his benefactor. He is the principal figure in the tailed beast sealing ceremony.",5656,5656,0,24,,https://s4.anilist.co/file/anilistcdn/character/large/b3180-ITMGBLWNBOgV.png,https://s4.anilist.co/file/anilistcdn/character/medium/b3180-ITMGBLWNBOgV.png,https://lain.bgm.tv/r/400/pic/crt/l/1a/99/9429_crt_anidb.jpg?r=1421299307,,,https://anilist.co/character/3180,https://bgm.tv/character/9429,,9429
bgm-bgm16646,vndb,9,19,,嬉野纱弓实,嬉野 紗弓実,Ureshino Sayumi,,女,O,,动画|Galgame,Galgame,大図書館の羊飼い,,2013,Galgame,"[{""t"":""大図書館の羊飼い"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2275},{""t"":""大図書館の羊飼い -Dreaming Sheep-"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":383},{""t"":""大図書館の羊飼い ～放課後しっぽデイズ～"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":346},{""t"":""大図書館の羊飼い"",""cn"":""大图书馆的牧羊人"",""ty"":""Galgame"",""y"":2013,""pop"":0},{""t"":""大図書館の羊飼い -Dreaming Sheep-"",""cn"":""大图书馆的牧羊人 -Dreaming Sheep-"",""ty"":""Galgame"",""y"":2014,""pop"":0},{""t"":""大図書館の羊飼い～放課後しっぽデイズ～"",""cn"":""大图书馆的牧羊人～放学后的尾巴时光～"",""ty"":""Galgame"",""y"":2013,""pop"":0}]",第一食堂アプリオの看板ウェイトレス。 鈴木の先輩にして同僚。 接客態度に優れており、「お人形さんのようでかわいい」 と高い人気を誇っている。 一方で趣味はネトゲ。特に、オンラインFPSではスナイパーを担当しており、超人的な腕前。 ネットワークやプログラミングには抜群の才能を持ち、情報工学を専攻している。 「当店は、お店を出るまでがエンターテインメントをモットーにやっておりますので、えっへん」,2275,0,2275,144,,https://t.vndb.org/ch/35/10235.jpg,https://t.vndb.org/ch/35/10235.jpg,https://lain.bgm.tv/r/400/pic/crt/l/22/df/16646_crt_46ZRb.jpg,#92343e #9d93a3 #d3c8cd #f1e9e5 #fcf9f5,Waist Length+ Straight Slim Pale Blowjob Virgin Sex Amber Kid Miniskirt Knee-high Socks,,https://bgm.tv/character/16646,https://vndb.org/c9359,16646
al157118,anilist,9,19,,,高橋世田介,Yotasuke Takahashi,Sekai-kun,男,,,动画|漫画,动画,ブルーピリオド,蓝色时期,2021,动画,"[{""t"":""ブルーピリオド"",""cn"":""蓝色时期"",""ty"":""动画"",""y"":2021,""pop"":154836},{""t"":""ブルーピリオド"",""cn"":""蓝色时期"",""ty"":""漫画"",""y"":2017,""pop"":77012}]","He has a reserved and shy personality but is shown to be standoffish and easy to anger. He’s blunt, and often says things as they are in his mind without stopping to explain to others what he means.",1092,1092,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b157118-Otu2NmNHzLxX.png,https://s4.anilist.co/file/anilistcdn/character/medium/b157118-Otu2NmNHzLxX.png,,,,https://anilist.co/character/157118,,,
al89845,anilist,9,19,,樱内梨子,桜内梨子,Riko Sakurauchi,Little Demon Lily (リトルデーモンリリー),女,A,16,动画|游戏,动画,ラブライブ！サンシャイン!!,,2016,动画,"[{""t"":""ラブライブ！サンシャイン!!"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":60088},{""t"":""ラブライブ！サンシャイン!! 2nd Season"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":38385},{""t"":""ラブライブ！サンシャイン!! The School Idol Movie Over the Rainbow"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":18969},{""t"":""幻日のヨハネ -SUNSHINE in the MIRROR-"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":18571},{""t"":""君のこころは輝いてるかい？"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":3706},{""t"":""HAPPY PARTY TRAIN"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":3656}]",浦之星女子学院的学园偶像团体Aqours成员。高中2年级生。为分队“Guilty Kiss”的队员。 1年级就读音乃木坂学园，2年级时转入浦之星女子学院，擅长美术与乐器演奏。 一开始对内浦感到不安，但是现在已经爱上了这个小镇。对自己很没自信，之后被千歌拉进了Aqours开始做学园偶像。 最喜欢的一句话是《小王子》中的：“只有用心才能看得清。实质性的东西用眼睛是看不见的。” 「浦の星女学院2年、桜内梨子です。,970,970,0,82,,https://s4.anilist.co/file/anilistcdn/character/large/b89845-KlToJ5lQEs5U.png,https://s4.anilist.co/file/anilistcdn/character/medium/b89845-KlToJ5lQEs5U.png,https://lain.bgm.tv/r/400/pic/crt/l/11/ef/37802_crt_laCpQ.jpg?r=1703253460,,,https://anilist.co/character/89845,https://bgm.tv/character/37802,,37802
al213450,anilist,9,19,,,イリナ・ルミネスク,Irina Luminesk,N44,女,,17,动画|漫画|轻小说,动画,月とライカと吸血姫,,2021,动画,"[{""t"":""月とライカと吸血姫"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":58224},{""t"":""月とライカと吸血姫〈ノスフェラトゥ〉"",""cn"":"""",""ty"":""轻小说"",""y"":2016,""pop"":1142},{""t"":""月とライカと吸血姫"",""cn"":"""",""ty"":""漫画"",""y"":2018,""pop"":1022}]","Vampire : 158 cm (5'1) She is treated by people as a cursed race and hates humans. For a certain reason, she has a strong will to go to the moon and aims to become an astronaut.",710,710,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b213450-fvSqTC6XYe7i.png,https://s4.anilist.co/file/anilistcdn/character/medium/b213450-fvSqTC6XYe7i.png,,,,https://anilist.co/character/213450,,,
bgm-bgm153710,vndb,9,19,,,獅童 龍司,Shidou Ryuuji,,男,,,Galgame,Galgame,セレクトオブリージュ,,2024,Galgame,"[{""t"":""セレクトオブリージュ"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":515},{""t"":""セレクトオブリージュ"",""cn"":""天选庶民的真命之选"",""ty"":""Galgame"",""y"":2024,""pop"":0}]",学園の二年生で学生会メンバー。風紀委員長を務める。 高圧的かつ狡猾な性格で、楯突く者には容赦しない。,515,0,515,0,,https://t.vndb.org/ch/45/159945.jpg,https://t.vndb.org/ch/45/159945.jpg,,#3a6087 #b05660 #d6b4a2 #e4dae6 #f8f1f4 #ffffff,Red Short Teen Slim School Uniform Trousers Dress Shoes Red Olive Glasses,,https://bgm.tv/character/153710,https://vndb.org/c135949,153710
bgm-bgm103695,vndb,9,19,,,ギルディアス,Guildias,,男,AB,,动画|Galgame,Galgame,冤罪,,2002,Galgame,"[{""t"":""冤罪"",""cn"":"""",""ty"":""Galgame"",""y"":2002,""pop"":421},{""t"":""冤罪"",""cn"":""冤罪"",""ty"":""Galgame"",""y"":2002,""pop"":0},{""t"":""冤罪"",""cn"":""冤罪"",""ty"":""动画"",""y"":2004,""pop"":0}]",「当たり前だろ？ 痛くなくては躾にならないのだから」 そもそも主人公を事件に巻き込んだ張本人の悪徳警官。 ガイズだけでなく、他にも様々な不当逮捕で無実の人間を刑務所に送り込んでいる。,421,0,421,0,,https://t.vndb.org/ch/88/12288.jpg,https://t.vndb.org/ch/88/12288.jpg,,#262b32 #b1a89d #78726d #d7d4cf #ffffff,Brown Short Slim Pale Villain Blowjob Amber Young-adult Coat Glasses,,https://bgm.tv/character/103695,https://vndb.org/c10894,103695
al138899,anilist,9,19,,,秋野桜,Sakura Akino,Cosmos / Akizakura (秋桜),女,A,17-18,动画|漫画|轻小说,动画,俺を好きなのはお前だけかよ,,2019,动画,"[{""t"":""俺を好きなのはお前だけかよ"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":139869},{""t"":""俺を好きなのはお前だけかよ～俺たちのゲームセット～"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":44017},{""t"":""俺を好きなのはお前だけかよ"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":7009},{""t"":""俺を好きなのはお前だけかよ"",""cn"":"""",""ty"":""轻小说"",""y"":2016,""pop"":1756}]",Sakura Akino is a third-year high school student and the Student Council President who is in love with [Taiyo Oga](//anilist.co/character/138901).,353,353,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b138899-7rtBYBOC7IQS.png,https://s4.anilist.co/file/anilistcdn/character/medium/b138899-7rtBYBOC7IQS.png,,,,https://anilist.co/character/138899,,,
bgm-bgm156197,vndb,9,19,,冈仓音羽,Otoha Okakura,Otoha Okakura,,女,,,Galgame,Galgame,Lessons in Love,,2022,Galgame,"[{""t"":""Lessons in Love"",""cn"":"""",""ty"":""Galgame"",""y"":2022,""pop"":342},{""t"":""Lessons in Love"",""cn"":""恋爱课程"",""ty"":""Galgame"",""y"":2020,""pop"":0}]",Otoha是一个悠闲的女孩，带有难以言喻的酷感气质，这也许得益于她众多的戒指。她是一位极具才华的音乐家，并且正在接受私人音乐指导，但又必须回应父母们想要她更专注于学业的期望。,342,0,342,0,,https://t.vndb.org/ch/10/118110.jpg,https://t.vndb.org/ch/10/118110.jpg,,#a47570 #f9dbd0 #d7b6b3 #e9e6ec #f6f2f3 #ffffff,Brown Teen School Uniform Student Green Pajamas Girlfriend Musician Guitarist Bikini,,https://bgm.tv/character/156197,https://vndb.org/c97529,156197
