id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
bgm-bgm133403,vndb,9,21,,月岛花子,月嶋 花子,Tsukishima Hanako,Hana / Hana-chan / Hana-yan / Portrait Assassin (Self-proclaimed),女,B,,Galgame,Galgame,恋がさくころ桜どき,恋花绽放樱飞时,2014,Galgame,"[{""t"":""恋がさくころ桜どき"",""cn"":""恋花绽放樱飞时"",""ty"":""Galgame"",""y"":2014,""pop"":2672},{""t"":""恋がさくころ桜どき"",""cn"":""恋花绽放樱飞时"",""ty"":""Galgame"",""y"":2014,""pop"":0}]","Hanako is Yuuri's older twin sister. An awkward character that can't be straightforward. Despite being twins, her personality is the complete opposite of Yuuri's, often causing people around her trouble.",2672,0,2672,6,,https://t.vndb.org/ch/81/23481.jpg,https://t.vndb.org/ch/81/23481.jpg,https://lain.bgm.tv/r/400/pic/crt/l/05/c6/133403_crt_mka7H.jpg,#9c77a8 #55386c #cdb3cc #ead8e9 #f7f1f0 #ffffff,Violet Ahoge Twin Tails Waist Length+ Curtained Straight Teen Slim Pale School Uniform,,https://bgm.tv/character/133403,https://vndb.org/c18193,133403
bgm-bgm21943,vndb,9,21,,月岛夕莉,月嶋 夕莉,Tsukishima Yuuri,Tsukishima Yuri / Yuriyuri,女,B,,Galgame,Galgame,恋がさくころ桜どき,恋花绽放樱飞时,2014,Galgame,"[{""t"":""恋がさくころ桜どき"",""cn"":""恋花绽放樱飞时"",""ty"":""Galgame"",""y"":2014,""pop"":2672},{""t"":""恋がさくころ桜どき"",""cn"":""恋花绽放樱飞时"",""ty"":""Galgame"",""y"":2014,""pop"":0}]",美颯学園2年生。 風紀委員長代理。 まじめで責任感が強く、異性相手でも物怖じすることなく意見を言う。 ドラマのキスシーンすら目を背けるほどの潔癖症で、恋愛に対して否定的。 女子校育ちのためか、男子には常に壁を隔てている印象がある。 美桜とは親友の仲だが、それだけに悠真の言動が気になるようだ。 「お気遣いありがとう。 ……でもお構いなく。そんなにか弱くはありませんので」,2672,0,2672,87,,https://t.vndb.org/ch/19/22819.jpg,https://t.vndb.org/ch/19/22819.jpg,https://lain.bgm.tv/r/400/pic/crt/l/b3/c5/21943_crt_k1nR4.jpg,#9683b1 #5d4573 #c9bed1 #dce2ef #f5e8e1 #fdfefe,Blue Ahoge Waist Length+ Straight Teen Slim Pale School Uniform Hard Worker Missionary,,https://bgm.tv/character/21943,https://vndb.org/c18177,21943
al197173,anilist,9,21,,,山田秋斗,Akito Yamada,,男,,,动画|漫画,动画,山田くんとLv999の恋をする,,2023,动画,"[{""t"":""山田くんとLv999の恋をする"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":205849},{""t"":""山田くんとLv999の恋をする"",""cn"":"""",""ty"":""漫画"",""y"":2019,""pop"":38486}]",Yamada is a high school student who is an intellectual and a good looking guy. He is not interested in romance but in playing games. He is a famous pro-gamer and receives money from sponsors.,2424,2424,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b197173-t2KNplNgpQV6.png,https://s4.anilist.co/file/anilistcdn/character/medium/b197173-t2KNplNgpQV6.png,,,,https://anilist.co/character/197173,,,
al2752,anilist,9,21,,,クザン,Kuzan,Aokiji (青雉) / The Blue Pheasant,男,F,47-49,动画|漫画,动画,ONE PIECE,航海王,1999,动画,"[{""t"":""ONE PIECE"",""cn"":""航海王"",""ty"":""动画"",""y"":1999,""pop"":750384},{""t"":""ONE PIECE"",""cn"":""航海王"",""ty"":""漫画"",""y"":1997,""pop"":232766},{""t"":""ONE PIECE FILM Z"",""cn"":""航海王：Z"",""ty"":""动画"",""y"":2012,""pop"":64412},{""t"":""ONE PIECE FAN LETTER"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":58152},{""t"":""ONE PIECE “3D2Y” エースの死を越えて! ルフィ仲間との誓い"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":23907},{""t"":""ONE PIECE FILM STRONG WORLD EPISODE:0"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":18755}]","298 cm (9'9"") Hie Hie no Mi (Ice Ice Fruit) Logia Kuzan, better known by his former alias Aokiji, is one of the three Marine admirals. Kuzan is a very laid back man, showing no shock or surprise from almost anything.",1848,1848,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b2752-0ENS2a39muDz.png,https://s4.anilist.co/file/anilistcdn/character/medium/b2752-0ENS2a39muDz.png,,,,https://anilist.co/character/2752,,,
vndb-c108946,vndb,9,21,,,石屋鐘 厳,Ishiyagane Gen,Genny,男,,,Galgame,Galgame,AI: ソムニウムファイル ニルヴァーナイニシアチブ,AI：梦境档案 涅槃肇始,2022,Galgame,"[{""t"":""AI: ソムニウムファイル ニルヴァーナイニシアチブ"",""cn"":""AI：梦境档案 涅槃肇始"",""ty"":""Galgame"",""y"":2022,""pop"":1753},{""t"":""伊達鍵は眠らない – From AI：ソムニウムファイル"",""cn"":""无法成眠的伊达键 - From AI：梦境档案"",""ty"":""Galgame"",""y"":2025,""pop"":276}]","Gen Ishiyagane Male Unknown September 21 Owner of Brahman World Cuisine Harbor Warehouse District, People Who Are Unafraid of Him Ota Matsushita Reading, Meditating Cooking (All), Crushing Rocks He runs a restaurant called Brahman in Golden…",1753,0,1753,0,,https://t.vndb.org/ch/32/135632.jpg,https://t.vndb.org/ch/32/135632.jpg,,#24293d #aea69f #6c6b74 #d2cac4 #ede3dd #fffefe,Sweater Cooking Fighting Hidden Young-adult Muscular Apron Mask Secretive Gloves,,,https://vndb.org/c108946,
bgm-bgm39004,vndb,9,21,,,紅星 陽菜,Akahoshi Corona,Coronya / The Prominence,女,,,Galgame,Galgame,LAMUNATION!,,2016,Galgame,"[{""t"":""LAMUNATION!"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":1033},{""t"":""ラムネーション！"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":0}]",IQ200の超絶妹。 一切容赦せず、理性的に、計算高く、効率的に、兄や友人を幸せにしようとしていく。 「ブラザーコンプレックスだって、家族愛と解釈すれば合理的でしょ？」,1033,0,1033,47,,https://t.vndb.org/ch/09/52509.jpg,https://t.vndb.org/ch/09/52509.jpg,,,Blond Ahoge Twin Tails Waist Length+ Teen Slim Pale School Uniform Student Magician,,https://bgm.tv/character/39004,https://vndb.org/c37590,39004
bgm-bgm39007,vndb,9,21,,,紅星 月菜,Akahoshi Luna,Luna-chan / Luna-chi / Lunachi-kun / The Public Hero,男,,,Galgame,Galgame,LAMUNATION!,,2016,Galgame,"[{""t"":""LAMUNATION!"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":1033},{""t"":""ラムネーション！"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":0}]",彼が何を考えているのかは謎。 恐らく何も考えていない。 お風呂とゴムのアヒルが大好きらしい。 「よく見ておくんだな。 これがホヤだ」,1033,0,1033,3,,https://t.vndb.org/ch/12/52512.jpg,https://t.vndb.org/ch/12/52512.jpg,,#524655 #c19f9e #f2dcba #e9e4de #f9f7ee #ffffff,Blond Short Teen Slim Pale Donkan Magician Cooking Virgin Sex Blue,,https://bgm.tv/character/39007,https://vndb.org/c37594,39007
al89852,anilist,9,21,,黑泽露比,黒澤ルビィ,Ruby Kurosawa,黑泽红宝石,女,A,15,动画|游戏,动画,ラブライブ！サンシャイン!!,,2016,动画,"[{""t"":""ラブライブ！サンシャイン!!"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":60088},{""t"":""ラブライブ！サンシャイン!! 2nd Season"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":38385},{""t"":""ラブライブ！サンシャイン!! The School Idol Movie Over the Rainbow"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":18969},{""t"":""幻日のヨハネ -SUNSHINE in the MIRROR-"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":18571},{""t"":""君のこころは輝いてるかい？"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":3706},{""t"":""HAPPY PARTY TRAIN"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":3656}]",浦之星女子学院的学园偶像团体Aqours成员。高中1年级生。分队“CYaRon!”的队员。 黛雅的妹妹。名字源自于红宝石（Ruby）。擅长裁缝。非常害羞，除了爸爸以外没有和其他男性说过话。 希望完成成为偶像的梦想，同时也希望自己成为偶像后能得到别人的认同。 有点冒失，经常弄出差错，犯了错之后很容易就哭出来，经常让姐姐很担心。 姐姐黛雅对她很严格，但实际上露比也常常受到她的照顾。自认为姐姐很完美，自己无法追上，但是露比也有姐姐所羡慕的地方。,731,731,0,82,,https://s4.anilist.co/file/anilistcdn/character/large/b89852-HMeqdRlxVyWM.png,https://s4.anilist.co/file/anilistcdn/character/medium/b89852-HMeqdRlxVyWM.png,,,,https://anilist.co/character/89852,https://bgm.tv/character/37809,,37809
vndb-c28491,vndb,9,21,,,楠本 さやか,Kusumoto Sayaka,,女,,,Galgame,Galgame,マブラヴ アンリミテッド ザ・デイアフター,,2010,Galgame,,A sergeant of the 1st Regiment's TSF Maintenance Group in the Imperial Japanese Army/Mainland Defense Force who works as a mechanic for the Wardog squad.,690,0,690,0,,https://t.vndb.org/ch/52/34552.jpg,https://t.vndb.org/ch/52/34552.jpg,,#977b41 #4b492a #c6b198 #e7e0d1 #f9f5ea #ffffff,Long Slim Pale Hard Worker Red Young-adult Hat Friendly Belt Mechanic,,,https://vndb.org/c28491,
bgm-bgm64723,vndb,9,21,,,山吹 ノア,Yamabuki Noa,,女,O,,Galgame,Galgame,出会って5分は俺のもの！ 時間停止と不可避な運命,,2018,Galgame,"[{""t"":""出会って5分は俺のもの！ 時間停止と不可避な運命"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":389},{""t"":""出会って5分は俺のもの！ 時間停止と不可避な運命"",""cn"":""5分钟的邂逅！时间停止与不可避免的命运！"",""ty"":""Galgame"",""y"":2018,""pop"":0}]",二年前まで海外に暮らしていたハーフ美少女。桜良の親友。何事にも前向きで明るく、ミステリーやオカルト大好き。 幼いころに見たＵＦＯを誰も信じてくれなかったことから、自分でオカルトを解き明かしてやる！ と意気込むようになる。 そして車に跳ねられそうになったところを不可思議なタイミングで悠真に助けられて以来、超能力者では？ と、ドキドキしながらつきまとうようになる。,389,0,389,20,,https://t.vndb.org/ch/06/87806.jpg,https://t.vndb.org/ch/06/87806.jpg,,#c3a082 #46457f #f0c9a6 #f8efc9 #f7f5e7 #ffffff,Blond Waist Length+ Teen Slim Pale Doggy Style Cowgirl Standing Sex Blowjob Virgin Sex,,https://bgm.tv/character/64723,https://vndb.org/c72524,64723
