id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al136845,anilist,7,13,,中山春树,中山春樹,Haruki Nakayama,Haru,男,O,22-,动画|漫画,动画,ギヴン,GIVEN 被赠与的未来,2019,动画,"[{""t"":""ギヴン"",""cn"":""GIVEN 被赠与的未来"",""ty"":""动画"",""y"":2019,""pop"":211312},{""t"":""映画 ギヴン"",""cn"":""电影 GIVEN"",""ty"":""动画"",""y"":2020,""pop"":95589},{""t"":""ギヴン"",""cn"":""GIVEN 被赠与的未来"",""ty"":""漫画"",""y"":2013,""pop"":40944},{""t"":""ギヴン うらがわの存在"",""cn"":""GIVEN 内侧的存在"",""ty"":""动画"",""y"":2021,""pop"":32798},{""t"":""ギヴン 柊mix"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":20356},{""t"":""ギヴン 海へ"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":13605}]",大学院生。 バンドメンバーの中では最年長。 面倒見が良い兄的な存在。すこぶるお人好し。,2822,2822,0,2,,https://lain.bgm.tv/pic/crt/l/0a/11/69172_crt_o5rLg.jpg,https://lain.bgm.tv/r/400/pic/crt/l/0a/11/69172_crt_o5rLg.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b136845-4jHomiPMsJ6n.png|https://s4.anilist.co/file/anilistcdn/character/large/b136845-4jHomiPMsJ6n.png,,,https://anilist.co/character/136845,https://bgm.tv/character/69172,,69172
al3029,anilist,7,13,,李小狼,李小狼,Xiaolang Li,Syaoran / Shaoran / Li Showron / 王小明,男,O,11-12,动画|漫画|游戏,动画,カードキャプターさくら,魔卡少女樱,1998,动画,"[{""t"":""カードキャプターさくら"",""cn"":""魔卡少女樱"",""ty"":""动画"",""y"":1998,""pop"":103089},{""t"":""カードキャプターさくら クリアカード編"",""cn"":""魔卡少女樱 透明牌篇"",""ty"":""动画"",""y"":2018,""pop"":33146},{""t"":""劇場版 カードキャプターさくら 封印されたカード"",""cn"":""魔卡少女樱 被封印的卡片"",""ty"":""动画"",""y"":2000,""pop"":25280},{""t"":""劇場版 カードキャプターさくら"",""cn"":""魔卡少女樱 香港之旅"",""ty"":""动画"",""y"":1999,""pop"":21807},{""t"":""カードキャプターさくら"",""cn"":""魔卡少女樱"",""ty"":""漫画"",""y"":1996,""pop"":19417},{""t"":""カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま"",""cn"":""魔卡少女樱 透明牌篇 序幕 小樱与两人的小熊"",""ty"":""动画"",""y"":2017,""pop"":13867}]","**** 140 cm - 148 cm **** 4th **** [Yelan Li](//anilist.co/character/174356/Ieran-Li) (mother), [Meiling Li](//anilist.co/character/6768/Meiling-Li) (cousin) Syaoran is a distant relative of [Clow Reed](//anilist.co/character/3612/Clow-Reed…",2159,2159,0,161,,https://lain.bgm.tv/pic/crt/l/08/02/6527_crt_tZMv9.jpg?r=1753766804,https://lain.bgm.tv/r/400/pic/crt/l/08/02/6527_crt_tZMv9.jpg?r=1753766804,https://s4.anilist.co/file/anilistcdn/character/medium/b3029-urpwynZhFdbi.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b3029-urpwynZhFdbi.jpg,,,https://anilist.co/character/3029,https://bgm.tv/character/6527,,6527
al89849,anilist,7,13,,津岛善子,津島善子,Yoshiko Tsushima,Yohane / 津岛夜羽 / ヨハネ,女,O,,动画|游戏,动画,ラブライブ！サンシャイン!!,,2016,动画,"[{""t"":""ラブライブ！サンシャイン!!"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":60088},{""t"":""ラブライブ！サンシャイン!! 2nd Season"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":38385},{""t"":""ラブライブ！サンシャイン!! The School Idol Movie Over the Rainbow"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":18969},{""t"":""幻日のヨハネ -SUNSHINE in the MIRROR-"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":18571},{""t"":""君のこころは輝いてるかい？"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":3706},{""t"":""HAPPY PARTY TRAIN"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":3656}]",浦之星女子学院的学园偶像团体Aqours成员。高中1年级生。为分队“Guilty Kiss”的队员。 出身于沼津市中心。其言行举止有中二病的问题，自称“夜羽”（ヨハネ） 霉运体质，因此认定了自己是堕天使，十分在意这点。 称自己的粉丝为'小恶魔'。 “おはヨハネ！”是善子的声优小林爱香'发明'的小恶魔专用打招呼用语。,1591,1591,0,92,,https://lain.bgm.tv/pic/crt/l/ff/ad/37806_crt_Ouq9q.jpg?r=1703253210,https://lain.bgm.tv/r/400/pic/crt/l/ff/ad/37806_crt_Ouq9q.jpg?r=1703253210,https://lain.bgm.tv/r/400/pic/crt/l/43/37/182856_crt_yhRhV.jpg|https://lain.bgm.tv/pic/crt/l/43/37/182856_crt_yhRhV.jpg|https://s4.anilist.co/file/anilistcdn/character/medium/b89849-OXKMEsvrPQ12.png|https://s4.anilist.co/file/anilistcdn/character/large/b89849-OXKMEsvrPQ12.png,,,https://anilist.co/character/89849,https://bgm.tv/character/37806,,37806
bgm-bgm11076,vndb,7,13,,白鹭茉百合,白鷺 茉百合,Shirasagi Mayuri,Mayu-chan / まゆちゃん,女,B,,Galgame,Galgame,Flyable Heart,,2009,Galgame,"[{""t"":""Flyable Heart"",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":661},{""t"":""君の名残は静かに揺れて"",""cn"":""君之余影静静地摇曳着"",""ty"":""Galgame"",""y"":2010,""pop"":322},{""t"":""Flyable CandyHeart"",""cn"":"""",""ty"":""Galgame"",""y"":2011,""pop"":160},{""t"":""プリズマティックプリンセス☆ユニゾンスターズ"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":36},{""t"":""君の名残は静かに揺れて"",""cn"":""君之余影静静地摇曳着"",""ty"":""Galgame"",""y"":2010,""pop"":0},{""t"":""Flyable CandyHeart"",""cn"":"""",""ty"":""Galgame"",""y"":2011,""pop"":0}]",私立凤缭兰学园的学生会副会长，晶的上级生。 和缭兰会的水无瀬桜子平分秋色的学园偶像般的存在。 学生会的事务几乎全部由茉百合和另一位副会长八重野蛍及时处理掉了。 性格文静而温柔，高贵而优雅。能力颇高，容貌端庄，成绩优秀，运动全能。做任何事都毫无疏漏，很得要领。 但是有时候很腹黑……（应该说是极其腹黑 = = ）,661,0,661,91,,https://lain.bgm.tv/pic/crt/l/9a/19/11076_crt_22B4S.jpg,https://lain.bgm.tv/r/400/pic/crt/l/9a/19/11076_crt_22B4S.jpg,https://t.vndb.org/ch/97/18597.jpg,,Violet Waist Length+ Straight Teen Slim Pale School Uniform Dress Shoes Cooking Missionary,,https://bgm.tv/character/11076,https://vndb.org/c808,11076
vndb-c46114,vndb,7,13,,,,Yahiko Ikari,,男,,,Galgame,Galgame,Lucid9,,2016,Galgame,,,598,0,598,0,,https://t.vndb.org/ch/53/159153.jpg,https://t.vndb.org/ch/53/159153.jpg,,#74605b #c7a196 #e3cebd #f0e6e0 #fbf6f0 #ffffff,Blond Ahoge Short Teen Slim Pale School Uniform Trousers Blue Necktie,,,https://vndb.org/c46114,
vndb-c73703,vndb,7,13,,和,カズ,Kazu,,男,A,,Galgame,Galgame,VARIABLE BARRICADE,百密一疏少女心,2019,Galgame,,悟の小学生時代のクラスメイト。 男気のある豪快な性格で、 少しおせっかいなところもある。,429,0,429,1,,https://lain.bgm.tv/pic/crt/l/d6/0b/35673_crt_YAa6T.jpg?r=1448559600,https://lain.bgm.tv/r/400/pic/crt/l/d6/0b/35673_crt_YAa6T.jpg?r=1448559600,https://t.vndb.org/ch/67/89267.jpg,,Blue Short Proactive Young-adult Suit Pretending Twin Brother Wealthy Kind Sunglasses,,https://bgm.tv/character/35673,https://vndb.org/c73703,35673
vndb-c51097,vndb,7,13,,,光森 壱哉,Mitsumori Ichiya,,男,A,,Galgame,Galgame,VARIABLE BARRICADE,百密一疏少女心,2019,Galgame,,常に理想の恋人でありたい恋愛特化型ヒーロー。 スマートな大人の余裕を武器とするも、若干テンプレ感は否めない。,429,0,429,3,,https://lain.bgm.tv/pic/crt/l/b4/ae/65315_crt_b7oZD.jpg,https://lain.bgm.tv/r/400/pic/crt/l/b4/ae/65315_crt_b7oZD.jpg,https://t.vndb.org/ch/71/81571.jpg,,Blue Wavy Short Dress Shoes Cooking Red Young-adult Suit Necktie T-shirt,,https://bgm.tv/character/65315,https://vndb.org/c51097,65315
al127594,anilist,7,13,,藤井夏生,藤井夏生,Natsuo Fujii,Nacchan / Nat-chan,男,A,16,动画|漫画,动画,ドメスティックな彼女,家有女友,2019,动画,"[{""t"":""ドメスティックな彼女"",""cn"":""家有女友"",""ty"":""动画"",""y"":2019,""pop"":222999},{""t"":""ドメスティックな彼女"",""cn"":""家有女友"",""ty"":""漫画"",""y"":2014,""pop"":42893},{""t"":""ドメスティックな彼女 公式薄い本"",""cn"":"""",""ty"":""漫画"",""y"":2020,""pop"":801},{""t"":""ドメスティックな異世界転移"",""cn"":"""",""ty"":""漫画"",""y"":2020,""pop"":413},{""t"":""ドメスティックな彼女"",""cn"":""家有女友"",""ty"":""动画"",""y"":2019,""pop"":0},{""t"":""ドメスティックな彼女"",""cn"":""家有女友"",""ty"":""漫画"",""y"":2014,""pop"":0}]",小説家志望の男子高校生。 癖の強い天然パーマが特徴。 授業中に隠れて執筆を行うほどの創作意欲の持ち主。,378,378,0,4,,https://lain.bgm.tv/pic/crt/l/aa/7d/65945_crt_B6KME.jpg?r=1539251187,https://lain.bgm.tv/r/400/pic/crt/l/aa/7d/65945_crt_B6KME.jpg?r=1539251187,https://s4.anilist.co/file/anilistcdn/character/medium/b127594-HhC0gZYT2fkE.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b127594-HhC0gZYT2fkE.jpg,,,https://anilist.co/character/127594,https://bgm.tv/character/65945,,65945
bgm-bgm96655,vndb,7,13,,伏见凪纱,伏見 凪紗,Fushimi Nagisa,,女,B,,Galgame,Galgame,ツユチル・レター～海と栞に雨音を～,,2021,Galgame,"[{""t"":""ツユチル・レター～海と栞に雨音を～"",""cn"":"""",""ty"":""Galgame"",""y"":2021,""pop"":361},{""t"":""ツユチル・レター～海と栞に雨音を～"",""cn"":""梅时露霁书 ~雨潺海汐间~"",""ty"":""Galgame"",""y"":2021,""pop"":0}]",海琴的朋友，假小子。 喜欢和朋友聚在一起，与海琴也很合得来。 虽然并没有在收集绯闻， 但因为隶属于报纸社，所以流言蜚语自然而然地便汇聚到手上。 很讨厌听别人对自己说“你是报社的所以肯定知道吧”。,361,0,361,2,,https://lain.bgm.tv/pic/crt/l/34/bb/96655_crt_Ah84y.jpg,https://lain.bgm.tv/r/400/pic/crt/l/34/bb/96655_crt_Ah84y.jpg,https://t.vndb.org/ch/18/118218.jpg,,Black Short Teen Slim Pale Friend Classmate Teal Atashi School Newspaper Club Member,,https://bgm.tv/character/96655,https://vndb.org/c97604,96655
vndb-c68406,vndb,7,13,,,,Akatora Taiga,Dynamite / Twerp,男,O,,Galgame,Galgame,Camp Buddy,,2018,Galgame,"[{""t"":""Camp Buddy"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":336},{""t"":""Camp Buddy: Scoutmaster Season"",""cn"":"""",""ty"":""Galgame"",""y"":2022,""pop"":73}]","Taiga is a born leader, but unfortunately, he's using it to drag his friends into his schemes. He has an unreasonable hate towards Keitaro.",336,0,336,0,,https://storage.moegirl.org.cn/moegirl/commons/e/e8/Dynamite.jpg,https://storage.moegirl.org.cn/moegirl/commons/e/e8/Dynamite.jpg!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20210819131428,https://t.vndb.org/ch/98/104198.jpg,#40484b #060a0b #151a1b #272d2e #adc1c7 #000000,图源:moegirl Blond Red Short Teen Slim Uniform Missionary Doggy Style Cowgirl,,,https://vndb.org/c68406,
