id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
bgm-bgm14384,vndb,2,13,,尼禄·卡欧斯,ネロ・カオス,Nero Chaos,#10 of the 27 Ancestors of Dead Apostles / Fabro Rowan / Nrvnqsr Chaos / 尼禄·卡奥斯,男,,,动画|漫画|游戏|Galgame,Galgame,月姫,月姬,2000,Galgame,"[{""t"":""月姫"",""cn"":""月姬"",""ty"":""Galgame"",""y"":2000,""pop"":11533},{""t"":""歌月十夜"",""cn"":""歌月十夜"",""ty"":""Galgame"",""y"":2001,""pop"":3522},{""t"":""月姫 PLUS-DISC"",""cn"":""月姬 PLUS-DISC"",""ty"":""Galgame"",""y"":2001,""pop"":2459},{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869},{""t"":""月姫 -A piece of blue glass moon-"",""cn"":""月姬 -A piece of blue glass moon-"",""ty"":""Galgame"",""y"":2021,""pop"":0},{""t"":""月姫"",""cn"":""月姬"",""ty"":""Galgame"",""y"":2000,""pop"":0}]",死徒27祖之一，排名第十，实力极强。冷静而不抱有感情的学者，出身于移动石柩·北之彷徨海的魔术师，被称为「彷徨悔的鬼之子」。 并非被吸血鬼袭击而成为死徒，而是为研究魔术而自己成为死徒。过去身为人类的名字为佛罗布·罗韦恩，卡欧斯是教会为他安上的名字。 身体内部就是个小型的固有结界“兽王之巢”，内藏666只兽，任何物理、魔术伤害都无法将他致死，因碰上可杀死万物的直死之魔眼而被消灭。,11533,0,11533,9,,https://lain.bgm.tv/pic/crt/l/d7/e9/14384_crt_04g2g.jpg?r=1421330418,https://lain.bgm.tv/r/400/pic/crt/l/d7/e9/14384_crt_04g2g.jpg?r=1421330418,https://t.vndb.org/ch/22/122.jpg,,Short Straight Villain Fighting Grey Adult Muscular Unnatural Skin Tone Trench Coat Grandiose,,https://bgm.tv/character/14384,https://vndb.org/c91,14384
bgm-bgm27132,vndb,2,13,,橘圣良,橘 聖良,Tachibana Seira,,女,B,,Galgame,Galgame,"BALDR SKY Dive1 ""Lost Memory""",,2009,Galgame,"[{""t"":""BALDR SKY Dive1 \""Lost Memory\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":3163},{""t"":""BALDR SKY Dive2 \""RECORDARE\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":2714},{""t"":""BALDR SKY DiveX \""DREAM WORLD\"""",""cn"":"""",""ty"":""Galgame"",""y"":2010,""pop"":231},{""t"":""BALDR SKY Dive2 \""RECORDARE\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":0},{""t"":""BALDR SKY Dive1 \""LostMemory\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":0},{""t"":""BALDR SKY DiveX \""DREAM WORLD\"""",""cn"":"""",""ty"":""Galgame"",""y"":2010,""pop"":0}]",涉足所有虚拟网络相关事业的方舟工业社社长。 有着仿佛洞悉一切的视线。拥有「AI魔女」的绰号。 甲母亲的妹妹，甲的姨妈。对甲来说也是很有缘分的人，但甲很不擅长面对她。 在方舟本社的构造体（虚拟网络空间）深处，有着庄严的社长室。在那里可与她会面。,3163,0,3163,7,1,https://lain.bgm.tv/pic/crt/l/58/56/27132_crt_5iygI.jpg,https://lain.bgm.tv/r/400/pic/crt/l/58/56/27132_crt_5iygI.jpg,https://t.vndb.org/ch/69/44969.jpg,,Wavy Curtained Shoulder-length Slim Pale Amber Adult Secretive Gloves Stoic,,https://bgm.tv/character/27132,https://vndb.org/c22842,27132
bgm-bgm63866,vndb,2,13,,糺川礼,糺川 礼,Tadasugawa Rei,,女,O,,动画|Galgame,Galgame,抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？,,2018,Galgame,"[{""t"":""抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":3074},{""t"":""抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？ 2"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":1604},{""t"":""抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？2"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":0},{""t"":""抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":0},{""t"":""スス子ルートアペンド"",""cn"":"""",""ty"":""Galgame"",""y"":2020,""pop"":0},{""t"":""ヒナミアペンド"",""cn"":"""",""ty"":""Galgame"",""y"":2021,""pop"":0}]",風紀委員長であり、SSの戦闘部隊を統べる大隊長。 学園の風紀を守るためドスケベセックスを推奨し、 逃げようと走る主人公に「廊下はセックスをするところだぞ！」と厳しい指導を行う。 「チンポも勃たない分際で橘などと笑わせる！ 貴様などネコバナがお似合いだ！」,3074,0,3074,164,1,https://lain.bgm.tv/pic/crt/l/5f/ae/63866_crt_TCBQ9.jpg?r=1751811422,https://lain.bgm.tv/r/400/pic/crt/l/5f/ae/63866_crt_TCBQ9.jpg?r=1751811422,https://t.vndb.org/ch/11/86511.jpg,,Brown Waist Length+ Straight Teen Slim Pale School Uniform Trousers Villain Fighting,,https://bgm.tv/character/63866,https://vndb.org/c71532,63866
vndb-c1551,vndb,2,13,,,弥月 美由,Yazuki Miyu,Iinchou,女,A,,Galgame,Galgame,ピリオド,,2007,Galgame,"[{""t"":""ピリオド"",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":635},{""t"":""ピリオド sweet drops"",""cn"":"""",""ty"":""Galgame"",""y"":2008,""pop"":22}]","Although her timid personality and frail physique wouldn't suggest this, Miyu is the representative of Mitsuki's class. Miyu is proficient at cooking and a member of the school's Cooking Club.",635,0,635,0,,https://lain.bgm.tv/pic/crt/l/ec/1c/118890_crt_kYbpi.jpg,https://lain.bgm.tv/r/400/pic/crt/l/ec/1c/118890_crt_kYbpi.jpg,https://t.vndb.org/ch/41/18741.jpg,,Brown Short Brown Slim Pale School Uniform Hard Worker Cooking Missionary Doggy Style,,https://bgm.tv/character/118890,https://vndb.org/c1551,118890
bgm-bgm8528,vndb,2,13,,八木泽宗次,八木澤 宗次,Yagisawa Souji,,男,A,,动画|Galgame,Galgame,BALDR FORCE,,2002,Galgame,"[{""t"":""BALDR FORCE"",""cn"":"""",""ty"":""Galgame"",""y"":2002,""pop"":490},{""t"":""BALDR FORCE"",""cn"":"""",""ty"":""Galgame"",""y"":2002,""pop"":0},{""t"":""BALDR FORCE EXE"",""cn"":"""",""ty"":""Galgame"",""y"":2003,""pop"":0},{""t"":""BALDR FORCE EXE（DC）"",""cn"":"""",""ty"":""Galgame"",""y"":2004,""pop"":0},{""t"":""XrossScramble -TEAM BALDRHEAD Perfect Collection-"",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":0},{""t"":""BALDR FORCE Standard Edition"",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":0}]",国連軍治安維持局情報管理課情報管理係東アジア方面部隊第一小隊隊長。,490,0,490,2,,https://lain.bgm.tv/pic/crt/l/04/8b/8528_crt_81bb8.jpg,https://lain.bgm.tv/r/400/pic/crt/l/04/8b/8528_crt_81bb8.jpg,https://t.vndb.org/ch/92/16692.jpg,,Short Pale Trousers Fighting Black Adult Muscular Jacket Ore Smoking,,https://bgm.tv/character/8528,https://vndb.org/c8462,8528
bgm-bgm105164,vndb,2,13,,,ティモ・ウィルクス,Timo Wilkes,,男,AB,,Galgame,Galgame,絶対服従命令,绝对服从命令,2005,Galgame,"[{""t"":""絶対服従命令"",""cn"":""绝对服从命令"",""ty"":""Galgame"",""y"":2005,""pop"":399},{""t"":""絶対服従命令"",""cn"":""绝对服从命令"",""ty"":""Galgame"",""y"":2005,""pop"":0}]",「悪いね。僕はどうせ品のいいお坊ちゃまじゃないからね」 ターゲット。裁判官の父親を持つ少年。厳格な父への反発と女性をが愛せない性癖のため、自ら男娼となって、日夜男と淫らな日々を過ごしている。 裏設定：得意技はフェ○チオ。甘えた視線で相手を見上げては落とす悪戯子猫。,399,0,399,0,,https://lain.bgm.tv/pic/crt/l/86/36/105164_crt_6U1UD.jpg,https://lain.bgm.tv/r/400/pic/crt/l/86/36/105164_crt_6U1UD.jpg,https://t.vndb.org/ch/47/48947.jpg,,Blue Ahoge Teen Slim Pale Trousers Missionary Blowjob Sixty-nine Boku,,https://bgm.tv/character/105164,https://vndb.org/c3676,105164
vndb-c18125,vndb,2,13,,银条春心,銀条 春心,Ginjou Haruko,Paruko,女,,,Galgame,Galgame,月に寄りそう乙女の作法2,近月少女的礼仪2,2014,Galgame,"[{""t"":""月に寄りそう乙女の作法2"",""cn"":""近月少女的礼仪2"",""ty"":""Galgame"",""y"":2014,""pop"":382},{""t"":""月に寄りそう乙女の作法2.1 E×S×PAR!!"",""cn"":""近月少女的礼仪2.1 E×S×PAR!!"",""ty"":""Galgame"",""y"":2017,""pop"":136},{""t"":""月に寄りそう乙女の作法2.2 A×L+SA!!"",""cn"":""近月少女的礼仪2.2 A×L+SA!!"",""ty"":""Galgame"",""y"":2017,""pop"":124}]",入試を免除されている主人公たちとは違い、一般受験に合格したデザイナー科の一年生。 あだ名は “パル子”。 いつも楽しげ。 興奮を隠せない性格で、全身で感情を表現する。 頭の中でデザインを意識し始めると、授業中、会話中でも見て分かるほどにそわそわし始める。 喋り方に幼稚な部分があるものの、得意科目の成績は抜群に良い。 その反面、苦手科目は致命的なまでに理解できない。 サブカルの知識に明るく、芸能、スポーツ、歴史、科学、萌え、エロ、グロ、興味を持つ対象に選り好みをしない。,382,0,382,20,,https://lain.bgm.tv/pic/crt/l/0a/83/25245_crt_r8Y7r.jpg,https://lain.bgm.tv/r/400/pic/crt/l/0a/83/25245_crt_r8Y7r.jpg,https://t.vndb.org/ch/26/24326.jpg,,Ahoge Odango Long Wavy Short Teen Slim Pale Doggy Style Cowgirl,,https://bgm.tv/character/25245,https://vndb.org/c18125,25245
vndb-c43682,vndb,2,13,,,マライ・ハイゼンベルク,Marei Heisenberg,,女,,,Galgame,Galgame,シュヴァルツェスマーケン,死亡黑标,2015,Galgame,,,299,0,299,0,,https://t.vndb.org/ch/32/52432.jpg,https://t.vndb.org/ch/32/52432.jpg,,#a1887e #d7c0ad #6f6762 #3f3d36 #51534f #232324,Brown Long Pale Blue Mole German Lieutenant,,,https://vndb.org/c43682,
al226254,anilist,2,13,,洛迪・索尔,ロディ・ソウル,Rody Soul,,男,,16,动画|漫画|轻小说,动画,僕のヒーローアカデミア FINAL SEASON,我的英雄学院 最终季,2025,动画,"[{""t"":""僕のヒーローアカデミア FINAL SEASON"",""cn"":""我的英雄学院 最终季"",""ty"":""动画"",""y"":2025,""pop"":133359},{""t"":""僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション"",""cn"":""我的英雄学院 World Heros' Mission"",""ty"":""动画"",""y"":2021,""pop"":103254},{""t"":""僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション ≪旅立ち≫"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":16084},{""t"":""僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション"",""cn"":""我的英雄学院 World Heros' Mission"",""ty"":""轻小说"",""y"":2021,""pop"":841},{""t"":""ホークス: SOOTHE"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":611},{""t"":""僕のヒーローアカデミア FINAL SEASON"",""cn"":""我的英雄学院 最终季"",""ty"":""动画"",""y"":2025,""pop"":0}]",デク・爆豪・轟の3人が降り立った地＜オセオン＞のトレーラーハウスで暮らす少年。 幼い弟妹を養うために自らの夢を諦め、運び屋をして生計を立てていたが、ある事件をきっかけにデクたち3人と行動を共にすることとなる。育った環境のせいでヒーローに対してすら不信感を抱いている。お調子者でひょうひょうとした性格だが、本心は誰にも明かさない。,290,290,0,0,,https://lain.bgm.tv/pic/crt/l/7b/4e/96433_crt_b8U74.jpg?r=1716569793,https://lain.bgm.tv/r/400/pic/crt/l/7b/4e/96433_crt_b8U74.jpg?r=1716569793,https://s4.anilist.co/file/anilistcdn/character/medium/b226254-TgPDmuHpjn34.png|https://s4.anilist.co/file/anilistcdn/character/large/b226254-TgPDmuHpjn34.png,,,https://anilist.co/character/226254,https://bgm.tv/character/96433,,96433
al88707,anilist,2,13,,加藤叶月,加藤葉月,Hazuki Katou,,女,A,15-18,动画,动画,響け！ユーフォニアム,吹响吧！上低音号,2015,动画,"[{""t"":""響け！ユーフォニアム"",""cn"":""吹响吧！上低音号"",""ty"":""动画"",""y"":2015,""pop"":151819},{""t"":""響け！ユーフォニアム 2"",""cn"":""吹响吧！上低音号 第二季"",""ty"":""动画"",""y"":2016,""pop"":77697},{""t"":""リズと青い鳥"",""cn"":""莉兹与青鸟"",""ty"":""动画"",""y"":2018,""pop"":72540},{""t"":""響け！ユーフォニアム３"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":36376},{""t"":""劇場版 響け！ユーフォニアム～誓いのフィナーレ～"",""cn"":""剧场版 吹响吧！上低音号～誓言的终章～"",""ty"":""动画"",""y"":2019,""pop"":35634},{""t"":""響け！ユーフォニアム 番外編 かけだすモナカ"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":25370}]",久美子的同班同学，与久美子和绿关系要好。 加入吹奏部之前完全没有乐器演奏经验，中学时代加入的是网球部。 ♪好きな色 黄、橙 ♪趣味 テニス ♪特技 小さいころ空手をやっていた ♪好きなもの 菓子 ♪嫌いなもの 野菜,256,256,0,109,,https://lain.bgm.tv/pic/crt/l/bd/68/29283_crt_vL1H3.jpg?r=1559645553,https://lain.bgm.tv/r/400/pic/crt/l/bd/68/29283_crt_vL1H3.jpg?r=1559645553,https://s4.anilist.co/file/anilistcdn/character/medium/b88707-zzEOe2FDSdlv.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b88707-zzEOe2FDSdlv.jpg,,,https://anilist.co/character/88707,https://bgm.tv/character/29283,,29283
