id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
vndb-c31753,vndb,3,17,,,大泉 明朗,Ooizumi Akino,Madame / 奥さん,其他,B,,Galgame,Galgame,古書店街の橋姫,旧书店街的桥姬,2016,Galgame,,"""Do get out of here. Now."" Minakami's landlady, the widow of the Ooizumi household. Threw Tamamori out for being too much of a fool. Tamamori fears her even now. [From Tumbleweeds Escapism]",1130,0,1130,0,,https://t.vndb.org/ch/05/38005.jpg,https://t.vndb.org/ch/05/38005.jpg,,#de2b89 #a12272 #151b3b #6d2162 #a38297 #ead7d3,Black Long Straight Cross-dressing Slim Pale Black Kimono Widow Mother,,,https://vndb.org/c31753,
bgm-bgm378,vndb,3,17,,葵日向,葵 日向,Aoi Hinata,,男,AB,,Galgame,Galgame,I/O,,2006,Galgame,"[{""t"":""I/O"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":941},{""t"":""I/O"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":0}]",主人公之一。 感觉不到活着的实在感，无欲无求的只为活着而活着。 日向有个叫做梦月的双胞胎妹妹，可却在2年前去向不明。这以来，他的离人症恶化了 一天，他收到一封不知是谁发来的奇怪邮件，以此为契机，他开始主动探寻妹妹失踪的原因。 Tarot XIX THE SUN（19：太阳）,941,0,941,6,,https://lain.bgm.tv/pic/crt/l/8b/f1/378_RQKmf.jpg,https://lain.bgm.tv/r/400/pic/crt/l/8b/f1/378_RQKmf.jpg,https://t.vndb.org/ch/88/16388.jpg,,Brown Shoulder-length Teen Slim Pale Trousers Violet Jacket Necktie Wristband,,https://bgm.tv/character/378,https://vndb.org/c1156,378
bgm-bgm379,vndb,3,17,,葵梦月,葵 夢月,Aoi Mutsuki,,女,AB,,Galgame,Galgame,I/O,,2006,Galgame,"[{""t"":""I/O"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":941},{""t"":""I/O"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":0}]",日向的双胞胎妹妹。身体虚弱，学校也不去，因此没有朋友 被双亲疼爱（或者该说是溺爱），因此把自己关在房间里，有重度的网络依赖症，初中入学后也一样过着几乎足不出户的生活 于2年前失踪。从那以来，去向不明。 Tarot XVIII THE MOON（18月）,941,0,941,10,,https://lain.bgm.tv/pic/crt/l/a0/2f/379_NQVui.jpg,https://lain.bgm.tv/r/400/pic/crt/l/a0/2f/379_NQVui.jpg,https://t.vndb.org/ch/93/16393.jpg,,White Antenna Shoulder-length Teen Slim Pale Student Red Pajamas Vest,,https://bgm.tv/character/379,https://vndb.org/c1158,379
bgm-bgm86239,vndb,3,17,,天乐来来,天樂 来々,Tengaku Rairai,,男,,,Galgame,Galgame,冥契のルペルカリア,,2021,Galgame,"[{""t"":""冥契のルペルカリア"",""cn"":"""",""ty"":""Galgame"",""y"":2021,""pop"":818},{""t"":""冥契のルペルカリア"",""cn"":""冥契的牧神节"",""ty"":""Galgame"",""y"":2021,""pop"":0}]",劇団ランビリスの座長代理。 横柄で自分勝手な性格をしているが、 演劇への熱量は本物である。,818,0,818,13,,https://lain.bgm.tv/pic/crt/l/1c/db/86239_crt_0Go8u.jpg,https://lain.bgm.tv/r/400/pic/crt/l/1c/db/86239_crt_0Go8u.jpg,https://t.vndb.org/ch/40/112540.jpg,,Black Red Shoulder-length Pale Wristband Accident Childhood Friend Death Strict Arrogant,,https://bgm.tv/character/86239,https://vndb.org/c93407,86239
bgm-bgm78074,vndb,3,17,,龙闲天梨,竜閑 天梨,Ryuukan Ameri,,女,,,动画|Galgame,Galgame,ハミダシクリエイティブ,常轨脱离Creative,2020,Galgame,"[{""t"":""ハミダシクリエイティブ"",""cn"":""常轨脱离Creative"",""ty"":""Galgame"",""y"":2020,""pop"":723},{""t"":""ハミダシクリエイティブ凸"",""cn"":""常轨脱离Creative凸"",""ty"":""Galgame"",""y"":2022,""pop"":320},{""t"":""ハミダシクリエイティブRe:Re:call"",""cn"":"""",""ty"":""Galgame"",""y"":2025,""pop"":147},{""t"":""ハミダシクリエイティブ"",""cn"":""常轨脱离Creative"",""ty"":""Galgame"",""y"":2020,""pop"":0},{""t"":""ハミダシクリエイティブ凸"",""cn"":""常轨脱离Creative凸"",""ty"":""Galgame"",""y"":2022,""pop"":0},{""t"":""ハミダシクリエイティブRe:Re:call"",""cn"":"""",""ty"":""Galgame"",""y"":2025,""pop"":0}]",智宏の同級生にして、クラスのカースト最上位。 読モとしても活動中で、雑誌の表紙を飾るなど グングン人気を伸ばしている。 ただ、最近は仕事と友達付き合いの バランスに困っているようで……？,723,0,723,105,,https://lain.bgm.tv/pic/crt/l/39/cf/78074_crt_7W32G.jpg,https://lain.bgm.tv/r/400/pic/crt/l/39/cf/78074_crt_7W32G.jpg,https://t.vndb.org/ch/73/131573.jpg,,Long Teen Slim Pale School Uniform Sweater Cooking Blowjob Virgin Sex Green,,https://bgm.tv/character/78074,https://vndb.org/c91566,78074
al136972,anilist,3,17,,前辈,先輩,Senpai,Sempai,女,,,动画|漫画,动画,手品先輩,,2019,动画,"[{""t"":""手品先輩"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":80226},{""t"":""手品先輩"",""cn"":"""",""ty"":""漫画"",""y"":2016,""pop"":6803},{""t"":""イジらないで、長瀞さん x 手品先輩"",""cn"":"""",""ty"":""漫画"",""y"":2020,""pop"":1637},{""t"":""異世界先輩 ー手品先輩はこの世界でもポンコツなようですー"",""cn"":"""",""ty"":""漫画"",""y"":2019,""pop"":217},{""t"":""手品しない先輩"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":102}]",“后辈”公司的前辈。在工作方面很有能力。作为前辈职员一边指导“后辈”，一边对“后辈”错漏百出的情形感到困扰。,680,680,0,1,,https://lain.bgm.tv/pic/crt/l/ad/08/47461_crt_BswBH.jpg?r=1476676171,https://lain.bgm.tv/r/400/pic/crt/l/ad/08/47461_crt_BswBH.jpg?r=1476676171,https://s4.anilist.co/file/anilistcdn/character/medium/b136972-U3h1l0m4KMUP.png|https://s4.anilist.co/file/anilistcdn/character/large/b136972-U3h1l0m4KMUP.png,,,https://anilist.co/character/136972,https://bgm.tv/character/47461,,47461
al120999,anilist,3,17,,阿曼达·奥尼尔,アマンダ・オニール,Amanda O'Neill,,女,,16,动画|漫画,动画,リトルウィッチアカデミア (TV),,2017,动画,"[{""t"":""リトルウィッチアカデミア (TV)"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":167097},{""t"":""リトルウィッチアカデミア 魔法仕掛けのパレード"",""cn"":""小魔女学园 魔法游行"",""ty"":""动画"",""y"":2015,""pop"":54917},{""t"":""リトルウィッチアカデミア"",""cn"":""小魔女学园"",""ty"":""漫画"",""y"":2016,""pop"":3744}]",爱尔兰裔美国出身的不良少女。手脚不干净，有着偷取宝物的兴趣。经常侵入在校内的仓库，并对学园的安保恶作剧。喜欢跳舞派对。,557,557,0,26,,https://lain.bgm.tv/pic/crt/l/06/ac/35190_crt_L05k0.jpg?r=1492703571,https://lain.bgm.tv/r/400/pic/crt/l/06/ac/35190_crt_L05k0.jpg?r=1492703571,https://s4.anilist.co/file/anilistcdn/character/medium/b120999-oerXxWGoWGor.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b120999-oerXxWGoWGor.jpg,,,https://anilist.co/character/120999,https://bgm.tv/character/35190,,35190
vndb-c95518,vndb,3,17,,,綾小路 若菜,Ayanokouji Wakana,,女,AB,,Galgame,Galgame,"恋する乙女と守護の楯 The Code Name is ""SHIELD 9""",,2007,Galgame,"[{""t"":""恋する乙女と守護の楯 The Code Name is \""SHIELD 9\"""",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":407},{""t"":""恋する乙女と守護の楯 The Code Name is \""SHIELD 9\"""",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":407},{""t"":""恋する乙女と守護の楯 The Code Name is \""SHIELD 9\"""",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":407},{""t"":""恋する乙女と守護の楯 The Code Name is \""SHIELD 9\"""",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":407},{""t"":""恋する乙女と守護の楯 The Code Name is \""SHIELD 9\"""",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":407}]",PS2/PSP exclusive heroine.,407,0,407,0,,https://t.vndb.org/ch/18/115218.jpg,https://t.vndb.org/ch/18/115218.jpg,,#7f565f #2d2229 #cab5b1 #f0e2db #ffffff,Black Hime Cut Curtained Teen Slim Pale School Uniform Red Senpai Refined,,,https://vndb.org/c95518,
vndb-c26250,vndb,3,17,,,春日 太陽,Kasuga Taiyou,,男,B,,Galgame,Galgame,ときめきメモリアル Girl's Side 3rd Story,,2010,Galgame,,Underclassman who's two years beneath you. Member of the baseball club.,395,0,395,0,,https://t.vndb.org/ch/66/53566.jpg,https://t.vndb.org/ch/66/53566.jpg,,#201e33 #7c6c5a #baac9c #e9d9c6 #faf9fa,Brown Short Teen School Uniform Green Shy Kouhai Middle School Student Docile Flustered,,,https://vndb.org/c26250,
bgm-bgm37772,vndb,3,17,,美野里巴,美野里 巴,Minori Tomoe,,女,A,,Galgame,Galgame,桜ひとひら恋もよう,樱舞落花恋模样,2017,Galgame,"[{""t"":""桜ひとひら恋もよう"",""cn"":""樱舞落花恋模样"",""ty"":""Galgame"",""y"":2017,""pop"":287},{""t"":""QUINTUPLE☆SPLASH"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":70},{""t"":""QUINTUPLE☆SPLASH"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":0}]",咲臣の 2歳下の実妹。 恥ずかしいことがあると勢いで隠そうとするツンデレ気質の持ち主。 はすっぱでキツめな性格だが面倒見が良く、責任感も強いため周囲には慕われている。 また物事の停滞を嫌うので、新入生のクラスでは自然とリーダー的な存在になっている。 咲臣に対しては突っ掛かるのが基本姿勢で、兄と思っていないような言動が多い。 しかし実は超絶なブラコンで、誰もいないところでは兄への想いを暴走させることもしばしば。 そのことは自覚しており、普段はその精神力で封じ込めている。,287,0,287,9,,https://lain.bgm.tv/pic/crt/l/62/27/37772_crt_0620W.jpg,https://lain.bgm.tv/r/400/pic/crt/l/62/27/37772_crt_0620W.jpg,https://t.vndb.org/ch/88/44788.jpg,,Black Ahoge Twin Tails Waist Length+ Wavy Teen Slim Pale School Uniform Doggy Style,,https://bgm.tv/character/37772,https://vndb.org/c37122,37772
