id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
vndb-c366,vndb,7,19,,熊泽秋,熊沢 チヨ,Kumasawa Chiyo,,女,A,,Galgame,Galgame,うみねこのなく頃に,海猫鸣泣之时,2007,Galgame,"[{""t"":""うみねこのなく頃に"",""cn"":""海猫鸣泣之时"",""ty"":""Galgame"",""y"":2007,""pop"":13833},{""t"":""うみねこのなく頃に散"",""cn"":""海猫鸣泣之时散"",""ty"":""Galgame"",""y"":2009,""pop"":10973}]",右代宫家的零工，已年过80，并多次辞职复职，理由是健康状况和家庭原因。外表和善，口才很好，但有时会喋喋不休，加之遇到麻烦的工作经常找借口偷懒而为人诟诋。经常用「鲭」做笑料帮别人圆场。不过性格也有不为人知的部分。对于人类贝阿朵的存在知晓。本名姐泽，生于八丈岛的渔夫之家，对过去六轩岛的传说如数家珍，在右代宫家与六轩岛建立大屋只是就颇有渊源。,13833,0,13833,3,,https://lain.bgm.tv/pic/crt/l/e6/35/942_crt_ktXxx.jpg?r=1677396796,https://lain.bgm.tv/r/400/pic/crt/l/e6/35/942_crt_ktXxx.jpg?r=1677396796,https://t.vndb.org/ch/03/32103.jpg,,Bun Short Slim Pale Cooking Black Old Apron Kimono Secretive,,https://bgm.tv/character/942,https://vndb.org/c366,942
vndb-c13724,vndb,7,19,,瓦尔基莉亚,ワルギリア,Virgilia,Lia / Publius Virgillia Maro / The Witch of the Finite,女,,,Galgame,Galgame,うみねこのなく頃に,海猫鸣泣之时,2007,Galgame,"[{""t"":""うみねこのなく頃に"",""cn"":""海猫鸣泣之时"",""ty"":""Galgame"",""y"":2007,""pop"":13833},{""t"":""うみねこのなく頃に散"",""cn"":""海猫鸣泣之时散"",""ty"":""Galgame"",""y"":2009,""pop"":10973}]",既是一位在隐居的无限魔女，也是贝阿朵莉切的师傅。 她正确地使用无限之魔法，将人生献于了为人们谋笑容、谋幸福。 将无限之魔法教于贝阿朵莉切后，相信徒弟也会为人们尽心尽力，而引退隐居。 在是其师傅的同时，还是贝阿朵莉切生家的顾问魔术师。 因此，瓦尔基莉亚是以佣人应有的态度，对待着她。 据说是因这点种下祸根，才招致了贝阿朵莉切自高自大、肆意胡来。,13833,0,13833,19,,https://lain.bgm.tv/pic/crt/l/df/8d/9315_crt_j85a9.jpg?r=1677397058,https://lain.bgm.tv/r/400/pic/crt/l/df/8d/9315_crt_j85a9.jpg?r=1677397058,https://t.vndb.org/ch/20/32120.jpg,,Hime Cut Long Straight Slim Pale Master Magician Blue Young-adult Dress,,https://bgm.tv/character/9315,https://vndb.org/c13724,9315
bgm-bgm20834,vndb,7,19,,筱崎幸子,篠崎 サチコ,Shinozaki Sachiko,Aa-chan / Girl in Red Dress / Sacchan / Sachi,女,A,,漫画|游戏|Galgame,Galgame,コープスパーティー ブラッドカバー,尸体派对 血色笼罩,2006,Galgame,"[{""t"":""コープスパーティー ブラッドカバー"",""cn"":""尸体派对 血色笼罩"",""ty"":""Galgame"",""y"":2006,""pop"":3556},{""t"":""コープスパーティー ブックオブシャドウズ"",""cn"":"""",""ty"":""Galgame"",""y"":2011,""pop"":1540},{""t"":""コープスパーティー BLOOD DRIVE"",""cn"":""尸体派对 驭血"",""ty"":""Galgame"",""y"":2014,""pop"":682},{""t"":""コープスパーティー -THE ANTHOLOGY- サチコの恋愛遊戯♥Hysteric Birthday 2U"",""cn"":""尸体派对 文选集 幸子的恋爱游戏 竭斯底里生日2U"",""ty"":""Galgame"",""y"":2012,""pop"":303},{""t"":""コープスパーティー ブラッドカバー リピーティッドフィアー"",""cn"":""尸体派对 血色笼罩 无止境的恐惧"",""ty"":""Galgame"",""y"":2010,""pop"":0},{""t"":""コープスパーティー Book of Shadows"",""cn"":""尸体派对 影之书"",""ty"":""Galgame"",""y"":2011,""pop"":0}]",1973年儿童连续诱拐杀人事件的唯一幸存者，只有她不是天神小学校的学生。,3556,0,3556,12,,https://lain.bgm.tv/pic/crt/l/bc/00/20834_crt_u8F9x.jpg?r=1375629255,https://lain.bgm.tv/r/400/pic/crt/l/bc/00/20834_crt_u8F9x.jpg?r=1375629255,https://t.vndb.org/ch/35/18235.jpg,,Black Long Slim School Uniform Disaster Grey Kid Unnatural Skin Tone Scar Dress,,https://bgm.tv/character/20834,https://vndb.org/c6510,20834
vndb-c32579,vndb,7,19,,莉兹拜斐·斯托琳多巴利,リーズバイフェ・ストリンドヴァリ,Riesbyfe Stridberg,,女,AB,,Galgame,Galgame,MELTY BLOOD,月姬格斗,2002,Galgame,"[{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869},{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869}]",圣堂教会旗下异端审问骑士团之一，韦斯特尔弦盾骑士团团长。圣盾骑士。武器为拥有类似弦乐器外表的概念武装·正式外典迦玛列（日语：正式外典ガマリエル）。 在原始版故事发生3年前的TATARI之时，受教会派遣前去讨伐TATARI失败、为掩护希翁逃走独自对抗TATARI。生死不明。,1869,0,1869,31,,https://lain.bgm.tv/pic/crt/l/ed/2c/14383_crt_zxPh2.jpg?r=1376685127,https://lain.bgm.tv/r/400/pic/crt/l/ed/2c/14383_crt_zxPh2.jpg?r=1376685127,https://t.vndb.org/ch/09/47309.jpg,,White Antenna Ponytail Shoulder-length Straight Teen Slim Pale Trousers Fighting,,https://bgm.tv/character/14383,https://vndb.org/c32579,14383
bgm-bgm69340,vndb,7,19,,席冯·马克多迦鲁,シフォン・マクドゥーガル,Chiffon MacDougall,,女,O,,游戏|Galgame,Galgame,流星ワールドアクター,,2019,Galgame,"[{""t"":""流星ワールドアクター"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":1799},{""t"":""流星ワールドアクター Badge & Dagger"",""cn"":"""",""ty"":""Galgame"",""y"":2021,""pop"":999},{""t"":""流星ワールドアクター Gaslight Bullet"",""cn"":"""",""ty"":""Galgame"",""y"":2026,""pop"":184},{""t"":""流星ワールドアクター"",""cn"":""流星世界演绎者"",""ty"":""Galgame"",""y"":2019,""pop"":0},{""t"":""流星ワールドアクター Badge & Dagger"",""cn"":""流星世界演绎者：Badge & Dagger"",""ty"":""Galgame"",""y"":2021,""pop"":0},{""t"":""流星ワールドアクター Gaslight Bullet"",""cn"":""流星世界演绎者：Gaslight Bullet"",""ty"":""Galgame"",""y"":2026,""pop"":0}]",常に金欠で質素な生活をしている万年貧乏なセグイットの女剣士。 大人でも持て余す武具を軽々と操る。 度々起こる殺人事件でルカたちと知り合い、関わっていくことになる。 戦いにおいて有能で、シフォンは種族の中でも特別高い戦闘力を有する。 「目標は自給自足です。それが達成できれば貧乏生活脱出ですね」,1799,0,1799,34,,https://lain.bgm.tv/pic/crt/l/17/6e/69340_crt_W2Y5W.jpg?r=1654863641,https://lain.bgm.tv/r/400/pic/crt/l/17/6e/69340_crt_W2Y5W.jpg?r=1654863641,https://t.vndb.org/ch/43/103143.jpg,,White Twin Tails Waist Length+ Wavy Teen Slim Pale Swordsmanship Fighting Spoons,,https://bgm.tv/character/69340,https://vndb.org/c74701,69340
al85777,anilist,7,19,,塔克米·阿尔迪尼,タクミ・アルディーニ ,Takumi Aldini,Takumi-cchi / The One Who Cuts Through The Horizon of Flavors / 巧·阿尔迪尼 / 味之地平线的开拓者,男,A,15-25,动画|漫画,动画,食戟のソーマ,食戟之灵,2015,动画,"[{""t"":""食戟のソーマ"",""cn"":""食戟之灵"",""ty"":""动画"",""y"":2015,""pop"":403190},{""t"":""食戟のソーマ 弍ノ皿"",""cn"":""食戟之灵 贰之皿"",""ty"":""动画"",""y"":2016,""pop"":260416},{""t"":""食戟のソーマ 餐ノ皿"",""cn"":""食戟之灵 餐之皿"",""ty"":""动画"",""y"":2017,""pop"":227810},{""t"":""食戟のソーマ 神ノ皿"",""cn"":""食戟之灵  神之皿"",""ty"":""动画"",""y"":2019,""pop"":176469},{""t"":""『食戟のソーマ 餐ノ皿』 遠月列車篇"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":172425},{""t"":""食戟のソーマ 豪ノ皿"",""cn"":""食戟之灵 豪之皿"",""ty"":""动画"",""y"":2020,""pop"":149392}]",遠月学園高等部1年生の男子生徒。 日本人の父とイタリア人の母を持つハーフ。イタリアのフィレンツェにある大衆食堂「トラットリア・アルディーニ」の跡取り息子で、創真と同じくプロの料理人としての経験を持っている。日本人の叔父から薦められて双子の弟イサミと共に来日し、遠月学園の中等部2年次に編入した。一見クールな雰囲気であるが、実際には創真に負けないほどプライドが高い熱血的な性格で、編入初日で事実上の宣戦布告を行った創真に対し、ライバル心を燃やしている。,1014,1014,0,27,,https://lain.bgm.tv/pic/crt/l/82/d8/20107_crt_0suVy.jpg?r=1748161300,https://lain.bgm.tv/r/400/pic/crt/l/82/d8/20107_crt_0suVy.jpg?r=1748161300,https://s4.anilist.co/file/anilistcdn/character/medium/b85777-up7wugPUGKBv.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b85777-up7wugPUGKBv.jpg,,,https://anilist.co/character/85777,https://bgm.tv/character/20107,,20107
al171836,anilist,7,19,,蕾·泰勒,レイ・テイラー,Rae Taylor,Oohashi Rei (大橋零) / 레이 테일러 / 大橋零,女,,15-17,动画|漫画|轻小说,动画,私の推しは悪役令嬢。,我推是反派大小姐。,2023,动画,"[{""t"":""私の推しは悪役令嬢。"",""cn"":""我推是反派大小姐。"",""ty"":""动画"",""y"":2023,""pop"":67512},{""t"":""私の推しは悪役令嬢。"",""cn"":""我推是反派大小姐。"",""ty"":""漫画"",""y"":2020,""pop"":18318},{""t"":""私の推しは悪役令嬢。"",""cn"":""我推是反派大小姐。"",""ty"":""轻小说"",""y"":2019,""pop"":8260},{""t"":""平民のくせに生意気な！"",""cn"":"""",""ty"":""轻小说"",""y"":2022,""pop"":1263},{""t"":""私の推しは悪役令嬢。 レイとクレアに一問一答"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":986},{""t"":""私の推しは悪役令嬢。メイドキッチン"",""cn"":"""",""ty"":""漫画"",""y"":2023,""pop"":767}]",恋愛シミュレーションアドベンチャーゲーム「Revolution(レボリューション)」の世界に転生した女性。転生前は「大橋零」という名前で、現代の日本で多忙な会社員生活を送っていた。「Revolution」の世界では平民出身のメインヒロインで、同じ全寮制の学園に通うライバルのクレア=フランソワにいじめられているものの、最後は本命の男性と恋人同士となり、人生を逆転するキャラクターとして存在している。,995,995,0,53,,https://lain.bgm.tv/pic/crt/l/06/67/114124_crt_N99z5.jpg?r=1683929815,https://lain.bgm.tv/r/400/pic/crt/l/06/67/114124_crt_N99z5.jpg?r=1683929815,https://s4.anilist.co/file/anilistcdn/character/medium/b171836-nB12KkDqxDbF.png|https://s4.anilist.co/file/anilistcdn/character/large/b171836-nB12KkDqxDbF.png,,,https://anilist.co/character/171836,https://bgm.tv/character/114124,,114124
vndb-c49609,vndb,7,19,,,,Watanabe Julie,,女,A,,Galgame,Galgame,Shining Song Starnova,,2018,Galgame,,"She's an American-Japanese who has lived around the world. After her parents' divorce, she moved back to Tokyo and signed on to become an idol. She uses her stunning good looks to take advantage of men for money and laughs.",601,0,601,0,,https://t.vndb.org/ch/70/59370.jpg,https://t.vndb.org/ch/70/59370.jpg,,#cd7568 #efc09b #643e50 #f4dcc7 #fbf1df #fefffe,Blond Hime Cut Waist Length+ Teen Slim Pale Cowgirl Standing Sex Blue Wristband,,,https://vndb.org/c49609,
vndb-c34410,vndb,7,19,,,モニカ・ジアコーザ,Monica Giacosa,,女,,,Galgame,Galgame,マブラヴ オルタネイティヴ クロニクルズ レイン・ダンサーズ,,2009,Galgame,,,448,0,448,0,,https://t.vndb.org/ch/37/115037.jpg,https://t.vndb.org/ch/37/115037.jpg,,#906221 #613a13 #44576d #8697b2 #1e1d23 #f1e4da,Ahoge Waist Length+ Wavy Curtained Slim Pale Fighting Green Young-adult Full Sister,,,https://vndb.org/c34410,
bgm-bgm17282,vndb,7,19,,佐伯瑛,佐伯 瑛,Saeki Teru,,男,B,,Galgame,Galgame,ときめきメモリアル Girl’s Side 2nd Kiss,,2006,Galgame,"[{""t"":""ときめきメモリアル Girl’s Side 2nd Kiss"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":366},{""t"":""ときめきメモリアル Girl's Side 2nd Kiss"",""cn"":""心跳回忆女生版2"",""ty"":""Galgame"",""y"":2006,""pop"":0},{""t"":""ときめきメモリアル Girl's Side 2nd Kiss タイピング"",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":0}]",好きな色はアクアブルー。好みの服はピュア。 クラブなし。バイト先は喫茶・珊瑚礁。学園演劇では人魚姫の王子役。卒業後は一流大学へ進学。 枕投げの必殺技は「出でよ！マクラノギヌス」 趣味はサーフィン。スイーツ作りはプロ並み。 海・ガラス細工・コーヒー・辛い食べ物・怪獣っぽいものが好き。 ホラーなものやメルヘンチックなものが嫌い。リズム感が無く、ギターは好きだがうまく弾けないことを気にしている。 学校では（特に女生徒）外面が良く明るく振舞ってはいるが実際の性格はかなり屈折している。,366,0,366,19,,https://lain.bgm.tv/pic/crt/l/fd/40/17282_crt_6EHt7.jpg?r=1600068325,https://lain.bgm.tv/r/400/pic/crt/l/fd/40/17282_crt_6EHt7.jpg?r=1600068325,https://t.vndb.org/ch/16/1316.jpg,,White Short Brown School Uniform Student Young-adult Tsundere Waitstaff Popular,,https://bgm.tv/character/17282,https://vndb.org/c1272,17282
