id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al24595,anilist,1,28,,平和岛静雄,平和島静雄,Shizuo Heiwajima,Shizu-chan / シズちゃん,男,O,24-27,动画|漫画|游戏,动画,デュラララ!!,无头骑士异闻录,2010,动画,"[{""t"":""デュラララ!!"",""cn"":""无头骑士异闻录"",""ty"":""动画"",""y"":2010,""pop"":294082},{""t"":""デュラララ!!×２ 承"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":110655},{""t"":""デュラララ!!×２ 転"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":88374},{""t"":""デュラララ!!×２ 結"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":80294},{""t"":""デュラララ!!"",""cn"":""无头骑士异闻录"",""ty"":""动画"",""y"":2010,""pop"":34133},{""t"":""デュラララ!!×２ 承 私の心は鍋模様"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":16616}]",常時バーテン服にサングラスがトレードマークの金髪の青年。「池袋最強の男」「絶対に喧嘩を売ってはいけない人間」「池袋の自動喧嘩人形」と呼ばれ数多の伝説を持ち、“池袋で絶対に敵に回してはいけない人間”として、彼を知るあらゆる人物・勢力から恐れられている。常時バーテン服なのは、過去にバーテンダーのバイトをしていた際に弟が「今度こそ辞めないように」と20着もバーテン服を送ってきたため。 普段は物静かな性格なのだが、極端に短気・神経質で、一度怒ると自分の力を抑えられない。,3980,3980,0,360,,https://lain.bgm.tv/pic/crt/l/14/19/10631_crt_8s768.jpg,https://lain.bgm.tv/r/400/pic/crt/l/14/19/10631_crt_8s768.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b24595-GIy3ql42WQfY.png|https://s4.anilist.co/file/anilistcdn/character/large/b24595-GIy3ql42WQfY.png,,,https://anilist.co/character/24595,https://bgm.tv/character/10631,,10631
al268677,anilist,1,28,,䌷凛太郎,紬凛太郎,Rintarou Tsumugi,,男,A,16,动画|漫画,动画,薫る花は凛と咲く,薰香花朵凛然绽放,2025,动画,"[{""t"":""薫る花は凛と咲く"",""cn"":""薰香花朵凛然绽放"",""ty"":""动画"",""y"":2025,""pop"":209340},{""t"":""薫る花は凛と咲く"",""cn"":""薰香花朵凛然绽放"",""ty"":""漫画"",""y"":2021,""pop"":79074},{""t"":""薫る花は凛と咲く"",""cn"":""薰香花朵凛然绽放"",""ty"":""动画"",""y"":2025,""pop"":0},{""t"":""薫る花は凛と咲く"",""cn"":""薰香花朵凛然绽放"",""ty"":""漫画"",""y"":2022,""pop"":0}]",長身・金髪・強面・物静か。 そんな見た目から周囲に「不良」「怖い人」と言われている。 実家はケーキ屋で、たまに手伝いをしている。,3374,3374,0,25,,https://lain.bgm.tv/pic/crt/l/3e/72/157751_crt_R8Rus.jpg?r=1742622900,https://lain.bgm.tv/r/400/pic/crt/l/3e/72/157751_crt_R8Rus.jpg?r=1742622900,https://s4.anilist.co/file/anilistcdn/character/medium/b268677-APMPGH67QqPr.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b268677-APMPGH67QqPr.jpg,,,https://anilist.co/character/268677,https://bgm.tv/character/157751,,157751
al1839,anilist,1,28,,佐藤达广,佐藤達広,Tatsuhiro Satou,,男,A,22,动画|漫画|轻小说,动画,N・H・Kにようこそ！,欢迎加入NHK！,2006,动画,"[{""t"":""N・H・Kにようこそ！"",""cn"":""欢迎加入NHK！"",""ty"":""动画"",""y"":2006,""pop"":202994},{""t"":""NHKにようこそ!"",""cn"":""欢迎加入NHK！"",""ty"":""漫画"",""y"":2004,""pop"":19165},{""t"":""ＮＨＫにようこそ！"",""cn"":"""",""ty"":""轻小说"",""y"":2002,""pop"":6683},{""t"":""N・H・Kにようこそ！"",""cn"":""欢迎加入NHK！"",""ty"":""动画"",""y"":2006,""pop"":0},{""t"":""NHKにようこそ!"",""cn"":""欢迎加入NHK！"",""ty"":""漫画"",""y"":2002,""pop"":0},{""t"":""踊る赤ちゃん人間"",""cn"":"""",""ty"":""音乐"",""y"":2006,""pop"":0}]",本作的主角，故事开始时为22岁，4年前被大学开除，不经不觉间当了四年的家里蹲，很容易陷入自己的妄想之中，特别是性幻想，靠着跟老家伸手住在出租屋过日子。 跟邻居的学弟山崎薫计划从事H-Game设计制作的工作，主要负责写剧本。 是一个废材，典型的NEET；沉迷网游；严重的交流障碍等种种精神变态现象。,2378,2378,0,51,,https://lain.bgm.tv/pic/crt/l/f9/b9/335_G4FaK.jpg,https://lain.bgm.tv/r/400/pic/crt/l/f9/b9/335_G4FaK.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b1839-siyzvmskIwLk.png|https://s4.anilist.co/file/anilistcdn/character/large/b1839-siyzvmskIwLk.png,,,https://anilist.co/character/1839,https://bgm.tv/character/335,,335
bgm-bgm54600,vndb,1,28,,,狭山 寛三郎,Sayama Kanzaburou,,男,B,,Galgame,Galgame,お家に帰るまでがましまろです,,2017,Galgame,"[{""t"":""お家に帰るまでがましまろです"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":1097},{""t"":""お家に帰るまでがましまろです"",""cn"":""回家前都算是棉花糖"",""ty"":""Galgame"",""y"":2017,""pop"":0}]",近所の電気店のおじさん。 電気工事に精通している昔気質の職人で、義理と人情に厚い。 仕事の後に銭湯に行くのが趣味で、主人公とは銭湯仲間。 「この湯の違いが分かるとは、兄ちゃんもなかなかの銭湯通だねぇ」,1097,0,1097,0,,https://lain.bgm.tv/pic/crt/l/05/e0/54600_crt_mP48J.jpg,https://lain.bgm.tv/r/400/pic/crt/l/05/e0/54600_crt_mP48J.jpg,https://t.vndb.org/ch/93/68193.jpg,,Old Mechanic Shopkeeper Not Sexually Involved,,https://bgm.tv/character/54600,https://vndb.org/c57202,54600
al122975,anilist,1,28,,喜多川祐介,喜多川祐介,Yuusuke Kitagawa,Fox / Inari / Yusuke Kitagawa / 喜多川佑介,男,O,16-17,动画|漫画|游戏,动画,PERSONA5 the Animation,,2018,动画,"[{""t"":""PERSONA5 the Animation"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":78651},{""t"":""PERSONA5 the Animation -THE DAY BREAKERS-"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":17044},{""t"":""PERSONA5 the Animation: Dark Sun…"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":13973},{""t"":""PERSONA5 the Animation: \""Stars and Ours\"""",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":7736},{""t"":""ペルソナ5"",""cn"":"""",""ty"":""漫画"",""y"":2016,""pop"":4808},{""t"":""ペルソナ5 メメントスミッション"",""cn"":"""",""ty"":""漫画"",""y"":2018,""pop"":1908}]",Arcana【IV - 皇帝】 【怪盗团的艺术家】 CODE FOX 公立洸星高校·美术班的奖学金生。 引人注目的美少年，因他独特的感性，在外人看来有着不食人间烟火的印象。 自幼因母亲早逝而成为了孤儿。因被发现了在绘画上的天分，所以成为了日本画的大家·斑目的门下留宿弟子。 尊斑目为师，过着被绘画所倾倒的每一天。以某个事件为契机觉醒了Persona能力。 初期Persona【五右卫门（Goemon）】 喜多川祐介的初期Persona「五右卫门」。,908,908,0,76,,https://lain.bgm.tv/pic/crt/l/90/63/41231_crt_a3ETc.jpg?r=1462456628,https://lain.bgm.tv/r/400/pic/crt/l/90/63/41231_crt_a3ETc.jpg?r=1462456628,https://s4.anilist.co/file/anilistcdn/character/medium/b122975-2R5JywKMTFOg.png|https://s4.anilist.co/file/anilistcdn/character/large/b122975-2R5JywKMTFOg.png,,,https://anilist.co/character/122975,https://bgm.tv/character/41231,,41231
vndb-c42857,vndb,1,28,,,篁 栴納,Takamura Senna,,女,,,Galgame,Galgame,マブラヴ オルタネイティヴ トータル・イクリプス,Muv-Luv Alternative Total Eclipse,2013,Galgame,"[{""t"":""マブラヴ オルタネイティヴ トータル・イクリプス"",""cn"":""Muv-Luv Alternative Total Eclipse"",""ty"":""Galgame"",""y"":2013,""pop"":597},{""t"":""マブラヴ オルタネイティヴ トータル・イクリプス 帝都燃ゆ"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":272}]",,597,0,597,0,,https://t.vndb.org/ch/75/51475.jpg,https://t.vndb.org/ch/75/51475.jpg,,#621b12 #503918 #685138 #2a1a10 #100a04 #c3af9b,Black Slim Pale Black Kimono Mother Cousin,,,https://vndb.org/c42857,
vndb-c88424,vndb,1,28,,,みくろ,Mikuro,,女,,,Galgame,Galgame,まいてつ Last Run!!,爱上火车-Last Run!!-,2020,Galgame,,The Raillord of 8620-type 38696. She donates many of her own parts to restore a certain Raillord and is now living her life quietly in a zoo.,384,0,384,0,,https://t.vndb.org/ch/15/135415.jpg,https://t.vndb.org/ch/15/135415.jpg,,#3d393e #e9dfd8 #6c696d #ccc9c5 #9d9fa1 #fffffe,Waist Length+ Wavy Green Pale Black Red Artificial Intelligence Sitting Sex Heterochromia Self-sacrifice,,,https://vndb.org/c88424,
al127428,anilist,1,28,,经典老爷车,酉野空彦,Sorahiko Torino,Gran Torino (グラントリノ) / 格兰特里诺,男,B,,动画,动画,僕のヒーローアカデミア２,,2017,动画,"[{""t"":""僕のヒーローアカデミア２"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":655237},{""t"":""僕のヒーローアカデミア３"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":600666},{""t"":""僕のヒーローアカデミア４"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":532336},{""t"":""僕のヒーローアカデミア５"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":414683},{""t"":""僕のヒーローアカデミア６"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":269963},{""t"":""僕のヒーローアカデミア 7"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":184749}]",个性：喷射（ジェット） 从脚底喷出空气，喷出的量相当于呼吸吸入的量，但如果连续喷射空气，老迈的身体也会承受不住。 职业英雄（名义上已引退），是上代“ONE・FOR・ALL”持有者志村菜奈的盟友，矮小身材的老人但回忆年轻时显示身材高大。因志村之托曾任职于雄英1年，担任欧尔麦特的班级导师。 在英雄职场体验时指名绿谷，后指导他如何更善用个性的方法，绿谷的跳跃战斗风格受其影响。少数知晓“ONE・FOR・ALL”秘密的人，也是唯一让欧尔麦特会发抖的人（因当年的地狱教学）。,314,314,0,2,,https://lain.bgm.tv/pic/crt/l/8f/76/55301_crt_rJFx7.jpg?r=1498229839,https://lain.bgm.tv/r/400/pic/crt/l/8f/76/55301_crt_rJFx7.jpg?r=1498229839,https://s4.anilist.co/file/anilistcdn/character/medium/127428-CRQhdmFk9I8a.jpg|https://s4.anilist.co/file/anilistcdn/character/large/127428-CRQhdmFk9I8a.jpg,,,https://anilist.co/character/127428,https://bgm.tv/character/55301,,55301
bgm-bgm28422,vndb,1,28,,无神皓,無神 コウ,Mukami Kou,,男,B,,游戏|Galgame,Galgame,"DIABOLIK LOVERS MORE,BLOOD",,2013,Galgame,"[{""t"":""DIABOLIK LOVERS MORE,BLOOD"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":259},{""t"":""DIABOLIK LOVERS DARK FATE"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":80},{""t"":""DIABOLIK LOVERS VANDEAD CARNIVAL"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":65},{""t"":""DIABOLIK LOVERS LOST EDEN"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":41},{""t"":""DIABOLIK LOVERS LUNATIC PARADE"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":39},{""t"":""DIABOLIK LOVERS CHAOS LINEAGE"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":39}]",一見明るく人懐っこいが、自分勝手に行動し、裏表の激しい性格。 小悪魔的な性質で、いつも周囲を翻弄している、アイドル系ドS。 端正な美貌を活かして、副業でアイドルをこなすヴァンパイア。,259,0,259,11,,https://lain.bgm.tv/pic/crt/l/1b/2e/28422_crt_hOVvO.jpg?r=1692508063,https://lain.bgm.tv/r/400/pic/crt/l/1b/2e/28422_crt_hOVvO.jpg?r=1692508063,https://t.vndb.org/ch/21/85921.jpg,,Blond Wavy Curtained Short Teen Slim Pale Orphan Cooking Blue,,https://bgm.tv/character/28422,https://vndb.org/c17352,28422
bgm-bgm20150,vndb,1,28,,,寿 りさ,Kotobuki Risa,,女,O,,Galgame,Galgame,ひとつ飛ばし恋愛,,2013,Galgame,"[{""t"":""ひとつ飛ばし恋愛"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":241},{""t"":""ひとつ飛ばし恋愛"",""cn"":""间接之恋"",""ty"":""Galgame"",""y"":2013,""pop"":0}]",いとこの舎妹。 活発で元気の良い女の子。 下ネタとギャグだけが生きる喜び。 太陽のように陽気で明るい性格をしている。 ギャーギャーとうるさいが、彼女の周りには自然と人が集まるような不思議な魅力を持っている。 阿知華のカッコ良さに惚れ込み、子分 （舎妹） にしてもらった。,241,0,241,21,,https://lain.bgm.tv/pic/crt/l/31/e7/20150_crt_6RdJR.jpg,https://lain.bgm.tv/r/400/pic/crt/l/31/e7/20150_crt_6RdJR.jpg,https://t.vndb.org/ch/41/14141.jpg,,Blond Antenna Bob Cut Short Teen Slim School Uniform Doggy Style Blowjob Virgin Sex,,https://bgm.tv/character/20150,https://vndb.org/c12028,20150
