id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
bgm-bgm55538,vndb,1,13,,中钵,牧瀬 章一,Makise Shouichi,Doctor Nakabachi / Papa / 中鉢博士 / 中鉢博士,男,A,,动画|Galgame,Galgame,STEINS;GATE,命运石之门,2009,Galgame,"[{""t"":""STEINS;GATE"",""cn"":""命运石之门"",""ty"":""Galgame"",""y"":2009,""pop"":16857},{""t"":""STEINS;GATE 線形拘束のフェノグラム"",""cn"":""命运石之门 线形拘束的树状图"",""ty"":""Galgame"",""y"":2013,""pop"":1115},{""t"":""ファミコレADV シュタインズ・ゲート"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":129},{""t"":""STEINS;GATE"",""cn"":""命运石之门"",""ty"":""Galgame"",""y"":2009,""pop"":0},{""t"":""STEINS;GATE 0"",""cn"":""命运石之门 0"",""ty"":""Galgame"",""y"":2015,""pop"":0},{""t"":""STEINS;GATE 線形拘束のフェノグラム"",""cn"":""命运石之门 线形拘束的树状图"",""ty"":""Galgame"",""y"":2013,""pop"":0}]",43歳。1967年1月13日生まれ。 多くの特許、ノーベル賞を獲得していると自称する物理学者。世間ではイロモノ発明家と認識されている。ラジオ会館でタイムトラベル理論を発表した矢先、ジョン・タイターのパクリではないかと岡部に異議を唱えられる。 厨二病的な面があり、中鉢という名前は「アインシュタインの弟子であり、本名でタイムマシンを研究すると世界中から狙われるため、アインシュタインが宇宙を示す究極の形である8の中心を意味する中鉢という名前を付けてくれた」という脳内設定で自分で考え…,16857,0,16857,0,,https://lain.bgm.tv/pic/crt/l/da/ca/55538_crt_L6SW9.jpg?r=1498931252,https://lain.bgm.tv/r/400/pic/crt/l/da/ca/55538_crt_L6SW9.jpg?r=1498931252,https://t.vndb.org/ch/71/30671.jpg,,Black Short Straight Slim Pale Violet Adult Suit Pocket Knife Father,,https://bgm.tv/character/55538,https://vndb.org/c24993,55538
bgm-bgm10972,vndb,1,13,,入巢莳菜,入巣 蒔菜,Irisu Makina,Cicada Sister / Maki-bou / Maki-chan / Matcher,女,AB,,动画|Galgame,Galgame,グリザイアの果実 -LE FRUIT DE LA GRISAIA-,灰色的果实,2011,Galgame,"[{""t"":""グリザイアの果実 -LE FRUIT DE LA GRISAIA-"",""cn"":""灰色的果实"",""ty"":""Galgame"",""y"":2011,""pop"":12894},{""t"":""グリザイアの迷宮 -LE LABYRINTHE DE LA GRISAIA-"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":4786},{""t"":""グリザイアの楽園 -LE EDEN DE LA GRISAIA-"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":3864},{""t"":""グリザイアの有閑"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":1231},{""t"":""アイドル魔法少女ちるちる☆みちる"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":761},{""t"":""グリザイア クロノスリベリオン"",""cn"":"""",""ty"":""Galgame"",""y"":2023,""pop"":107}]",天真烂漫自由奔放的女孩子…… 是个这类说明根本没法成为明确介绍的、无从捉摸的女孩子。 一言以蔽之，倒也不是不能表现为“阿呆”，但用这个词语无法概括的言行异常之多，会让人产生深不见底的恐惧感。 其特异性明显到了会让与她说话的大部分人在5分钟以内就直觉到「这孩子很不妙」的程度。 这样的她在最初也对主人公有点怕生，不过以不经意的事件为契机开始称呼他为「哥哥」黏上了他。,12894,0,12894,147,,https://lain.bgm.tv/pic/crt/l/5f/8f/10972_crt_iHE9K.jpg,https://lain.bgm.tv/r/400/pic/crt/l/5f/8f/10972_crt_iHE9K.jpg,https://t.vndb.org/ch/63/76363.jpg|https://t.vndb.org/ch/30/49530.jpg,,Brown Twin Tails Bob Cut Shoulder-length Short Straight Slim Pale School Uniform Orphan,,https://bgm.tv/character/10972,https://vndb.org/c577,10972
bgm-bgm17067,vndb,1,13,,橘风见,橘 風見,Tachibana Kazami,監視象力号 / Observation Target Ka,女,A,,Galgame,Galgame,ルートダブル -Before Crime * After Days-,Root Double -Before Crime * After Days-,2012,Galgame,"[{""t"":""ルートダブル -Before Crime * After Days-"",""cn"":""Root Double -Before Crime * After Days-"",""ty"":""Galgame"",""y"":2012,""pop"":2234},{""t"":""ルートダブル -Before Crime * After Days-"",""cn"":""Root Double -Before Crime * After Days-"",""ty"":""Galgame"",""y"":2012,""pop"":0},{""t"":""ルートダブル -Before Crime * After Days- Xtend edition"",""cn"":""Root Double -Before Crime  After Days- Xtend edition"",""ty"":""Galgame"",""y"":2013,""pop"":0}]",レスキュー隊の副隊長。 優秀な参謀として、これまでも隊長を補佐してきた。 予期せぬトラブルで記憶喪失に陥った笠鷺隊長に代わり、隊長代理を務めている。 大変優秀な隊員で、実は鹿鳴市では初の女性レスキュー隊員。 これまで体力的な理由から女性のレスキュー隊員はなかなか現れなかったが、資機材の知識・扱いなどの特殊スキルで他の候補者を圧倒し、初の女性レスキュー隊員を拝命した。 Aルートのような超極限状態下でも決して冷静さを失わない、とても芯の強い女性。 「逃げる前に、やる事があります。,2234,0,2234,7,,https://lain.bgm.tv/pic/crt/l/55/29/17067_crt_8P4jw.jpg,https://lain.bgm.tv/r/400/pic/crt/l/55/29/17067_crt_8P4jw.jpg,https://t.vndb.org/ch/63/197063.jpg,,Shoulder-length Straight Slim Pale Uniform Proactive Hard Worker Disaster Amber Young-adult,,https://bgm.tv/character/17067,https://vndb.org/c14509,17067
al163013,anilist,1,13,,杀人鬼,殺人鬼,Satsujinki,Cutthroat,男,AB,27,动画|漫画,动画,アクダマドライブ,全员恶玉,2020,动画,"[{""t"":""アクダマドライブ"",""cn"":""全员恶玉"",""ty"":""动画"",""y"":2020,""pop"":164303},{""t"":""アクダマドライブ"",""cn"":""全员恶玉"",""ty"":""漫画"",""y"":2020,""pop"":1681},{""t"":""アクダマドライブ"",""cn"":""全员恶玉"",""ty"":""动画"",""y"":2020,""pop"":0}]",殺人が趣味。その常軌を逸した残虐性とは裏腹に、普段の振る舞いは子供のように無邪気。ある条件により殺人衝動が抑えられなくなる。,806,806,0,15,,https://lain.bgm.tv/pic/crt/l/d4/db/81423_crt_5OM4z.jpg?r=1599482603,https://lain.bgm.tv/r/400/pic/crt/l/d4/db/81423_crt_5OM4z.jpg?r=1599482603,https://s4.anilist.co/file/anilistcdn/character/medium/b163013-u3rucK6Xxqfd.png|https://s4.anilist.co/file/anilistcdn/character/large/b163013-u3rucK6Xxqfd.png,,,https://anilist.co/character/163013,https://bgm.tv/character/81423,,81423
bgm-bgm27600,vndb,1,13,,天泽郁未,天沢 郁未,Amasawa Ikumi,A-12 / ドッペル郁未,女,O,,游戏|Galgame,Galgame,MOON.,,1997,Galgame,"[{""t"":""MOON."",""cn"":"""",""ty"":""Galgame"",""y"":1997,""pop"":673},{""t"":""ばらえてぃたくちくす！"",""cn"":"""",""ty"":""Galgame"",""y"":2000,""pop"":1},{""t"":""MOON."",""cn"":""MOON."",""ty"":""Galgame"",""y"":1997,""pop"":0},{""t"":""Eternal Fighter Zero"",""cn"":""永恒格斗零"",""ty"":""游戏"",""y"":2000,""pop"":0},{""t"":""MOON. -Re:make-"",""cn"":"""",""ty"":""游戏"",""y"":"""",""pop"":0}]",主人公。为了给离奇死亡的母亲复仇潜入了母亲曾经生活过的FARGO的隔离设施。A栋，编号为A-12。性格认真、强势。运动神经拔群，是田径部的王牌。小学的时候父亲死亡，母亲失踪后维持生计方式不明。,673,0,673,12,,https://lain.bgm.tv/pic/crt/l/ea/13/27600_crt_Ah963.jpg?r=1414589183,https://lain.bgm.tv/r/400/pic/crt/l/ea/13/27600_crt_Ah963.jpg?r=1414589183,https://t.vndb.org/ch/87/148887.jpg,,Blue Ponytail Long Shoulder-length Straight Teen Slim Pale School Uniform Blowjob,,https://bgm.tv/character/27600,https://vndb.org/c26649,27600
bgm-bgm59453,vndb,1,13,,樱木桥理兔,桜木橋 理兎,Sakuragibashi Rito,,女,,,Galgame,Galgame,かりぐらし恋愛,,2018,Galgame,"[{""t"":""かりぐらし恋愛"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":663},{""t"":""かりぐらし恋愛"",""cn"":""寄宿之恋"",""ty"":""Galgame"",""y"":2018,""pop"":0}]",身長：159cm 3サイズ：84/60/83 誕生日：1月13日 暮らし：ひとり暮らし 学園二年生。 両親が海外にいるため、進学してからはワンルームで一人暮らししている。 そのため、家事はなんでもできる。女子力高め。 主人公の事を、あまり良く思っていない。 お泊り中も態度は冷たい、早く出て行って欲しい。 主人公が泊まる時は、カーテンで仕切りを付ける。,663,0,663,70,,https://lain.bgm.tv/pic/crt/l/03/1a/59453_crt_WkrxZ.jpg,https://lain.bgm.tv/r/400/pic/crt/l/03/1a/59453_crt_WkrxZ.jpg,https://t.vndb.org/ch/70/78870.jpg,,Black Ponytail Shoulder-length Straight Teen Slim Pale School Uniform Cooking Missionary,,https://bgm.tv/character/59453,https://vndb.org/c65602,59453
al797,anilist,1,13,1990,柯内莉亚·Li·布里塔尼亚,コーネリア・リ・ブリタニア,Cornelia li Britannia,Witch of Britannia / Goddess of Victory,女,O,27-28,动画|游戏|Galgame,动画,コードギアス 反逆のルルーシュ,Code Geass 反叛的鲁路修,2006,动画,"[{""t"":""コードギアス 反逆のルルーシュ"",""cn"":""Code Geass 反叛的鲁路修"",""ty"":""动画"",""y"":2006,""pop"":500273},{""t"":""コードギアス 反逆のルルーシュ R2"",""cn"":""Code Geass 反叛的鲁路修R2"",""ty"":""动画"",""y"":2008,""pop"":362942},{""t"":""コードギアス 復活のルルーシュ"",""cn"":""Code Geass 复活的鲁路修"",""ty"":""动画"",""y"":2019,""pop"":97127},{""t"":""コードギアス 奪還のロゼ"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":34781},{""t"":""コードギアス 反逆のルルーシュⅠ 興道"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":33081},{""t"":""コードギアス 反逆のルルーシュⅢ 皇道"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":29621}]",原为布里塔尼亚帝国的第2皇女，第3皇位继承人，11区总督R1东京决战后行踪不明。,583,583,59,76,,https://lain.bgm.tv/pic/crt/l/0a/a4/22862_crt_jb366.jpg,https://lain.bgm.tv/r/400/pic/crt/l/0a/a4/22862_crt_jb366.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b797-lrtrQEESbWVa.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b797-lrtrQEESbWVa.jpg|https://t.vndb.org/ch/91/102191.jpg,,Violet Wavy Curtained Shoulder-length Slim Pale Violet Young-adult Princess Distrustful,https://anilist.co/character/797,https://bgm.tv/character/22862,https://vndb.org/c83987,22862
al124448,anilist,1,13,,戈登·阿格里帕,ゴードン・アグリッパ,Gordon Agrippa,,男,O,26,动画|漫画,动画,ブラッククローバー,黑色五叶草,2017,动画,"[{""t"":""ブラッククローバー"",""cn"":""黑色五叶草"",""ty"":""动画"",""y"":2017,""pop"":583263},{""t"":""ブラッククローバー"",""cn"":""黑色五叶草"",""ty"":""漫画"",""y"":2015,""pop"":107258},{""t"":""ブラッククローバー 魔法帝の剣"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":99687},{""t"":""ブラッククローバー オール魔法騎士感謝祭"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":10874},{""t"":""むぎゅっと！ブラッククローバー"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":7179},{""t"":""プチット・クローバー アドバンス"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":3303}]",咒术魔法的行家。 目前出场戏份较少，极容易被忽略的角色。 外表阴暗恐怖，实则是想和大家交朋友但是又做不到容易寂寞的人。 因为不擅长应付阳光所以没有参与海底神殿的任务。,566,566,0,4,,https://lain.bgm.tv/pic/crt/l/ee/43/56754_crt_46N6M.jpg,https://lain.bgm.tv/r/400/pic/crt/l/ee/43/56754_crt_46N6M.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b124448-YHRpWxJUhNnw.png|https://s4.anilist.co/file/anilistcdn/character/large/b124448-YHRpWxJUhNnw.png,,,https://anilist.co/character/124448,https://bgm.tv/character/56754,,56754
al224464,anilist,1,13,1982,黑原时央,黒原トキオ,Tokio Kurohara,Vulture Choujin,男,,16-17,漫画,漫画,超人X,超人X,2021,漫画,,ヤマト県在住の高校生。「獣化の超人」の力を得る。,454,454,0,1,,https://s4.anilist.co/file/anilistcdn/character/large/b224464-jgvtS1lbHEsB.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b224464-jgvtS1lbHEsB.jpg,,,,https://anilist.co/character/224464,https://bgm.tv/character/131021,,131021
vndb-c143905,vndb,1,13,,,,Protagonist,,男,,,Galgame,Galgame,夏色四葉草,,2024,Galgame,,"Working from an early age, you never had a moment to rest. Upon turning 18, your deadbeat parents run away leaving you with millions in debt.",412,0,412,0,,https://lain.bgm.tv/pic/crt/l/f0/9a/124778_crt_C6nzT.jpg,https://lain.bgm.tv/r/400/pic/crt/l/f0/9a/124778_crt_C6nzT.jpg,,,Brown Trousers Hard Worker Cooking Fighting Cunnilingus Virgin Sex Hidden Apron Shirt,,https://bgm.tv/character/124778,https://vndb.org/c143905,124778
