id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al67065,anilist,8,8,1994,比企谷八幡,比企谷八幡,Hachiman Hikigaya,Hikki / Hikitani / Hikio / 8man,男,A,16-17,动画|漫画|Galgame,动画,やはり俺の青春ラブコメはまちがっている。,我的青春恋爱物语果然有问题,2013,动画,"[{""t"":""やはり俺の青春ラブコメはまちがっている。"",""cn"":""我的青春恋爱物语果然有问题"",""ty"":""动画"",""y"":2013,""pop"":381716},{""t"":""やはり俺の青春ラブコメはまちがっている。続"",""cn"":""我的青春恋爱物语果然有问题 续"",""ty"":""动画"",""y"":2015,""pop"":276649},{""t"":""やはり俺の青春ラブコメはまちがっている。完"",""cn"":""我的青春恋爱物语果然有问题 完"",""ty"":""动画"",""y"":2020,""pop"":224555},{""t"":""やはり俺の青春ラブコメはまちがっている。「こちらとしても彼ら彼女らの行く末に幸多からんことを願わざるを得ない。」"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":77190},{""t"":""やはり俺の青春ラブコメはまちがっている。 続 「きっと、女の子はお砂糖とスパイスと素敵な何かでできている。」"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":73503},{""t"":""やはり俺の青春ラブコメはまちがっている。完 「だから、思春期は終わらずに、青春は続いていく。」"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":46287}]",本作的主人公。总武高校2年F组所属。从小就是孤独一人，至今留下无数心灵创伤，也因此常玩自问自答的猜谜或脑筋急转弯，偶尔会自言自语。根据雪乃及结衣的说法，常一边看书一边傻笑。 思想非常成熟，非常了解人际关系的复杂和险恶。干脆地把自己孤立起来并非出于什么伤痕，而是其性格本身的抉择，即使现在已和一众其它角色较为友好，但其实还是暗地里保持着一定的距离。,13337,13337,105,796,,https://lain.bgm.tv/pic/crt/l/71/60/19039_crt_F48f0.jpg?r=1625199946,https://lain.bgm.tv/r/400/pic/crt/l/71/60/19039_crt_F48f0.jpg?r=1625199946,https://s4.anilist.co/file/anilistcdn/character/medium/b67065-Dhec6tE2yWA9.png|https://s4.anilist.co/file/anilistcdn/character/large/b67065-Dhec6tE2yWA9.png|https://t.vndb.org/ch/39/64739.jpg,,Blue Ahoge Short Teen Slim School Uniform Black Suit T-shirt Ore,https://anilist.co/character/67065,https://bgm.tv/character/19039,https://vndb.org/c23609,19039
vndb-c9809,vndb,8,8,,,矢場 弓子,Yaba Yumiko,ユミ / Yumi,女,AB,,Galgame,Galgame,真剣で私に恋しなさい！,认真和我恋爱！！,2009,Galgame,"[{""t"":""真剣で私に恋しなさい！"",""cn"":""认真和我恋爱！！"",""ty"":""Galgame"",""y"":2009,""pop"":9401},{""t"":""真剣で私に恋しなさい！S"",""cn"":""认真和我恋爱！S"",""ty"":""Galgame"",""y"":2012,""pop"":5025},{""t"":""真剣で私に恋しなさい！A-1"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2470},{""t"":""真剣で私に恋しなさい！A-2"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2188},{""t"":""真剣で私に恋しなさい！A-3"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":1374},{""t"":""真剣で私に恋しなさい！A-5"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":791}]",A third-year student who is the Archery Club's president.,9401,0,9401,0,,https://t.vndb.org/ch/73/85873.jpg,https://t.vndb.org/ch/73/85873.jpg,,#9b8c8f #4b434d #d5c6ca #f3eae6 #fbf9f3,Brown Waist Length+ Straight Teen Slim Pale School Uniform Cooking Fighting Missionary,,,https://vndb.org/c9809,
al162213,anilist,8,8,,蜂乐回,蜂楽廻,Meguru Bachira,,男,AB,17-,动画|漫画|游戏,动画,ブルーロック,蓝色监狱,2022,动画,"[{""t"":""ブルーロック"",""cn"":""蓝色监狱"",""ty"":""动画"",""y"":2022,""pop"":325210},{""t"":""ブルーロック VS. U-20 JAPAN"",""cn"":""蓝色监狱 VS. U-20 日本代表队"",""ty"":""动画"",""y"":2024,""pop"":142268},{""t"":""ブルーロック"",""cn"":""蓝色监狱"",""ty"":""漫画"",""y"":2018,""pop"":124054},{""t"":""ブルーロック -EPISODE 凪-"",""cn"":""蓝色监狱-EPISODE 凪-"",""ty"":""动画"",""y"":2024,""pop"":50833},{""t"":""ブルーロック-EPISODE 凪-"",""cn"":""蓝色监狱-EPISODE 凪-"",""ty"":""漫画"",""y"":2022,""pop"":9604},{""t"":""ブルーロック"",""cn"":""蓝色监狱"",""ty"":""动画"",""y"":2022,""pop"":0}]",独特な感性の持ち主でマイペースな性格。センス抜群のドリブルを武器に自由奔放なサッカースタイルを好む。入寮テストの際、同じチームZで出会った潔に対し強い興味を持ち、以降は互いに良き理解者となる。,6681,6681,0,27,,https://lain.bgm.tv/pic/crt/l/a8/de/99542_crt_eeEZ3.jpg,https://lain.bgm.tv/r/400/pic/crt/l/a8/de/99542_crt_eeEZ3.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b162213-4czykzdxmWG6.png|https://s4.anilist.co/file/anilistcdn/character/large/b162213-4czykzdxmWG6.png,,,https://anilist.co/character/162213,https://bgm.tv/character/99542,,99542
al195120,anilist,8,8,,REKI／喜屋武历,喜屋武暦,Reki Kyan,Reki (レキ) / Slime-san (スライムさん) / Mr. Slime,男,,17,动画|漫画,动画,SK∞ エスケーエイト,无限滑板,2021,动画,"[{""t"":""SK∞ エスケーエイト"",""cn"":""无限滑板"",""ty"":""动画"",""y"":2021,""pop"":235285},{""t"":""SK∞ エスケーエイト EXTRA PART"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":24217},{""t"":""SK∞ エスケーエイト 第2期"",""cn"":"""",""ty"":""动画"",""y"":"""",""pop"":17656},{""t"":""SK∞ エスケーエイト"",""cn"":""无限滑板"",""ty"":""漫画"",""y"":2021,""pop"":5837},{""t"":""SK∞ エスケーエイト チルアウト！"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":1598},{""t"":""OVA SK∞ エスケーエイト EXTRA PART"",""cn"":""OVA 无限滑板 EXTRA PART"",""ty"":""动画"",""y"":2025,""pop"":0}]",热爱滑板，现正热衷于“S”的高二学生。明朗且快活的性格。 有着会亲自去动手制作滑板的擅长于技工的一面。,6303,6303,0,25,,https://lain.bgm.tv/pic/crt/l/70/ef/87959_crt_NlbYh.jpg?r=1614483694,https://lain.bgm.tv/r/400/pic/crt/l/70/ef/87959_crt_NlbYh.jpg?r=1614483694,https://s4.anilist.co/file/anilistcdn/character/medium/b195120-ndTbU0TpVLWw.png|https://s4.anilist.co/file/anilistcdn/character/large/b195120-ndTbU0TpVLWw.png,,,https://anilist.co/character/195120,https://bgm.tv/character/87959,,87959
bgm-bgm157368,vndb,8,8,,角宿一,スピカ,Spica,,女,AB,,Galgame,Galgame,装甲悪鬼村正,装甲恶鬼村正,2009,Galgame,"[{""t"":""装甲悪鬼村正"",""cn"":""装甲恶鬼村正"",""ty"":""Galgame"",""y"":2009,""pop"":6082},{""t"":""スマガ"",""cn"":"""",""ty"":""Galgame"",""y"":2008,""pop"":219},{""t"":""スマガスペシャル"",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":71},{""t"":""夢王国と眠れる100人の王子様"",""cn"":""梦王国与沉睡的100名王子"",""ty"":""Galgame"",""y"":2015,""pop"":0}]",並外れた硬度と重量を持つバイオーグ少女。絶対等級は-3.380、おとめ座α星（スピカ）の名前を与えられた全天21星の一人。過去のトラウマから「モフモフ」を求めてやまない。,6082,0,6082,0,,https://lain.bgm.tv/pic/crt/l/a0/8f/92576_crt_gpIlP.jpg,https://lain.bgm.tv/r/400/pic/crt/l/a0/8f/92576_crt_gpIlP.jpg,https://lain.bgm.tv/r/400/pic/crt/l/b6/7b/157368_crt_5N5cQ.jpg|https://lain.bgm.tv/pic/crt/l/b6/7b/157368_crt_5N5cQ.jpg|https://t.vndb.org/ch/95/37595.jpg,,Pink Ponytail Waist Length+ Curtained Teen Slim Pale School Uniform Magician Fighting,,https://bgm.tv/character/92576,https://vndb.org/c31385,92576
al5266,anilist,8,8,,苍崎橙子,蒼崎橙子,Touko Aozaki,,女,O,,动画|漫画|Galgame,动画,Fate/stay night[Heaven's Feel] ⅠⅠⅠ.spring song,,2020,动画,"[{""t"":""Fate/stay night[Heaven's Feel] ⅠⅠⅠ.spring song"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":119178},{""t"":""空の境界 俯瞰風景"",""cn"":"""",""ty"":""动画"",""y"":2007,""pop"":111027},{""t"":""Fate/strange Fake"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":82145},{""t"":""空の境界 殺人考察(前)"",""cn"":"""",""ty"":""动画"",""y"":2007,""pop"":65055},{""t"":""空の境界 痛覚残留"",""cn"":"""",""ty"":""动画"",""y"":2008,""pop"":61372},{""t"":""空の境界 矛盾螺旋"",""cn"":"""",""ty"":""动画"",""y"":2008,""pop"":61140}]",奈须小说《空之境界》中的最高位的人形使，整部《空之境界》的故事导向者。礼园女学院的校友，被魔术协会制定封印的人偶师。个性独特，二十多岁就升到支配者层级，有魔眼，拥有魔术回路二十左右。虽身为魔术师却有接近魔法使的实力。在魔术协会学习期间以追求肉体的原型为目标，结识了同样研究卢文字和人偶制作的柯尼勒斯·阿鲁巴和追求魂之原型的荒耶宗莲，对荒耶有着相当复杂的感情。 与《空之境界》的主角两仪式相遇后将其收为名义上的使魔，并偶尔会交一些工作给她。 喜欢抽烟，而且似乎还抽得很凶。,5483,903,5483,407,,https://lain.bgm.tv/pic/crt/l/65/1d/3205_crt_TNZ6B.jpg,https://lain.bgm.tv/r/400/pic/crt/l/65/1d/3205_crt_TNZ6B.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b5266-058UnUQ6pufZ.png|https://s4.anilist.co/file/anilistcdn/character/large/b5266-058UnUQ6pufZ.png|https://t.vndb.org/ch/02/54502.jpg,,Brown Curtained Short Straight Brown Slim Pale Magician Villain Fighting,https://anilist.co/character/5266,https://bgm.tv/character/3205,https://vndb.org/c5838,3205
al136069,anilist,8,8,,时透无一郎,時透無一郎,Muichirou Tokitou,Mist Hashira / Mist Pillar,男,,14,动画|漫画,动画,鬼滅の刃,鬼灭之刃,2019,动画,"[{""t"":""鬼滅の刃"",""cn"":""鬼灭之刃"",""ty"":""动画"",""y"":2019,""pop"":993748},{""t"":""鬼滅の刃 無限列車編"",""cn"":""鬼灭之刃 无限列车篇"",""ty"":""动画"",""y"":2020,""pop"":508224},{""t"":""鬼滅の刃 遊郭編"",""cn"":""鬼灭之刃 游郭篇"",""ty"":""动画"",""y"":2021,""pop"":483878},{""t"":""鬼滅の刃 刀鍛冶の里編"",""cn"":""鬼灭之刃 刀匠村篇"",""ty"":""动画"",""y"":2023,""pop"":372912},{""t"":""鬼滅の刃 無限列車編 (TV)"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":360836},{""t"":""鬼滅の刃 柱稽古編"",""cn"":""鬼灭之刃 柱训练篇"",""ty"":""动画"",""y"":2024,""pop"":276674}]",霞柱。 面无表情。,5366,5366,0,74,,https://lain.bgm.tv/pic/crt/l/57/0b/57317_crt_5Qe19.jpg?r=1569685169,https://lain.bgm.tv/r/400/pic/crt/l/57/0b/57317_crt_5Qe19.jpg?r=1569685169,https://s4.anilist.co/file/anilistcdn/character/medium/b136069-6PLglx4tETUX.png|https://s4.anilist.co/file/anilistcdn/character/large/b136069-6PLglx4tETUX.png,,,https://anilist.co/character/136069,https://bgm.tv/character/57317,,57317
vndb-c81752,vndb,8,8,,,,Nicole Chen,Streaming-Chan / Streaming-Chen,女,,,Galgame,Galgame,VA-11 HALL-A,,2014,Galgame,,"Nicole Chen, more commonly known as Streaming-Chan, is a live stream girl who sells $99.99 premium membership to viewers. She has no qualms about streaming her life 24/7, including her sex life (but only to premium members) and for her ever…",5080,0,5080,3,,https://lain.bgm.tv/pic/crt/l/2d/1d/48632_crt_bD0qD.jpg,https://lain.bgm.tv/r/400/pic/crt/l/2d/1d/48632_crt_bD0qD.jpg,https://t.vndb.org/ch/26/99226.jpg,,Brown Long Blue Green Jacket Shirt Outgoing Backpack Heterochromia Baseball Cap,,https://bgm.tv/character/48632,https://vndb.org/c81752,48632
al124143,anilist,8,8,,琥珀,コハク,Kohaku,,女,B,"16-23 (physically), 27 (chronologically)",动画|漫画|Galgame,动画,Dr.STONE,石纪元,2019,动画,"[{""t"":""Dr.STONE"",""cn"":""石纪元"",""ty"":""动画"",""y"":2019,""pop"":554680},{""t"":""Dr.STONE STONE WARS"",""cn"":""石纪元 石之战争"",""ty"":""动画"",""y"":2021,""pop"":335280},{""t"":""Dr.STONE NEW WORLD"",""cn"":""石纪元 新世界"",""ty"":""动画"",""y"":2023,""pop"":201922},{""t"":""Dr.STONE NEW WORLD 第2クール"",""cn"":""石纪元 新世界 第2部分"",""ty"":""动画"",""y"":2023,""pop"":138943},{""t"":""Dr.STONE 龍水"",""cn"":""石纪元 龙水"",""ty"":""动画"",""y"":2022,""pop"":123272},{""t"":""Dr.STONE SCIENCE FUTURE"",""cn"":""石纪元 科学与未来"",""ty"":""动画"",""y"":2025,""pop"":115924}]",16岁，居住于石神村的少女，身手矫健、力量不输男性、视力11.0，会基本算术。琉璃的妹妹。,3436,3436,46,126,,https://lain.bgm.tv/pic/crt/l/38/2f/70123_crt_pPv66.jpg?r=1566020380,https://lain.bgm.tv/r/400/pic/crt/l/38/2f/70123_crt_pPv66.jpg?r=1566020380,https://s4.anilist.co/file/anilistcdn/character/medium/b124143-DABUFs3cPNrP.png|https://s4.anilist.co/file/anilistcdn/character/large/b124143-DABUFs3cPNrP.png|https://t.vndb.org/ch/68/57868.jpg,,Red Long Teen Amnesia Amber Kind Dimensional Travel Weakness Human Subject Research,https://anilist.co/character/124143,https://bgm.tv/character/70123,https://vndb.org/c48293,70123
al16059,anilist,8,8,,能井,能井,Noi,NO1,女,,24,动画|漫画,动画,ドロヘドロ,异兽魔都,2020,动画,"[{""t"":""ドロヘドロ"",""cn"":""异兽魔都"",""ty"":""动画"",""y"":2020,""pop"":190420},{""t"":""ドロヘドロ"",""cn"":""异兽魔都"",""ty"":""漫画"",""y"":2000,""pop"":88381},{""t"":""ドロヘドロ Season 2"",""cn"":""异兽魔都 第二季"",""ty"":""动画"",""y"":2026,""pop"":44125},{""t"":""ドロヘドロ 魔のおまけ"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":24566}]",煙の従姉妹にして部下の掃除屋。身長209cm。体重124kg。足のサイズ30cm。バストのサイズ104cm。 心のパートナーであり、彼を「先輩」と呼び慕っている。愛用の革ツナギとごついマスクを着けた姿では男性の巨漢にしか見えないが、実は女子ボディビルダーのような体格をした銀髪赤目の美女。男勝りのカラっとした性格でケンカが大好き。戦闘狂であり、一度負けている相手への対策を嫌がるなど戦いに関してはかなりの慢心が見受けられる。,3266,3266,0,64,,https://lain.bgm.tv/pic/crt/l/2a/a4/72114_crt_4i4Mw.jpg,https://lain.bgm.tv/r/400/pic/crt/l/2a/a4/72114_crt_4i4Mw.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b16059-mUfErMfV09e5.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b16059-mUfErMfV09e5.jpg,,,https://anilist.co/character/16059,https://bgm.tv/character/72114,,72114
