id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al1662,anilist,1,19,,我爱罗,我愛羅,Gaara,Gaara of the Desert / Sabaku no Gaara,男,AB,12-,动画|漫画,动画,NARUTO -ナルト-,火影忍者,2002,动画,"[{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""动画"",""y"":2002,""pop"":725301},{""t"":""NARUTO -ナルト- 疾風伝"",""cn"":""火影忍者疾风传"",""ty"":""动画"",""y"":2007,""pop"":610025},{""t"":""BORUTO-ボルト- NARUTO NEXT GENERATIONS"",""cn"":""博人传-火影次世代-"",""ty"":""动画"",""y"":2017,""pop"":225171},{""t"":""THE LAST -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 终章"",""ty"":""动画"",""y"":2014,""pop"":142927},{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""漫画"",""y"":1999,""pop"":99205},{""t"":""BORUTO -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 博人传"",""ty"":""动画"",""y"":2015,""pop"":98762}]",概要 砂隠れの忍。通称「砂瀑の我愛羅」。四代目風影の息子で、3つ上の姉テマリと2つ上の兄カンクロウがいる。出生時に、風の国の兵器として「守鶴」(一尾)を憑依させられた人柱力。 母親・加流羅(加瑠羅)の命と引き換えに生を受ける。守鶴の力を制御しきれず、里の人間から恐れられ、実父・四代目風影からも幾度となく刺客を差し向けられる程、疎まれた孤独な幼少期を送った。,8164,8164,0,79,,https://lain.bgm.tv/pic/crt/l/1d/e7/6543_crt_zy33e.jpg,https://lain.bgm.tv/r/400/pic/crt/l/1d/e7/6543_crt_zy33e.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b1662-4E5J0LX9jZKZ.png|https://s4.anilist.co/file/anilistcdn/character/large/b1662-4E5J0LX9jZKZ.png,,,https://anilist.co/character/1662,https://bgm.tv/character/6543,,6543
vndb-c6554,vndb,1,19,,,,Shiro Takayama,,男,A,,Galgame,Galgame,RE: Alistair,,2010,Galgame,,Shiro Takayama is a shy classmate of Merui. In Rivenwell Online he plays the angel FionaWings.,1036,0,1036,0,,https://t.vndb.org/ch/25/16825.jpg,https://t.vndb.org/ch/25/16825.jpg,,#845e30 #b1987c #ddcbb7 #f2e9d9 #ffffff,Brown Short Cross-dressing Teen Slim Pale Amber Shy Hoodie Gamer,,,https://vndb.org/c6554,
al127632,anilist,1,19,,,エドガー・アラン・ポオ,Edgar Poe,,男,AB,28,动画|漫画,动画,文豪ストレイドッグス 第2シーズン,文豪野犬 第二季,2016,动画,"[{""t"":""文豪ストレイドッグス 第2シーズン"",""cn"":""文豪野犬 第二季"",""ty"":""动画"",""y"":2016,""pop"":238857},{""t"":""文豪ストレイドッグス 第3シーズン"",""cn"":""文豪野犬 第三季"",""ty"":""动画"",""y"":2019,""pop"":198150},{""t"":""文豪ストレイドッグス 第4シーズン"",""cn"":""文豪野犬 第四季"",""ty"":""动画"",""y"":2023,""pop"":109686},{""t"":""文豪ストレイドッグス 第5シーズン"",""cn"":""文豪野犬 第五季"",""ty"":""动画"",""y"":2023,""pop"":80927},{""t"":""文豪ストレイドッグス"",""cn"":""文豪野犬"",""ty"":""漫画"",""y"":2012,""pop"":46466},{""t"":""文豪ストレイドッグス わん！"",""cn"":""文豪野犬 汪！"",""ty"":""动画"",""y"":2021,""pop"":38021}]","182 cm (6'0"") Black Cat in the Rue Morgue A member of The Guild who is rarely seen without his pet raccoon, Karl. Poe's ability, Black Cat in the Rue Morgue, can transport someone into a story they're reading.",1007,1007,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b127632-Y5Ega9Pvu0OA.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b127632-Y5Ega9Pvu0OA.jpg,,,,https://anilist.co/character/127632,,,
al19370,anilist,1,19,,杰克·贝萨流士,ジャック・ベザリウス,Jack Vessalius,,男,O,25,动画|漫画|轻小说,动画,パンドラハーツ,潘多拉之心,2009,动画,"[{""t"":""パンドラハーツ"",""cn"":""潘多拉之心"",""ty"":""动画"",""y"":2009,""pop"":75259},{""t"":""パンドラハーツ"",""cn"":""潘多拉之心"",""ty"":""漫画"",""y"":2006,""pop"":57281},{""t"":""パンドラハーツ スペシャル"",""cn"":"""",""ty"":""动画"",""y"":2009,""pop"":7239},{""t"":""PandoraHearts ～Caucus race～"",""cn"":"""",""ty"":""轻小说"",""y"":2011,""pop"":1233}]","180 cm (5'11"") ~! 140 (Chronological Age) !~ The hero of 100 years ago and the one who 'defeated' Glen Baskerville. He is revealed to have some sort of connection with Alice's memories and Raven's past.",844,844,0,23,,https://lain.bgm.tv/pic/crt/l/3c/e3/10858_crt_Kr6eb.jpg,https://lain.bgm.tv/r/400/pic/crt/l/3c/e3/10858_crt_Kr6eb.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b19370-hn6m8CnxPhnA.png|https://s4.anilist.co/file/anilistcdn/character/large/b19370-hn6m8CnxPhnA.png,,,https://anilist.co/character/19370,https://bgm.tv/character/10858,,10858
al3212,anilist,1,19,,柯雅泰·史塔克,コヨーテ・スターク,Coyote Starrk,,男,,,动画|漫画|轻小说,动画,BLEACH,死神,2004,动画,"[{""t"":""BLEACH"",""cn"":""死神"",""ty"":""动画"",""y"":2004,""pop"":521026},{""t"":""BLEACH"",""cn"":""死神"",""ty"":""漫画"",""y"":2001,""pop"":121044},{""t"":""DON’T BLEACH MY FIST"",""cn"":"""",""ty"":""轻小说"",""y"":2026,""pop"":144}]",十刃の一人で、階級は１番。司る死の形は「孤独」。見た目はロングヘアーで中年のおじさん。常に気だるそうにしていて、戦いもあまり好まない。従属官にリリネット・ジンジャーバックという少女がいる。,744,744,0,9,,https://lain.bgm.tv/pic/crt/l/ba/7d/7878_crt_Z77bf.jpg,https://lain.bgm.tv/r/400/pic/crt/l/ba/7d/7878_crt_Z77bf.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b3212-F5qZe4NWlZq9.png|https://s4.anilist.co/file/anilistcdn/character/large/b3212-F5qZe4NWlZq9.png,,,https://anilist.co/character/3212,https://bgm.tv/character/7878,,7878
al18062,anilist,1,19,,威廉·A·齐佩利,ウィル・A・ツェペリ,Will A. Zeppeli,Baron Zeppeli / 威尔·A·齐贝利,男,,,动画|漫画|轻小说|游戏,动画,ジョジョの奇妙な冒険 (TV),,2012,动画,"[{""t"":""ジョジョの奇妙な冒険 (TV)"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":478140},{""t"":""ジョジョの奇妙な冒険 ファントムブラッド"",""cn"":""JOJO的奇妙冒险 幻影血脉"",""ty"":""漫画"",""y"":1986,""pop"":48000},{""t"":""ジョジョの奇妙な冒険 ファントム ブラッド"",""cn"":""JOJO的奇妙冒险 幻影血脉"",""ty"":""动画"",""y"":2007,""pop"":24788},{""t"":""ジョジョの奇妙な冒険 OVER HEAVEN"",""cn"":"""",""ty"":""轻小说"",""y"":2011,""pop"":4042},{""t"":""ジョジョの奇妙な冒険"",""cn"":""JOJO的奇妙冒险"",""ty"":""动画"",""y"":2012,""pop"":0},{""t"":""ジョジョの奇妙な冒険 ファントムブラッド"",""cn"":""JOJO的奇妙冒险 幻影血脉"",""ty"":""动画"",""y"":2007,""pop"":0}]",功力深厚的波纹斗士，毕生致力于寻找并消灭石鬼面。乔纳森·乔斯达在他的指导下，成为波纹斗士。,706,706,0,23,,https://lain.bgm.tv/pic/crt/l/49/6f/17780_crt_tF43Z.jpg?r=1438369925,https://lain.bgm.tv/r/400/pic/crt/l/49/6f/17780_crt_tF43Z.jpg?r=1438369925,https://s4.anilist.co/file/anilistcdn/character/medium/18062-FjIMwcBJra9L.jpg|https://s4.anilist.co/file/anilistcdn/character/large/18062-FjIMwcBJra9L.jpg,,,https://anilist.co/character/18062,https://bgm.tv/character/17780,,17780
al84063,anilist,1,19,,诱宵美九,誘宵美九,Miku Izayoi,Diva,女,,17,动画|漫画|轻小说|Galgame,动画,デート・ア・ライブⅡ,,2014,动画,"[{""t"":""デート・ア・ライブⅡ"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":148435},{""t"":""デート・ア・ライブⅢ"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":112666},{""t"":""デート・ア・ライブIV"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":82341},{""t"":""劇場版デート・ア・ライブ 万由里ジャッジメント"",""cn"":""剧场版 约会大作战 万由里裁决"",""ty"":""动画"",""y"":2015,""pop"":55662},{""t"":""デート・ア・ライブV"",""cn"":""约会大作战 第五季"",""ty"":""动画"",""y"":2024,""pop"":48048},{""t"":""デート・ア・ライブ"",""cn"":""约会大作战"",""ty"":""轻小说"",""y"":2011,""pop"":7701}]",出现于故事中的第6个精灵。识别名为：〈歌姬Diva（ディーヴァ）〉 拥有着紫银的头发和瞳孔，以及说话不紧不慢的特点。半年前被确认现界过一次除此之外没有任何相似资料。实际上从半年前开始一直维持着现界，和狂三一样融入到了人类社会，龙胆寺女子学院的学生，更是以让男性难以靠近的偶像身份活跃着。只是搭话的程度好感度就会降到蟑螂之下的极度厌恶男性，非常喜欢女性的百合型精灵。 能力为操控声音，一旦被美九以灌注灵力的声音“请求”，没有灵力的一般人类都会无从抵抗的顺从。,688,688,0,202,,https://lain.bgm.tv/pic/crt/l/64/55/20094_crt_tY4p5.jpg?r=1457682322,https://lain.bgm.tv/r/400/pic/crt/l/64/55/20094_crt_tY4p5.jpg?r=1457682322,https://s4.anilist.co/file/anilistcdn/character/medium/b84063-lwuOWMuDZOtc.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b84063-lwuOWMuDZOtc.jpg,,,https://anilist.co/character/84063,https://bgm.tv/character/20094,,20094
bgm-bgm4202,vndb,1,19,,凉宫宗一郎,涼宮 宗一郎,Suzumiya Souchirou,,男,,,动画|Galgame,Galgame,君が望む永遠,你所期望的永远,2001,Galgame,"[{""t"":""君が望む永遠"",""cn"":""你所期望的永远"",""ty"":""Galgame"",""y"":2001,""pop"":680},{""t"":""君が望む永遠 ～special FanDisk～"",""cn"":"""",""ty"":""Galgame"",""y"":2004,""pop"":78},{""t"":""君が望む永遠"",""cn"":""你所期望的永远"",""ty"":""Galgame"",""y"":2001,""pop"":0},{""t"":""君が望む永遠 ～Latest Edition～"",""cn"":""你所期望的永远 ～Latest Edition～"",""ty"":""Galgame"",""y"":2008,""pop"":0},{""t"":""君が望む永遠〜Rumbling hearts〜"",""cn"":""你所期望的永远〜Rumbling hearts〜"",""ty"":""Galgame"",""y"":2003,""pop"":0},{""t"":""君が望む永遠"",""cn"":""你所期望的永远"",""ty"":""动画"",""y"":2003,""pop"":0}]",Father of Haruka and Akane,680,0,680,0,,https://lain.bgm.tv/pic/crt/l/05/0f/4202_crt_XFQZA.jpg,https://lain.bgm.tv/r/400/pic/crt/l/05/0f/4202_crt_XFQZA.jpg,https://t.vndb.org/ch/19/113819.jpg,,Brown Short Moustache Pale Green Adult Outgoing Husband Father Grandfather,,https://bgm.tv/character/4202,https://vndb.org/c94343,4202
al16250,anilist,1,19,,巽完二,巽完二,Kanji Tatsumi,Con-Kan / The Bloodcurdling Beefcake Emperor,男,A,15-16,动画|漫画|游戏|Galgame,动画,ペルソナ4アニメーション,女神异闻录4,2011,动画,"[{""t"":""ペルソナ4アニメーション"",""cn"":""女神异闻录4"",""ty"":""动画"",""y"":2011,""pop"":58536},{""t"":""ペルソナ4 ザ・ゴールデンアニメーション"",""cn"":""女神异闻录4 黄金版"",""ty"":""动画"",""y"":2014,""pop"":25458},{""t"":""ペルソナ4アニメーション"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":13380},{""t"":""ペルソナ4 the Animation -the Factor of Hope-"",""cn"":""女神异闻录4 剧场版"",""ty"":""动画"",""y"":2012,""pop"":5257},{""t"":""ペルソナ4 ザ・ゴールデンアニメーション Thank you Mr. Accomplice"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":4635},{""t"":""ペルソナ4"",""cn"":""女神异闻录4"",""ty"":""漫画"",""y"":2008,""pop"":3321}]",高中一年级学生。初中时是不良少年，据说曾经独自击溃暴走族团伙。 看上去很强悍，但是性格上很注重长幼礼仪。家人经营商店街的“巽屋”。 注：巽，汉语中读音为“训”,603,603,399,46,,https://lain.bgm.tv/pic/crt/l/70/0e/14184_crt_yqRLy.jpg?r=1608020629,https://lain.bgm.tv/r/400/pic/crt/l/70/0e/14184_crt_yqRLy.jpg?r=1608020629,https://s4.anilist.co/file/anilistcdn/character/medium/b16250-hUbMn7jJy4Fq.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b16250-hUbMn7jJy4Fq.jpg|https://t.vndb.org/ch/62/194262.jpg,,Blond Short Cross-dressing Pale Trousers Dress Shoes Fighting Hotblooded Grey Young-adult,https://anilist.co/character/16250,https://bgm.tv/character/14184,https://vndb.org/c47083,14184
bgm-bgm91966,vndb,1,19,,芬·尤克列斯,フィン・ユークレース,Fin Euclase,,男,,,Galgame,Galgame,スチームプリズン,,2016,Galgame,"[{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":41},{""t"":""スチームプリズン"",""cn"":""蒸汽监狱"",""ty"":""Galgame"",""y"":2016,""pop"":0},{""t"":""スチームプリズン -七つの美徳"",""cn"":""蒸汽监狱-七美德-"",""ty"":""Galgame"",""y"":2017,""pop"":0},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":""蒸汽监狱 -Beyond the Steam-"",""ty"":""Galgame"",""y"":2024,""pop"":0}]",【キャラクターテーマ：信念 Faith】 下級警察官。主人公の同僚であり、仕事上のパートナー。 気弱ではあるものの心優しく穏やかな性格。 下级警察官。是主角的同事，工作上的伙伴。 虽然稍有些胆小但性格温柔而稳重。,596,0,596,5,,https://lain.bgm.tv/pic/crt/l/f1/9c/91966_crt_j93VN.jpg,https://lain.bgm.tv/r/400/pic/crt/l/f1/9c/91966_crt_j93VN.jpg,https://t.vndb.org/ch/53/77253.jpg,,Ahoge Curtained Short Straight Green Pale Uniform Trousers Dress Shoes Sword,,https://bgm.tv/character/91966,https://vndb.org/c64206,91966
