id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al130713,anilist,9,16,,,尾瀬茉希,Maki Oze,Oggress,女,O,19,动画|漫画,动画,炎炎ノ消防隊,炎炎消防队,2019,动画,"[{""t"":""炎炎ノ消防隊"",""cn"":""炎炎消防队"",""ty"":""动画"",""y"":2019,""pop"":483496},{""t"":""炎炎ノ消防隊 弐ノ章"",""cn"":""炎炎消防队 二之章"",""ty"":""动画"",""y"":2020,""pop"":300881},{""t"":""炎炎ノ消防隊 参ノ章"",""cn"":""炎炎消防队 叁之章"",""ty"":""动画"",""y"":2025,""pop"":130164},{""t"":""炎炎ノ消防隊 参ノ章 第2クール"",""cn"":""炎炎消防队 叁之章 第2部分"",""ty"":""动画"",""y"":2026,""pop"":88814},{""t"":""炎炎ノ消防隊"",""cn"":""炎炎消防队"",""ty"":""漫画"",""y"":2015,""pop"":66020},{""t"":""炎炎ノ消防隊ミニアニメ"",""cn"":""炎炎消防队 迷你动画"",""ty"":""动画"",""y"":2021,""pop"":3778}]","167 cm (5'6"") Special Fire Force Company 8 First Class Fire Soldier A former member of the military, she is an excellent fighter who controls fire.",4190,4190,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b130713-TgLx8rgtGpXV.png,https://s4.anilist.co/file/anilistcdn/character/medium/b130713-TgLx8rgtGpXV.png,,,,https://anilist.co/character/130713,,,
bgm-bgm20003,vndb,9,16,,内海卡莉,内海 カーリー,Utsumi Kali,,女,O,,Galgame,Galgame,Remember11 -the age of infinity-,Remember11：无限轮回的时光,2004,Galgame,"[{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":3246},{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":0},{""t"":""Remember11 プロフェシーコレクション Vol.6内海カーリー(CV.久川綾)"",""cn"":"""",""ty"":""音乐"",""y"":2004,""pop"":0}]",主要在SPHIA登场。 与优希堂悟一样居住在SPHIA中。 博学多闻，尤其精通心理学。 是团体气氛的领导者，仲裁者。 在她的话语、行动背后不知道为什么常常会隐藏着一些令人无法了解的深意。 对犬伏景子抱持憎恨。 「没关系的。我会保护你们的。直到最后，都会的。」,3246,0,3246,9,,https://lain.bgm.tv/pic/crt/l/df/19/20003_crt_Q1IVK.jpg?r=1369401885,https://lain.bgm.tv/r/400/pic/crt/l/df/19/20003_crt_Q1IVK.jpg?r=1369401885,https://t.vndb.org/ch/08/6808.jpg,,White Long Curtained Brown Cooking Young-adult Olive Shirt Skirt Pretending,,https://bgm.tv/character/20003,https://vndb.org/c6651,20003
bgm-bgm20002,vndb,9,16,,黄泉木圣司,黄泉木 聖司,Yomogi Seiji,,男,O,,Galgame,Galgame,Remember11 -the age of infinity-,Remember11：无限轮回的时光,2004,Galgame,"[{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":3246},{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":0}]",主要在雪山登场。 在旅行途中遭遇飞机失事，与冬川心一样是意外事件的生存者之一。 具有丰富的野外求生知识。 拥有具GPS功能的PDA。 具有敏锐的洞察力，在生还者中处于领导者的地位，但是因为个性强烈的伙伴而不断遭遇烦恼。 「我只了解关于山的事情。对外界的事情，人群里流行的东西、政治、经济……山以外的东西我什么也不知道。特别是女人这种生物，我最不能理解。」,3246,0,3246,9,,https://lain.bgm.tv/pic/crt/l/10/b0/20002_crt_tmv8R.jpg?r=1369401852,https://lain.bgm.tv/r/400/pic/crt/l/10/b0/20002_crt_tmv8R.jpg?r=1369401852,https://t.vndb.org/ch/07/6807.jpg,,Black Short Proactive Cooking Black Adult Muscular Jacket Jeans Sports Shoes,,https://bgm.tv/character/20002,https://vndb.org/c6650,20002
al167846,anilist,9,16,1990,羽宫一虎,羽宮一虎,Kazutora Hanemiya,,男,AB,15 (2005) - 27 (2017),动画|漫画,动画,東京リベンジャーズ,东京复仇者,2021,动画,"[{""t"":""東京リベンジャーズ"",""cn"":""东京复仇者"",""ty"":""动画"",""y"":2021,""pop"":445622},{""t"":""東京リベンジャーズ 聖夜決戦編"",""cn"":""东京复仇者 圣夜决战篇"",""ty"":""动画"",""y"":2023,""pop"":143018},{""t"":""東京卍リベンジャーズ"",""cn"":""东京卍复仇者"",""ty"":""漫画"",""y"":2017,""pop"":117730},{""t"":""東京リベンジャーズ　番外編"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":997},{""t"":""東京リベンジャーズ 聖夜決戦編"",""cn"":""东京复仇者 圣夜决战篇"",""ty"":""动画"",""y"":2023,""pop"":0},{""t"":""東京リベンジャーズ"",""cn"":""东京复仇者"",""ty"":""动画"",""y"":2021,""pop"":0}]",“芭流霸罗”第三人，东卍创立者之一。 在小学时曾被黑龙的斑目找过麻烦，导致友人们成立东卍对抗。怂恿场地一起去偷CB250T送给万次郎，因行窃失风动手打死车主而入少年院两年。知道车主即万次郎的大哥后无法接受现实，遂说服自己把万次郎当作敌人，给自己的行为找借口，甚至成立芭罗霸流与东卍对抗。本应死于血之万圣节，因武道介入而存活，最终坦然面对自己所有的过错。,1914,1914,0,5,,https://lain.bgm.tv/pic/crt/l/84/63/86051_crt_MslXe.jpg?r=1601283757,https://lain.bgm.tv/r/400/pic/crt/l/84/63/86051_crt_MslXe.jpg?r=1601283757,https://s4.anilist.co/file/anilistcdn/character/medium/b167846-k6G44c97MOug.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b167846-k6G44c97MOug.jpg,,,https://anilist.co/character/167846,https://bgm.tv/character/86051,,86051
bgm-bgm34057,vndb,9,16,,有濑川阿鲁鲁,有瀬川 アルル,Arisegawa Arle,Aruru / アルル＝テティ＝メルナル＝アネブイジ＝（※以下略） / Arle Titi Melnar Anebhij,女,A,,Galgame,Galgame,僕と恋するポンコツアクマ。,,2015,Galgame,"[{""t"":""僕と恋するポンコツアクマ。"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":1892},{""t"":""オトメ＊ドメイン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":1521},{""t"":""僕と恋するポンコツアクマ。 すっごいえっち！"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":719},{""t"":""僕と恋するポンコツアクマ。"",""cn"":""与我恋爱的废柴小恶魔。"",""ty"":""Galgame"",""y"":2015,""pop"":0},{""t"":""僕と恋するポンコツアクマ。すっごいえっち！"",""cn"":""与我恋爱的废柴小恶魔。FanDisc"",""ty"":""Galgame"",""y"":2016,""pop"":0}]",とても礼儀正しくまじめで几帳面、常識的なミイラっ子。 1年生。 ただ身体を締め付けるものが苦手で、服を着ていられない。 普段 服を着てないがゆえに超敏感肌で、服を意識すると歩くのもままならない。 恥ずかしいとは思っているけど、生理的につらくてお外ではガマンが大変。 ちなみに包帯ぐるぐる巻きはマミーの正装で、現代ミイラで着てるのは古風な家だけ。 学園や寮では、ただ一人の生物部員としてペットの世話をしている。 動物はみんな裸でも気にしないので気が楽。,1892,0,1892,18,,https://lain.bgm.tv/pic/crt/l/32/00/34057_crt_ueXzg.jpg,https://lain.bgm.tv/r/400/pic/crt/l/32/00/34057_crt_ueXzg.jpg,https://t.vndb.org/ch/99/39599.jpg,,Violet Ponytail Twin Tails Bob Cut Waist Length+ Straight Teen Slim School Uniform Hard Worker,,https://bgm.tv/character/34057,https://vndb.org/c33070,34057
vndb-c73542,vndb,9,16,,大泽贤治,大沢 賢治,Oosawa Kenji,,男,A,,Galgame,Galgame,428 〜封鎖された渋谷で〜,,2008,Galgame,,大企业“大越制药”的研究所所长，病毒研究界的权威人士。 不爱说话，对人际关系完全不感兴趣，就是所谓的“工作狂”。醉心于自己的研究，平淡的过着每一天。 虽然对艺术之类完全不感兴趣，却是某女性歌手的大fan。 428当日，刚刚从美国归来一周的贤治由于女儿被绑架而在自家处于软禁状态时，收到了一封寄信人不明的电子邮件，邮件的内容表明，作为绝密的抗病毒研究情报泄露了。,1699,0,1699,4,,https://lain.bgm.tv/pic/crt/l/9a/1d/1833_uRaUl.jpg,https://lain.bgm.tv/r/400/pic/crt/l/9a/1d/1833_uRaUl.jpg,https://t.vndb.org/ch/76/89176.jpg,,Black Beard Moustache Pale Black Adult Glasses Secretive Stoic Ignorant,,https://bgm.tv/character/1833,https://vndb.org/c73542,1833
al90182,anilist,9,16,,,ロズワール・Ｌ・メイザース,Roswaal Mathers,Ros-chi,男,,29-,动画,动画,Re:ゼロから始める異世界生活,Re：从零开始的异世界生活,2016,动画,"[{""t"":""Re:ゼロから始める異世界生活"",""cn"":""Re：从零开始的异世界生活"",""ty"":""动画"",""y"":2016,""pop"":621774},{""t"":""Re:ゼロから始める異世界生活 2nd Season"",""cn"":""Re：从零开始的异世界生活 第二季"",""ty"":""动画"",""y"":2020,""pop"":379615},{""t"":""Re:ゼロから始める異世界生活 2nd Season Part 2"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":307396},{""t"":""Re:ゼロから始める異世界生活 3rd season"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":195668},{""t"":""Re:ゼロから始める異世界生活 4th season"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":139798},{""t"":""Re:ゼロから始める異世界生活 OVAs"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":112258}]","~! 400+!~ The lord of the Roswaal Mansion and a descendant of the original Roswaal. He comes across as an eccentric due to his flamboyant appearance and odd speaking style, the latter which he shares with his grandmother.",1076,1076,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b90182-Ho0NS06tc6NL.png,https://s4.anilist.co/file/anilistcdn/character/medium/b90182-Ho0NS06tc6NL.png,,,,https://anilist.co/character/90182,,,
vndb-c8448,vndb,9,16,,西园寺乙女,西園寺 乙女,Saionji Otome,Otohime / 乙姫,女,AB,,Galgame,Galgame,鬼ごっこ！,鬼的捉迷藏！,2011,Galgame,"[{""t"":""鬼ごっこ！"",""cn"":""鬼的捉迷藏！"",""ty"":""Galgame"",""y"":2011,""pop"":671},{""t"":""鬼ごっこ！ ファンディスク"",""cn"":""鬼的捉迷藏！Fan disk"",""ty"":""Galgame"",""y"":2011,""pop"":243}]","动作优雅,有气质的大小姐. 胸部雄伟,身材拔群. 无论对着谁都能毫无隔阂地接待,令人感到温暖的包容力. 但是没怎么见过世面,缺乏社会常识,经常做出些天然呆的事情来. 人物故事取材自浦岛太郎（温罗）与龙宫乙姬的传说，浦岛太郎在海边救了一只被小孩子欺负的海龟，海龟为了报恩，就带浦岛太郎去参观龙宫，接受了龙宫公主乙姬的热情款待。在龙宫待了几天的浦岛太郎想起家里的妈妈，便跟乙姬表明该回家的意思。",671,0,671,23,,https://lain.bgm.tv/pic/crt/l/01/42/12385_crt_NzHZD.jpg,https://lain.bgm.tv/r/400/pic/crt/l/01/42/12385_crt_NzHZD.jpg,https://t.vndb.org/ch/67/9467.jpg,,White Waist Length+ Wavy Teen Slim Pale School Uniform Missionary Cowgirl Virgin Sex,,https://bgm.tv/character/12385,https://vndb.org/c8448,12385
al125397,anilist,9,16,,山田结衣,山田結衣,Yui Yamada,,女,,,动画|漫画,动画,あさがおと加瀬さん。,牵牛花与加濑同学。,2018,动画,"[{""t"":""あさがおと加瀬さん。"",""cn"":""牵牛花与加濑同学。"",""ty"":""动画"",""y"":2018,""pop"":56313},{""t"":""加瀬さんシリーズ"",""cn"":""XXX与加濑同学"",""ty"":""漫画"",""y"":2010,""pop"":18828},{""t"":""キミノヒカリ ～あさがおと加瀬さん。～"",""cn"":""你的光芒 ～牵牛花与加濑同学。～"",""ty"":""动画"",""y"":2017,""pop"":17492},{""t"":""山田と加瀬さん。"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":7515},{""t"":""チョコレートと加瀬さん。"",""cn"":"""",""ty"":""漫画"",""y"":2012,""pop"":1850},{""t"":""GWと加瀬さん。"",""cn"":"""",""ty"":""漫画"",""y"":2020,""pop"":239}]",高校二年生。性格は内気でおとなしい。植物やガーデニングが好き。帰宅部だが学校では緑化委員に所属している。緑化委員の活動に対する熱意は強く、放課後や休み時間には雑草取りや花壇の手入れを（殆ど自主的に）している。親以外の周囲の人物からは「山田」と呼ばれているが、本人は「山田」という苗字を性格と同じでどんくさそうと思っている為あまり気に入っていない。運動、歌を歌うことが苦手で、一年生のマラソン大会では早々に足をつって棄権していた。,534,534,0,70,,https://lain.bgm.tv/pic/crt/l/fc/98/55966_crt_fi7f8.jpg?r=1500116101,https://lain.bgm.tv/r/400/pic/crt/l/fc/98/55966_crt_fi7f8.jpg?r=1500116101,https://s4.anilist.co/file/anilistcdn/character/medium/b125397-TtFXE0cUSkNl.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b125397-TtFXE0cUSkNl.jpg,,,https://anilist.co/character/125397,https://bgm.tv/character/55966,,55966
al31943,anilist,9,16,,,基山ヒロト,Hiroto Kiyama,Gran / Xavier Blitz / Hiroto Kira (吉良ヒロト) / Tatsuya Kiyama (基山タツヤ),男,,,动画,动画,イナズマイレブン,闪电十一人,2008,动画,"[{""t"":""イナズマイレブン"",""cn"":""闪电十一人"",""ty"":""动画"",""y"":2008,""pop"":61982},{""t"":""イナズマイレブン GO"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":25171},{""t"":""イナズマイレブン アレスの天秤"",""cn"":""闪电十一人 阿瑞斯的天平"",""ty"":""动画"",""y"":2018,""pop"":13591},{""t"":""イナズマイレブン オリオンの刻印"",""cn"":""闪电十一人 俄里翁的刻印"",""ty"":""动画"",""y"":2018,""pop"":10691},{""t"":""劇場版イナズマイレブン 最強軍団オーガ襲来"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":10553},{""t"":""イナズマイレブン 超次元ドリームマッチ"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":5539}]","Hiroto was the captain of Genesis, the supreme team of Aliea Academy. Later on he joins Inazuma Japan in FFI.",455,455,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b31943-6l9496U8O08O.png,https://s4.anilist.co/file/anilistcdn/character/medium/b31943-6l9496U8O08O.png,,,,https://anilist.co/character/31943,,,
