id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
bgm-bgm366,vndb,4,30,,宫泽谦吾,宮沢 謙吾,Miyazawa Kengo,謙吾っち / Kengocchi,男,,,动画|漫画|Galgame,Galgame,リトルバスターズ！,Little Busters!,2007,Galgame,"[{""t"":""リトルバスターズ！"",""cn"":""Little Busters!"",""ty"":""Galgame"",""y"":2007,""pop"":9276},{""t"":""リトルバスターズ！ＳＳ"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":91},{""t"":""リトルバスターズ！"",""cn"":""Little Busters!"",""ty"":""Galgame"",""y"":2007,""pop"":0},{""t"":""リトルバスターズ！エクスタシー"",""cn"":""Little Busters! EX"",""ty"":""Galgame"",""y"":2008,""pop"":0},{""t"":""リトルバスターズ！コンバーティッドエディション"",""cn"":""Little Busters! Converted Edition"",""ty"":""Galgame"",""y"":2009,""pop"":0},{""t"":""リトルバスターズ! 〜Refrain〜"",""cn"":""Little Busters! 〜Refrain〜"",""ty"":""动画"",""y"":2013,""pop"":0}]",CV：長月優 最强男儿，真人的对手 为剑道献上人生，与真人是不同类型的傻瓜 虽然在装酷，却有着爱憎分明的直性情 有着其他成员所没有的愤世嫉俗的想法,9276,0,9276,42,,https://lain.bgm.tv/pic/crt/l/e1/6a/366_crt_e22pK.jpg,https://lain.bgm.tv/r/400/pic/crt/l/e1/6a/366_crt_e22pK.jpg,https://t.vndb.org/ch/47/37047.jpg,,Short Pale School Uniform Trousers Shinai Hard Worker Cooking Fighting Hazel Young-adult,,https://bgm.tv/character/366,https://vndb.org/c194,366
vndb-c4669,vndb,4,30,,叶月志乃,葉月 志乃,Hazuki Shino,,女,A,,Galgame,Galgame,CHAOS;HEAD,混沌头,2008,Galgame,"[{""t"":""CHAOS;HEAD"",""cn"":""混沌头"",""ty"":""Galgame"",""y"":2008,""pop"":6530},{""t"":""CHAOS;HEAD NOAH"",""cn"":""混沌之脑：诺亚"",""ty"":""Galgame"",""y"":2009,""pop"":4138}]",AH東京総合病院精神科の看護師。高科史男の助手。看護師らしく優しい笑顔と態度が特徴の童顔の美人。,6530,0,6530,9,,https://lain.bgm.tv/pic/crt/l/b1/40/34675_crt_ISsSM.jpg?r=1438626647,https://lain.bgm.tv/r/400/pic/crt/l/b1/40/34675_crt_ISsSM.jpg?r=1438626647,https://t.vndb.org/ch/26/4726.jpg,,Waist Length+ Green Slim Pale Green Young-adult Glasses Pretending Suicide Insanity,,https://bgm.tv/character/34675,https://vndb.org/c4669,34675
bgm-bgm16901,vndb,4,30,,凉荫穗鸟,犬伏 景子,Inubushi Keiko,Suzukage Hotori / 穗鸟,女,AB,,Galgame,Galgame,Remember11 -the age of infinity-,Remember11：无限轮回的时光,2004,Galgame,"[{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":3246},{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":0},{""t"":""Remember11 プロフェシーコレクション Vol.5涼蔭穂鳥(CV.友永朱音)"",""cn"":"""",""ty"":""音乐"",""y"":2004,""pop"":0}]",主要在SPHIA登场。 与优希堂悟一样居住在SPHIA中。 喜欢玩弄身边的人，但是她自己并没有察觉到这个倾向， 常常引发问题。 觉得内海很令人烦躁。 想要吸引优希堂悟的注意。 对于生存的执着很薄弱。 是团体的负担，麻烦制造者。 「…………」,3246,0,3246,75,,https://lain.bgm.tv/pic/crt/l/a0/7b/16901_crt_g0xZ5.jpg?r=1369401764,https://lain.bgm.tv/r/400/pic/crt/l/a0/7b/16901_crt_g0xZ5.jpg?r=1369401764,https://t.vndb.org/ch/13/6813.jpg,,Black Hime Cut Long Straight Brown Teen Slim Pale Dress Shoes Villain,,https://bgm.tv/character/16901,https://vndb.org/c6657,16901
bgm-bgm20001,vndb,4,30,,黛铃,黛 鈴,Mayuzumi Rin,Mayuzumi Lin / Tobilin / Tonbi,女,A,,Galgame,Galgame,Remember11 -the age of infinity-,Remember11：无限轮回的时光,2004,Galgame,"[{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":3246},{""t"":""Remember11 -the age of infinity-"",""cn"":""Remember11：无限轮回的时光"",""ty"":""Galgame"",""y"":2004,""pop"":0},{""t"":""Remember11 プロフェシーコレクション Vol.3 黛鈴(CV:豊口めぐみ)"",""cn"":"""",""ty"":""音乐"",""y"":2004,""pop"":0}]",主要在雪山登场。 在出差的途中遭遇飞机失事，与冬川心一样是意外事件的生存者之一。 表现出不合作的态度。扰乱团体活动，做出一些车大家后腿的事情。 对男性处处挑衅，对男人低头是她最讨厌的事情，因此与黄泉木圣司相处得很差。 是团体的负担，麻烦制造者。 「可以不要随便叫我的名字吗！？你以为你自己是谁啊！？」,3246,0,3246,8,,https://lain.bgm.tv/pic/crt/l/9f/78/20001_crt_Imwqw.jpg?r=1369401869,https://lain.bgm.tv/r/400/pic/crt/l/9f/78/20001_crt_Imwqw.jpg?r=1369401869,https://t.vndb.org/ch/06/6806.jpg,,Brown Long Curtained Brown Slim Pale Coat Shirt Cardigan Skirt,,https://bgm.tv/character/20001,https://vndb.org/c6649,20001
bgm-bgm45043,vndb,4,30,,,木須 志衣菜,Kisu Shiina,,女,,,Galgame,Galgame,スキとスキとでサンカク恋愛,青春×好奇相伴的三角恋爱,2016,Galgame,"[{""t"":""スキとスキとでサンカク恋愛"",""cn"":""青春×好奇相伴的三角恋爱"",""ty"":""Galgame"",""y"":2016,""pop"":2545},{""t"":""スキとスキとでサンカク恋愛"",""cn"":""青春×好奇相伴的三角恋爱"",""ty"":""Galgame"",""y"":2016,""pop"":0}]",何を考えているのか分からない、掴み所のないタイプ。 とんでもなく強引でグイグイ接近してくる。 無類のエロゲー好きで、何でもエロゲーのシチュエーションと重ねるのが悪い癖。 唐突に選択肢を出してきたりする。 「宗介君を攻略するまで、私は諦めません！」,2545,0,2545,54,,https://lain.bgm.tv/pic/crt/l/40/9b/45043_crt_DtOmE.jpg,https://lain.bgm.tv/r/400/pic/crt/l/40/9b/45043_crt_DtOmE.jpg,https://t.vndb.org/ch/28/57628.jpg,,Black Ahoge Long Straight Teen Slim Pale Cooking Standing Sex Blowjob,,https://bgm.tv/character/45043,https://vndb.org/c48064,45043
bgm-bgm15098,vndb,4,30,,特维斯·H·皮斯曼,トワイス・Ｈ・ピースマン,Twice H Pieceman,,男,A,,动画|游戏|Galgame,Galgame,フェイト/エクストラ,Fate/EXTRA,2010,Galgame,"[{""t"":""フェイト/エクストラ"",""cn"":""Fate/EXTRA"",""ty"":""Galgame"",""y"":2010,""pop"":2508},{""t"":""Fate/EXTRA CCC"",""cn"":""Fate/EXTRA CCC"",""ty"":""Galgame"",""y"":2013,""pop"":789},{""t"":""Fate/EXTRA"",""cn"":""Fate/EXTRA"",""ty"":""游戏"",""y"":2010,""pop"":0},{""t"":""Fate/EXTRA Last Encore"",""cn"":""Fate/EXTRA Last Encore"",""ty"":""动画"",""y"":2018,""pop"":0},{""t"":""Fate/EXTRA Record"",""cn"":"""",""ty"":""游戏"",""y"":2027,""pop"":0}]",通过战争发觉人类命运的狂气科学家的记忆所形成的足以突破自我获得双重身份的天才NPC。,2508,0,2508,4,,https://lain.bgm.tv/pic/crt/l/83/8d/15098_crt_fXh70.jpg,https://lain.bgm.tv/r/400/pic/crt/l/83/8d/15098_crt_fXh70.jpg,https://t.vndb.org/ch/96/33096.jpg,,Black Short Dress Shoes Master Villain Grey Glasses Necktie Gloves Stoic,,https://bgm.tv/character/15098,https://vndb.org/c27126,15098
bgm-bgm208864,vndb,4,30,,小玉,タマ,Tama,AI-Ball,女,不太清楚,,动画|漫画|Galgame,Galgame,AI: ソムニウムファイル ニルヴァーナイニシアチブ,AI：梦境档案 涅槃肇始,2022,Galgame,"[{""t"":""AI: ソムニウムファイル ニルヴァーナイニシアチブ"",""cn"":""AI：梦境档案 涅槃肇始"",""ty"":""Galgame"",""y"":2022,""pop"":1753},{""t"":""伊達鍵は眠らない – From AI：ソムニウムファイル"",""cn"":""无法成眠的伊达键 - From AI：梦境档案"",""ty"":""Galgame"",""y"":2025,""pop"":276},{""t"":""貧乏神が！"",""cn"":""穷神"",""ty"":""动画"",""y"":2012,""pop"":0},{""t"":""貧乏神が!"",""cn"":""穷神"",""ty"":""漫画"",""y"":2008,""pop"":0}]",猫型吉祥物的布偶装,1753,0,1753,12,1,https://lain.bgm.tv/pic/crt/l/a4/f1/1835_crt_e2WJK.jpg?r=1689554562,https://lain.bgm.tv/r/400/pic/crt/l/a4/f1/1835_crt_e2WJK.jpg?r=1689554562,https://lain.bgm.tv/r/400/pic/crt/l/3a/b8/208864_crt_JlDjU.jpg|https://lain.bgm.tv/pic/crt/l/3a/b8/208864_crt_JlDjU.jpg|https://t.vndb.org/ch/22/135622.jpg,,Black White Waist Length+ Wavy Sweater Trousers Amnesia Hotblooded Red Adult,,https://bgm.tv/character/1835,https://vndb.org/c103301,1835
bgm-bgm136393,vndb,4,30,,,川中島,Kawanakajima,,男,,,Galgame,Galgame,見上げてごらん、夜空の星を,,2015,Galgame,"[{""t"":""見上げてごらん、夜空の星を"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":1628},{""t"":""見上げてごらん、夜空の星を FINE DAYS"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":541},{""t"":""見上げてごらん、夜空の星を"",""cn"":""抬头看看吧，看那天上的繁星"",""ty"":""Galgame"",""y"":2015,""pop"":0},{""t"":""見上げてごらん、夜空の星を FINE DAYS"",""cn"":""抬头看看吧，看那天上的繁星 FINE DAYS"",""ty"":""Galgame"",""y"":2016,""pop"":0}]",諸美沢 天文部所属、田尻の後輩。 気配りできる気持ちのいい奴。 気合いの入った容姿に似合わず、星座を見てポエムを詠むのが好き。 心は乙女。 「うっす。 俺らは、星座神話をモチーフにしたポエム作りをやってました！」,1628,0,1628,0,,https://lain.bgm.tv/pic/crt/l/0e/58/136393_crt_9F6uE.jpg,https://lain.bgm.tv/r/400/pic/crt/l/0e/58/136393_crt_9F6uE.jpg,https://t.vndb.org/ch/14/53914.jpg,,Blond Brown Short Straight Teen Slim Pale Grey Ore Outgoing,,https://bgm.tv/character/136393,https://vndb.org/c41560,136393
al81709,anilist,4,30,,戴安娜·卡文迪什,ダイアナ・キャベンディッシュ,Diana Cavendish,,女,,16,动画|漫画,动画,リトルウィッチアカデミア (TV),,2017,动画,"[{""t"":""リトルウィッチアカデミア (TV)"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":167097},{""t"":""リトルウィッチアカデミア"",""cn"":""小魔女学园"",""ty"":""动画"",""y"":2013,""pop"":101186},{""t"":""リトルウィッチアカデミア 魔法仕掛けのパレード"",""cn"":""小魔女学园 魔法游行"",""ty"":""动画"",""y"":2015,""pop"":54917},{""t"":""リトルウィッチアカデミア"",""cn"":""小魔女学园"",""ty"":""漫画"",""y"":2016,""pop"":3744},{""t"":""リトルウィッチアカデミア"",""cn"":""小魔女学园"",""ty"":""漫画"",""y"":2013,""pop"":1534},{""t"":""リトルウィッチアカデミア"",""cn"":""小魔女学园"",""ty"":""动画"",""y"":2017,""pop"":0}]",亚可的同班同学，出生于英国的名门魔女家系。头脑聪明，拥有高超的魔法能力，自从来到露娜诺娃就被称为优秀的学生，有着认真、正义感强的性格。经常与亚可发生冲突。,1351,1351,0,297,,https://lain.bgm.tv/pic/crt/l/02/0d/35188_crt_kjdWN.jpg,https://lain.bgm.tv/r/400/pic/crt/l/02/0d/35188_crt_kjdWN.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/81709-N5Yff4r6geiM.png|https://s4.anilist.co/file/anilistcdn/character/large/81709-N5Yff4r6geiM.png,,,https://anilist.co/character/81709,https://bgm.tv/character/35188,,35188
vndb-c40419,vndb,4,30,,,井田 コウキ,Ida Kouki,Ida Koki,男,,,Galgame,Galgame,ノラと皇女と野良猫ハート,野良和皇女和流浪猫之心,2016,Galgame,"[{""t"":""ノラと皇女と野良猫ハート"",""cn"":""野良和皇女和流浪猫之心"",""ty"":""Galgame"",""y"":2016,""pop"":1255},{""t"":""ノラと皇女と野良猫ハート2"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":653}]","Nora's delinquent classmate. The kind of guy who'll challenge the skulls of the Netherworld with his fist. “Let's take this outside, asshole.”",1255,0,1255,0,,https://t.vndb.org/ch/48/48848.jpg,https://t.vndb.org/ch/48/48848.jpg,,#28343e #7b8671 #c0b09f #e9ddcb #ffffff,Shoulder-length Green Teen Slim Pale School Uniform Black Earrings Jacket Necklace,,,https://vndb.org/c40419,
