id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
vndb-c117324,vndb,12,1,,小此木铁郎,小此木 鉄郎,Okonogi Tetsurou,Ootori 1 / Phoenix 1,男,A,,Galgame,Galgame,うみねこのなく頃に,海猫鸣泣之时,2007,Galgame,"[{""t"":""うみねこのなく頃に"",""cn"":""海猫鸣泣之时"",""ty"":""Galgame"",""y"":2007,""pop"":13833},{""t"":""うみねこのなく頃に散"",""cn"":""海猫鸣泣之时散"",""ty"":""Galgame"",""y"":2009,""pop"":10973},{""t"":""ひぐらしのなく頃に解"",""cn"":""寒蝉鸣泣之时 解"",""ty"":""Galgame"",""y"":2004,""pop"":7963},{""t"":""キコニアのなく頃に"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":1311},{""t"":""ひぐらしのなく頃に: Console Arcs"",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":408}]",「毎度～～、小此木造園でございますんね～～～。」 小此木造園の社長。 時折、雛見沢分校でも剪定を行っている姿が見られる。 ただの造園屋とは思えない、鋭い眼光の持ち主。 根は悪い人間ではなさそうだが、強面のため学校では良く低学年の子に泣かれるのが悩み。,13833,0,13833,6,,https://t.vndb.org/ch/41/32141.jpg,https://t.vndb.org/ch/41/32141.jpg,https://lain.bgm.tv/r/400/pic/crt/l/df/18/9881_crt_SJZUU.jpg,#5b2929 #a55d4f #cfb784 #ffffff,Ponytail Long Straight Brown Slim Trousers Dress Shoes Villain Adult Olive,,https://bgm.tv/character/9881,https://vndb.org/c16497,9881
al121514,anilist,12,1,,宫水三叶,宮水三葉,Mitsuha Miyamizu,,女,,17,动画|漫画|轻小说,动画,君の名は。,你的名字。,2016,动画,"[{""t"":""君の名は。"",""cn"":""你的名字。"",""ty"":""动画"",""y"":2016,""pop"":714090},{""t"":""天気の子"",""cn"":""天气之子"",""ty"":""动画"",""y"":2019,""pop"":356022},{""t"":""君の名は。"",""cn"":""你的名字。"",""ty"":""漫画"",""y"":2016,""pop"":20176},{""t"":""サントリー 南アルプスの天然水"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":7349},{""t"":""君の名は。 Another Side：Earthbound"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":2550},{""t"":""君の名は。 Another Side：Earthbound"",""cn"":"""",""ty"":""轻小说"",""y"":2016,""pop"":1910}]",山深い田舎町に住む女子高校生。町長である父は家を出ており、小学生の妹、祖母と３人暮らし。性格は素直だが、家系の神社の風習や、父の選挙運動などに嫌気が差している。友人たちと小さく狭い町を嘆き、東京の華やかな生活に憧れを抱いている。 本作女主角。住在深山乡间小镇糸守町的岐阜县立糸守高等学校2年级生。儿时母亲二叶因病逝世，跟还是小学生的妹妹宫水四叶一起在家族世代经营的“宫水神社”担任巫女，与外祖母共同生活，身为町长的父亲则离家在外。生日为12月1日。,5048,5048,0,647,,https://s4.anilist.co/file/anilistcdn/character/large/b121514-MGI7JRluscpz.png,https://s4.anilist.co/file/anilistcdn/character/medium/b121514-MGI7JRluscpz.png,https://lain.bgm.tv/r/400/pic/crt/l/5c/26/37242_crt_mDi7D.jpg,,,https://anilist.co/character/121514,https://bgm.tv/character/37242,,37242
vndb-c5322,vndb,12,1,,九鬼纹白,九鬼 紋白,Kuki Monshiro,紋 / Mon / 紋様 / Mon-sama,女,B,,Galgame,Galgame,真剣で私に恋しなさい！S,认真和我恋爱！S,2012,Galgame,"[{""t"":""真剣で私に恋しなさい！S"",""cn"":""认真和我恋爱！S"",""ty"":""Galgame"",""y"":2012,""pop"":5025},{""t"":""真剣で私に恋しなさい！A-1"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2470},{""t"":""真剣で私に恋しなさい！A-2"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2188},{""t"":""真剣で私に恋しなさい！A-3"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":1374},{""t"":""真剣で私に恋しなさい！A-4"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":1023},{""t"":""真剣で私に恋しなさい！A-5"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":791}]",飛び級で進学、川神学園 1－Sに編入された九鬼の末妹。 姉や兄と同じく豪快で尊大な性格で、常に上から目線。 やる事なす事が破天荒であり、瞬く間に川神学園 1年生を掌握した。 だが威張ると同時に愛する民として皆を慈しんでもいる。 人を見る目に長けていると自負しており、優秀な者は九鬼に入るべし、とスカウトを続けている。 黛由紀江、椎名京などは重役待遇で受け入れると登用に熱心。 妾腹であり、その分自分は九鬼に貢献せねばと、母に認められるために頑張っている。 「細かい事は言わん。,5025,0,5025,20,,https://t.vndb.org/ch/81/85881.jpg,https://t.vndb.org/ch/81/85881.jpg,https://lain.bgm.tv/r/400/pic/crt/l/7d/70/30071_crt_u0eZE.jpg,#89939b #25202a #c5c8cd #e6e4eb #fafafb,Bun Ponytail Waist Length+ Straight Slim Pale Cooking Missionary Doggy Style Blowjob,,https://bgm.tv/character/30071,https://vndb.org/c5322,30071
vndb-c51036,vndb,12,1,,结城希亚,結城 希亜,Yuuki Noa,Parfait Queen,女,AB,,Galgame,Galgame,9-nine-ここのつここのかここのいろ,,2017,Galgame,"[{""t"":""9-nine-ここのつここのかここのいろ"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":5014},{""t"":""9-nine-そらいろそらうたそらのおと"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":4376},{""t"":""9-nine-はるいろはるこいはるのかぜ"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":3732},{""t"":""9-nine-ゆきいろゆきはなゆきのあと"",""cn"":"""",""ty"":""Galgame"",""y"":2020,""pop"":3613},{""t"":""9-nine- 新章"",""cn"":"""",""ty"":""Galgame"",""y"":2021,""pop"":1994}]",玖方女学院2年生。 謎の多い、ミステリアスな他校の女の子。パフェが大好き。,5014,0,5014,303,,https://t.vndb.org/ch/97/62197.jpg,https://t.vndb.org/ch/97/62197.jpg,https://lain.bgm.tv/r/400/pic/crt/l/43/f7/44311_crt_NY5zZ.jpg,#63626c #cdc7c5 #ebe1e2 #f9f5f2 #919090 #ffffff,Black Odango Twin Tails Shoulder-length Straight Teen Slim Pale School Uniform Assault,,https://bgm.tv/character/44311,https://vndb.org/c51036,44311
al1081,anilist,12,1,,乌尔奇奥拉·西法,ウルキオラ・シファ,Ulquiorra Cifer,Schiffer,男,,,动画|漫画|轻小说,动画,BLEACH,死神,2004,动画,"[{""t"":""BLEACH"",""cn"":""死神"",""ty"":""动画"",""y"":2004,""pop"":521026},{""t"":""BLEACH"",""cn"":""死神"",""ty"":""漫画"",""y"":2001,""pop"":121044},{""t"":""BLEACH 地獄篇"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":44827},{""t"":""BLEACH 20th PV"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":5871},{""t"":""not be, but be"",""cn"":"""",""ty"":""漫画"",""y"":2011,""pop"":2372},{""t"":""DON’T BLEACH MY FIST"",""cn"":"""",""ty"":""轻小说"",""y"":2026,""pop"":144}]","169 cm (5'7"") Ulquiorra is a male arrancar with a melancholic appearance. Ulquiora is the 4th ranked espada. Ulquiorra is also analytical; during his and Yammy's first visit to the human world, he makes several remarks on the humans who con…",4584,4584,0,57,,https://s4.anilist.co/file/anilistcdn/character/large/b1081-xLTqHfLL2I2W.png,https://s4.anilist.co/file/anilistcdn/character/medium/b1081-xLTqHfLL2I2W.png,https://lain.bgm.tv/r/400/pic/crt/l/cd/d1/4392_crt_gkUQ7.jpg,,,https://anilist.co/character/1081,https://bgm.tv/character/4392,,4392
al121516,anilist,12,1,,立花泷,立花瀧,Taki Tachibana,,男,,14-17,动画|漫画|轻小说,动画,君の名は。,你的名字。,2016,动画,"[{""t"":""君の名は。"",""cn"":""你的名字。"",""ty"":""动画"",""y"":2016,""pop"":714090},{""t"":""天気の子"",""cn"":""天气之子"",""ty"":""动画"",""y"":2019,""pop"":356022},{""t"":""君の名は。"",""cn"":""你的名字。"",""ty"":""漫画"",""y"":2016,""pop"":20176},{""t"":""サントリー 南アルプスの天然水"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":7349},{""t"":""君の名は。 Another Side：Earthbound"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":2550},{""t"":""君の名は。 Another Side：Earthbound"",""cn"":"""",""ty"":""轻小说"",""y"":2016,""pop"":1910}]",本作男主角。2016年时17岁，生活在东京市中心的东京都立神宫高等学校2年级生。放学后在意大利餐馆打工，与同事暗恋店内奥寺前辈。私下擅长素描，对建筑和美术有兴趣，也擅长打篮球。生日为12月1日。 为人脾气冲动、有正义感，跟三叶交换身体的期间曾多次替她打抱不平。,3212,3212,0,136,,https://s4.anilist.co/file/anilistcdn/character/large/b121516-kuPVJLNsH5uE.png,https://s4.anilist.co/file/anilistcdn/character/medium/b121516-kuPVJLNsH5uE.png,https://lain.bgm.tv/r/400/pic/crt/l/31/96/37241_crt_NpuRA.jpg,,,https://anilist.co/character/121516,https://bgm.tv/character/37241,,37241
al130508,anilist,12,1,491,,ファリン・トーデン,Falin Thorden,Farin / Falyn / Farlyn / Falin Touden,女,,23,动画|漫画,动画,ダンジョン飯,迷宫饭,2024,动画,"[{""t"":""ダンジョン飯"",""cn"":""迷宫饭"",""ty"":""动画"",""y"":2024,""pop"":225501},{""t"":""ダンジョン飯"",""cn"":""迷宫饭"",""ty"":""漫画"",""y"":2014,""pop"":55660},{""t"":""ダンジョン飯 CM"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":3353},{""t"":""ダンジョン飯 ワールドガイド 冒険者バイブル"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":2215},{""t"":""ダンジョン飯"",""cn"":""迷宫饭"",""ty"":""漫画"",""y"":2013,""pop"":461},{""t"":""九井諒子ラクガキ本 デイドリーム・アワー"",""cn"":"""",""ty"":""漫画"",""y"":2024,""pop"":260}]","170 cm (5'7"") Falin is [Laios](//anilist.co/character/126818/Thorden-Laios)'s younger sister and a mage specializing in support spells. She is a tall-man from the Northern Continent.",1766,1766,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b130508-ZaP30snJccry.png,https://s4.anilist.co/file/anilistcdn/character/medium/b130508-ZaP30snJccry.png,,,,https://anilist.co/character/130508,,,
al249404,anilist,12,1,,,モニカ・エヴァレット,Monica Everett,Silent Witch / Monica Norton,女,,16-,动画|漫画|轻小说,动画,サイレント・ウィッチ 沈黙の魔女の隠しごと,,2025,动画,"[{""t"":""サイレント・ウィッチ 沈黙の魔女の隠しごと"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":94737},{""t"":""サイレント・ウィッチ　沈黙の魔女の隠しごと"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":4268},{""t"":""サイレント・ウィッチ　沈黙の魔女の隠しごと"",""cn"":"""",""ty"":""轻小说"",""y"":2021,""pop"":3049},{""t"":""サイレント・ウィッチ　沈黙の魔女の隠しごと -another-"",""cn"":"""",""ty"":""轻小说"",""y"":2023,""pop"":250}]","Monica Everett is famously known as the Silent Witch for being the only human capable of casting spells without chanting. Exceedingly shy, she had trouble conversing with others; and in the worst cases, faints when meeting strangers.",1622,1622,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b249404-uARpApyHxD9A.png,https://s4.anilist.co/file/anilistcdn/character/medium/b249404-uARpApyHxD9A.png,,,,https://anilist.co/character/249404,,,
al177,anilist,12,1,,,鳴海歩,Ayumu Narumi,,男,,16,动画|漫画,动画,スパイラル -推理の絆-,,2002,动画,"[{""t"":""スパイラル -推理の絆-"",""cn"":"""",""ty"":""动画"",""y"":2002,""pop"":8120},{""t"":""スパイラル～推理の絆～"",""cn"":"""",""ty"":""漫画"",""y"":2000,""pop"":2300}]","The protagonist of Spiral. Ayumu is very intelligent, but is very introverted and has a lot of self-doubt. He fears that he cannot surpass his own perfect older brother and doubts himself to the point where he no longer believes he can do a…",1497,1497,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b177-9r3ywr4aQjeY.png,https://s4.anilist.co/file/anilistcdn/character/medium/b177-9r3ywr4aQjeY.png,,,,https://anilist.co/character/177,,,
vndb-c1794,vndb,12,1,,,東峰 つかさ,Toumine Tsukasa,,女,O,,Galgame,Galgame,いろとりどりのセカイ,,2011,Galgame,"[{""t"":""いろとりどりのセカイ"",""cn"":"""",""ty"":""Galgame"",""y"":2011,""pop"":1422},{""t"":""いろとりどりのヒカリ"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":632},{""t"":""紅い瞳に映るセカイ"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":392}]","Fortune goods, manekineko, baths Diseases, painful things Favorite Fried shokupan Disliked Smoked food A cheerful girl who works hard to make money for a reason she refuses to explain.",1422,0,1422,0,,https://t.vndb.org/ch/19/38519.jpg,https://t.vndb.org/ch/19/38519.jpg,,#448289 #c79b8b #d8cbc8 #f5ede2 #f8f6f5 #ffffff,Ahoge Curtained Short Green Teen Slim Pale School Uniform Dress Shoes Hard Worker,,,https://vndb.org/c1794,
