id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
vndb-c9792,vndb,7,1,,榊原小雪,榊原 小雪,Sakakibara Koyuki,ユキ / Yuki,女,A,,Galgame,Galgame,真剣で私に恋しなさい！,认真和我恋爱！！,2009,Galgame,"[{""t"":""真剣で私に恋しなさい！"",""cn"":""认真和我恋爱！！"",""ty"":""Galgame"",""y"":2009,""pop"":9401},{""t"":""真剣で私に恋しなさい！S"",""cn"":""认真和我恋爱！S"",""ty"":""Galgame"",""y"":2012,""pop"":5025},{""t"":""真剣で私に恋しなさい！A-1"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2470},{""t"":""真剣で私に恋しなさい！A-2"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2188},{""t"":""真剣で私に恋しなさい！A-3"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":1374},{""t"":""真剣で私に恋しなさい！A-4"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":1023}]",一直一个人到处乱逛的谜之美少女。 与其说是天然，不如说是电波系，朋友也少。第一人称也是罕有的「僕」。 本人不理别人的评价，平时总是呆呆地独自看着天空。有男生因为她的容貌而亲近她，但她丝毫不理睬他。 不知她对什么会觉得高兴，对什么会觉得悲伤，但似乎很喜欢井上準以及葵冬馬。 并列为学园里的七不可思议。 似乎喜欢あずみ，在女生之中总是听从她的话。但实际上只不过是因为她的棉花糖的诱饵而已。 喜欢动物，总是照顾生物。喜欢糖果，吃的时候总是很享受。看到你看着她的话会分一半给你。,9401,0,9401,32,,https://t.vndb.org/ch/75/85875.jpg,https://t.vndb.org/ch/75/85875.jpg,https://lain.bgm.tv/r/400/pic/crt/l/a8/22/11748_crt_yOTRz.jpg,#383d56 #abaabb #d1ccd7 #ebe9ed #faf7f7,White Ahoge Waist Length+ Straight Teen Slim Pale Missionary Virgin Sex Red,,https://bgm.tv/character/11748,https://vndb.org/c9792,11748
vndb-c3796,vndb,7,1,,上杉美鸠,上杉 美鳩,Uesugi Mihato,鳩 / Hato / 鳩ね / Hato-ne,女,B,,Galgame,Galgame,真剣で私に恋しなさい！,认真和我恋爱！！,2009,Galgame,"[{""t"":""真剣で私に恋しなさい！"",""cn"":""认真和我恋爱！！"",""ty"":""Galgame"",""y"":2009,""pop"":9401},{""t"":""君が主で執事が俺で"",""cn"":""你是主人我是仆"",""ty"":""Galgame"",""y"":2007,""pop"":228},{""t"":""真剣で私に恋しなさい！！SPARK"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":44}]","炼的姐姐，用一句话来形容的话，就是有些恋弟情结。炼也称“她是世界上最棒的姐姐”。被任命为未有的专属女仆。 非常适合笑脸，是个有着优雅氛围的美人。喜欢关心他人，常常考虑着弟弟的幸福。 想让主人公吃到好吃的东西的姐姐能量让她的能力成长至今。在主人公遇到困境时就会从裙子里拿出""姐姐的49种秘密道具""。 平时非常的温柔，可生气的时候就是非常非常恐怖的。 拜她的教育的所赐导致主人公对女性的眼界有些偏高，认为只要是女孩子就都是很温柔的。",9401,0,9401,10,,https://t.vndb.org/ch/20/21320.jpg,https://t.vndb.org/ch/20/21320.jpg,https://lain.bgm.tv/r/400/pic/crt/l/24/07/48461_crt_MFBF1.jpg,#614a39 #988475 #b8b0ae #dcd8d5 #f4f1ec #ffffff,Blond Brown Waist Length+ Teen Slim Pale Cooking Missionary Doggy Style Blowjob,,https://bgm.tv/character/48461,https://vndb.org/c3796,48461
al87277,anilist,7,1,,雾岛董香,霧嶋董香,Touka Kirishima,Rabbit,女,,17-28,动画|漫画,动画,東京喰種 トーキョーグール,东京喰种,2014,动画,"[{""t"":""東京喰種 トーキョーグール"",""cn"":""东京喰种"",""ty"":""动画"",""y"":2014,""pop"":739775},{""t"":""東京喰種[トーキョーグール]√A"",""cn"":""东京喰种√A"",""ty"":""动画"",""y"":2015,""pop"":406723},{""t"":""東京喰種-トーキョーグール-:re"",""cn"":""东京喰种:re"",""ty"":""动画"",""y"":2018,""pop"":307841},{""t"":""東京喰種-トーキョーグール-:re 2"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":237376},{""t"":""東京喰種 トーキョーグール"",""cn"":""东京喰种"",""ty"":""漫画"",""y"":2011,""pop"":196324},{""t"":""東京喰種-トーキョーグール-:re"",""cn"":""东京喰种:re"",""ty"":""漫画"",""y"":2014,""pop"":104047}]",本作のヒロイン。清巳高等学校普通科二年生。7月1日生まれのかに座。血液型O型。羽赫。愛称は「トーカ」。右眼を前髪で隠している。あんていくでアルバイトをしており、カネキの先輩店員にあたる。ウサギのマスコットを好み、マスクもそれに合わせていることから、CCGからは「ラビット」の呼称が付けられている。親友である依子の手料理を度々口にしているため戦闘能力を十全に発揮できず、赫子を片方の肩からしか出せない。,8919,8919,0,271,,https://s4.anilist.co/file/anilistcdn/character/large/b87277-oUaqrI1iBzu6.png,https://s4.anilist.co/file/anilistcdn/character/medium/b87277-oUaqrI1iBzu6.png,https://lain.bgm.tv/r/400/pic/crt/l/46/db/25201_crt_3JfaR.jpg?r=1694434507,,,https://anilist.co/character/87277,https://bgm.tv/character/25201,,25201
vndb-c53208,vndb,7,1,,星龙马,星 竜馬,Hoshi Ryouma,Ultimate Tennis Player / Ultimate Tennis Pro / 殺人テニス / Killer Tennis,男,B,,Galgame,Galgame,ニューダンガンロンパV3 みんなのコロシアイ新学期,新弹丸论破V3 大家的自相残杀新学期,2017,Galgame,,超高校级的网球选手,8847,0,8847,4,,https://t.vndb.org/ch/92/65992.jpg,https://t.vndb.org/ch/92/65992.jpg,https://lain.bgm.tv/r/400/pic/crt/l/28/95/47210_crt_lL5lw.jpg?r=1543754676,#282b2e #5e626e #e8dad5 #b3adac #ffffff,Brown Short Teen Slim Pale School Uniform Trousers Orphan Amnesia Grey,,https://bgm.tv/character/47210,https://vndb.org/c53208,47210
al5186,anilist,7,1,,露西·哈特菲利亚,ルーシィ・ハートフィリア,Lucy Heartfilia,Luigi / Lu-chan / Blondie,女,,17-19,动画|漫画,动画,FAIRY TAIL,妖精的尾巴,2009,动画,"[{""t"":""FAIRY TAIL"",""cn"":""妖精的尾巴"",""ty"":""动画"",""y"":2009,""pop"":379844},{""t"":""FAIRY TAIL (2014)"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":185762},{""t"":""FAIRY TAIL (2018)"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":141666},{""t"":""EDENS ZERO"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":90051},{""t"":""FAIRY TAIL 100 YEARS QUEST"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":58097},{""t"":""FAIRY TAIL"",""cn"":""妖精的尾巴"",""ty"":""漫画"",""y"":2006,""pop"":57062}]",門（ゲート）の鍵を使って異界の星霊たちを召喚し、契約者しか使えない魔法を操る星霊魔導士。 星霊を愛し、黄道十二門の鍵の多くを所有する中、一度は別れてしまったアクエリアスの鍵が再び世界のどこかに出現したと知り、探している。 新人小説家でもある。,4844,4844,0,150,,https://s4.anilist.co/file/anilistcdn/character/large/b5186-izgXf2S86K9u.png,https://s4.anilist.co/file/anilistcdn/character/medium/b5186-izgXf2S86K9u.png,https://lain.bgm.tv/r/400/pic/crt/l/ec/71/11604_crt_Dd4dd.jpg?r=1716564961,,,https://anilist.co/character/5186,https://bgm.tv/character/11604,,11604
al90202,anilist,7,1,,艾斯卡诺,エスカノール,Escanor,Lion's Sin of Pride / Master of the Sun / Thin Moustache,男,AB,41,动画|漫画,动画,七つの大罪 戒めの復活,七大罪 戒律的复活,2018,动画,"[{""t"":""七つの大罪 戒めの復活"",""cn"":""七大罪 戒律的复活"",""ty"":""动画"",""y"":2018,""pop"":286406},{""t"":""七つの大罪 神々の逆鱗"",""cn"":""七大罪 诸神的逆鳞"",""ty"":""动画"",""y"":2019,""pop"":202771},{""t"":""七つの大罪 憤怒の審判"",""cn"":""七大罪 愤怒的审判"",""ty"":""动画"",""y"":2021,""pop"":139330},{""t"":""劇場版 七つの大罪 天空の囚われ人"",""cn"":""剧场版 七大罪 天空的囚人"",""ty"":""动画"",""y"":2018,""pop"":89979},{""t"":""七つの大罪"",""cn"":""七大罪"",""ty"":""漫画"",""y"":2012,""pop"":55078},{""t"":""七つの大罪 光に呪われし者たち"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":38939}]",斗级：15（夜晚，魔力5・武力5・气力5）→50060（黎明时）→114000(可在上升)（逼近正中午时）→无法量测（到达正午瞬间，进入无敌状态1分钟） “七大罪”的一员。通称“傲慢之罪”的艾斯卡诺。纹身为“狮子”，位于背部正中央。 原本是某国的皇子。后来被自己的哥哥陷害而被放逐。在通缉令上被描绘成老人姿态。在外传首次亮相，本传第147话登场。,4226,4226,0,22,,https://s4.anilist.co/file/anilistcdn/character/large/b90202-1H7FIX2hDmYd.png,https://s4.anilist.co/file/anilistcdn/character/medium/b90202-1H7FIX2hDmYd.png,https://lain.bgm.tv/r/400/pic/crt/l/a0/f2/58779_crt_c7mtv.jpg?r=1517807254,,,https://anilist.co/character/90202,https://bgm.tv/character/58779,,58779
vndb-c11268,vndb,7,1,,,小笠原 奈那,Ogasawara Nana,Naana / Naana-chan,女,A,,Galgame,Galgame,コープスパーティー ブラッドカバー,尸体派对 血色笼罩,2006,Galgame,"[{""t"":""コープスパーティー ブラッドカバー"",""cn"":""尸体派对 血色笼罩"",""ty"":""Galgame"",""y"":2006,""pop"":3556},{""t"":""コープスパーティー ブックオブシャドウズ"",""cn"":"""",""ty"":""Galgame"",""y"":2011,""pop"":1540},{""t"":""コープスパーティー -THE ANTHOLOGY- サチコの恋愛遊戯♥Hysteric Birthday 2U"",""cn"":""尸体派对 文选集 幸子的恋爱游戏 竭斯底里生日2U"",""ty"":""Galgame"",""y"":2012,""pop"":303}]",演剧部成员，演剧部伙伴以[なぁな]为爱称称呼她。因为性格开朗温柔，所以朋友很多。包括学姐风音璃穏、成瀬実香在内的演剧部6人一起进行了[幸せのサチコさん]，被传送到了天神小，不过侥幸地和天戸屋成、山瀬千早一起传送到了同一地方，她们正在寻找其余的人。,3556,0,3556,1,,https://t.vndb.org/ch/48/18248.jpg,https://t.vndb.org/ch/48/18248.jpg,https://lain.bgm.tv/r/400/pic/crt/l/ba/ee/88649_crt_F3ng3.jpg,#b0a487 #7a705c #d2c8bf #f4e8dc #ffffff,Brown Curtained Short Teen Slim Pale School Uniform Blue Scar Miniskirt,,https://bgm.tv/character/88649,https://vndb.org/c11268,88649
al13783,anilist,7,1,,夏目贵志,夏目貴志,Takashi Natsume,Nutmeg,男,,15,动画,动画,夏目友人帳,夏目友人帐,2008,动画,"[{""t"":""夏目友人帳"",""cn"":""夏目友人帐"",""ty"":""动画"",""y"":2008,""pop"":127959},{""t"":""続 夏目友人帳"",""cn"":""续 夏目友人帐"",""ty"":""动画"",""y"":2009,""pop"":51497},{""t"":""夏目友人帳 参"",""cn"":""夏目友人帐 叁"",""ty"":""动画"",""y"":2011,""pop"":49128},{""t"":""夏目友人帳 肆"",""cn"":""夏目友人帐 肆"",""ty"":""动画"",""y"":2012,""pop"":49071},{""t"":""夏目友人帳 陸"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":40171},{""t"":""夏目友人帳 伍"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":40147}]",祖母・レイコ同様、妖怪を見ることができる類稀なる妖力の持ち主。幼い頃に両親と死に別れ、親戚中をたらい回しにされてきた。 レイコの遺産「友人帳」を継いで以来、さまざまな人と妖怪との関わりに戸惑いながらも、妖怪たちへその名を返す日々を送っている。,3393,3393,0,675,,https://s4.anilist.co/file/anilistcdn/character/large/b13783-FvmhRaCOKzKQ.png,https://s4.anilist.co/file/anilistcdn/character/medium/b13783-FvmhRaCOKzKQ.png,https://lain.bgm.tv/r/400/pic/crt/l/62/dd/74_crt_Zt22s.jpg,,,https://anilist.co/character/13783,https://bgm.tv/character/74,,74
al89242,anilist,7,1,,心操人使,心操人使,Hitoshi Shinsou,Hitoshi Shinso,男,AB,15-,动画|漫画,动画,僕のヒーローアカデミア２,,2017,动画,"[{""t"":""僕のヒーローアカデミア２"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":655237},{""t"":""僕のヒーローアカデミア３"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":600666},{""t"":""僕のヒーローアカデミア４"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":532336},{""t"":""僕のヒーローアカデミア５"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":414683},{""t"":""僕のヒーローアカデミア 7"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":184749},{""t"":""僕のヒーローアカデミア"",""cn"":""我的英雄学院"",""ty"":""漫画"",""y"":2014,""pop"":178045}]",普通科1年C班 个性：？？ 没能够考入英雄科，现所属于普通科的阴沉少年。 目标着转入英雄科。,3069,3069,0,6,,https://s4.anilist.co/file/anilistcdn/character/large/b89242-u1des6AfOzVQ.png,https://s4.anilist.co/file/anilistcdn/character/medium/b89242-u1des6AfOzVQ.png,https://lain.bgm.tv/r/400/pic/crt/l/0a/38/51093_crt_9e2cl.jpg?r=1486386823,,,https://anilist.co/character/89242,https://bgm.tv/character/51093,,51093
vndb-c39210,vndb,7,1,,,宝生 稀咲,Houshou Kisaki,,女,,,Galgame,Galgame,まいてつ,,2016,Galgame,"[{""t"":""まいてつ"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":1818},{""t"":""まいてつ Last Run!!"",""cn"":"""",""ty"":""Galgame"",""y"":2020,""pop"":384}]",The only daughter of Mototada and also a talented student. Kisaki's a reliable senpai and the first who was able to see Hibiki's talent.,1818,0,1818,0,,https://t.vndb.org/ch/40/54740.jpg,https://t.vndb.org/ch/40/54740.jpg,,#8f8390 #c9bbbd #e4dad8 #f5eee8 #fdfaf2,White Waist Length+ Straight Teen Slim Pale Uniform Proactive Hard Worker Student,,,https://vndb.org/c39210,
