id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al136072,anilist,6,1,,甘露寺蜜璃,甘露寺蜜璃,Mitsuri Kanroji,Love Hashira / Love Pillar / The Eightfold Girl,女,,19,动画,动画,鬼滅の刃,鬼灭之刃,2019,动画,"[{""t"":""鬼滅の刃"",""cn"":""鬼灭之刃"",""ty"":""动画"",""y"":2019,""pop"":993748},{""t"":""鬼滅の刃 無限列車編"",""cn"":""鬼灭之刃 无限列车篇"",""ty"":""动画"",""y"":2020,""pop"":508224},{""t"":""鬼滅の刃 遊郭編"",""cn"":""鬼灭之刃 游郭篇"",""ty"":""动画"",""y"":2021,""pop"":483878},{""t"":""鬼滅の刃 刀鍛冶の里編"",""cn"":""鬼灭之刃 刀匠村篇"",""ty"":""动画"",""y"":2023,""pop"":372912},{""t"":""鬼滅の刃 無限列車編 (TV)"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":360836},{""t"":""鬼滅の刃 柱稽古編"",""cn"":""鬼灭之刃 柱训练篇"",""ty"":""动画"",""y"":2024,""pop"":276674}]",恋柱。 老是脸红不止。,6900,6900,0,152,,https://s4.anilist.co/file/anilistcdn/character/large/b136072-xVwyRUKdpybi.png,https://s4.anilist.co/file/anilistcdn/character/medium/b136072-xVwyRUKdpybi.png,https://lain.bgm.tv/r/400/pic/crt/l/2c/5b/57315_crt_5kK5K.jpg?r=1569685113,,,https://anilist.co/character/136072,https://bgm.tv/character/57315,,57315
vndb-c92327,vndb,6,1,,安缇娜,アンテナ,Antenna,,女,B,,Galgame,Galgame,ドーナドーナ いっしょにわるいことをしよう,多娜多娜 一起干坏事吧,2020,Galgame,,電子工学もろもろに精通した天才。 たぶん。 モラルより何より好奇心最優先の学者肌。,2663,0,2663,53,,https://t.vndb.org/ch/16/111216.jpg,https://t.vndb.org/ch/16/111216.jpg,https://lain.bgm.tv/r/400/pic/crt/l/3c/3d/86845_crt_AqrVf.jpg,#af629d #b7cb80 #3f3438 #e5bfcb #faebe1 #ffffff,Ahoge Shoulder-length Straight Green Teen Slim Pale Fighting Missionary Doggy Style,,https://bgm.tv/character/86845,https://vndb.org/c92327,86845
vndb-c12509,vndb,6,1,,一辉,イッキ,Ikki,Ikkyu / Ikster,男,AB,,Galgame,Galgame,AMNESIA,失忆症,2011,Galgame,"[{""t"":""AMNESIA"",""cn"":""失忆症"",""ty"":""Galgame"",""y"":2011,""pop"":2561},{""t"":""AMNESIA LATER"",""cn"":""失忆症 -Amnesia-"",""ty"":""Galgame"",""y"":2012,""pop"":298},{""t"":""AMNESIA CROWD"",""cn"":""失憶症 Amnesia: Crowd"",""ty"":""Galgame"",""y"":2013,""pop"":212},{""t"":""AMNESIA World"",""cn"":""失憶症 Amnesia: World"",""ty"":""Galgame"",""y"":2014,""pop"":56}]",22歳。大学4年生。 目があった異性は誰でも恋をしている気分にさせてしまうという特殊な目を持つ。そのため外では常にサングラスをかけている。 リカとは中学からの同級生で、自分の体質に興味を持つケントとは親友。 バイトの先輩で主人公のお試し彼氏。女性関係にだらしない所から主人公に「自惚れないで」と怒鳴られる。特異体質の所為にして誠実な男女交際を諦め、刹那的な享楽を楽しむが本当は誰よりも“真実の愛”に憧れていた。,2561,0,2561,22,,https://t.vndb.org/ch/56/36756.jpg,https://t.vndb.org/ch/56/36756.jpg,https://lain.bgm.tv/r/400/pic/crt/l/e3/fa/17189_crt_7fzff.jpg,#323238 #6b6971 #b1aaac #dad7d6 #f1f1f0 #ffffff,Blue White Antenna Shoulder-length Straight Slim Pale Trousers Blue Young-adult,,https://bgm.tv/character/17189,https://vndb.org/c12509,17189
vndb-c560,vndb,6,1,,仓永梢,倉永 梢,Kuranaga Kozue,Chairman / Class rep,女,A,,Galgame,Galgame,ヨスガノソラ,缘之空,2008,Galgame,"[{""t"":""ヨスガノソラ"",""cn"":""缘之空"",""ty"":""Galgame"",""y"":2008,""pop"":2424},{""t"":""ハルカナソラ"",""cn"":""悠之空"",""ty"":""Galgame"",""y"":2009,""pop"":569},{""t"":""僕の未来は、恋と課金と。～Charge To The Future～"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":154}]",春日野悠所在班级的班长。 有着很强的责任感，做事认真，性格刚强。 总是很关照悠。其实心理喜欢着悠，一旦被周围那这点来开玩笑的话，就会显出很害羞的可爱表情。 意外地很在意长相，憧憬着都市的生活。 擅长幻想，在《悠之空》里成为主角之一，和春日野悠有恋爱关系。,2424,0,2424,61,,https://t.vndb.org/ch/86/70586.jpg,https://t.vndb.org/ch/86/70586.jpg,https://lain.bgm.tv/r/400/pic/crt/l/94/78/14348_crt_F4oSd.jpg,#cab9a8 #e5d9c9 #62626b #f8efe4 #f9f8f6,Black Curtained Shoulder-length Straight Teen Slim Pale School Uniform Hard Worker Cooking,,https://bgm.tv/character/14348,https://vndb.org/c560,14348
al47163,anilist,6,1,,,綾瀬千早,Chihaya Ayase,Chi-chan,女,B,12-18,动画|漫画,动画,ちはやふる,,2011,动画,"[{""t"":""ちはやふる"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":123287},{""t"":""ちはやふる 2"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":57197},{""t"":""ちはやふる 3"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":45191},{""t"":""ちはやふる"",""cn"":"""",""ty"":""漫画"",""y"":2007,""pop"":23299},{""t"":""ちはやふる２　わがみよにふるながめせしまに"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":10904},{""t"":""千雪のファッションチェック！"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":1132}]","167 cm (5'6"") A determined schoolgirl who ""possesses a remarkable hearing ability"". She believes that by persevering in karuta, she will meet [Arata](//anilist.co/character/47165/Wataya-Arata) again, and begins a karuta club at her high sch…",2294,2294,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b47163-ANj57c8yDZso.png,https://s4.anilist.co/file/anilistcdn/character/medium/b47163-ANj57c8yDZso.png,,,,https://anilist.co/character/47163,,,
vndb-c5407,vndb,6,1,,,葛西 久美子,Kasai Kumiko,クミ / Kumi,女,B,,Galgame,Galgame,辻堂さんの純愛ロード,,2012,Galgame,"[{""t"":""辻堂さんの純愛ロード"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":2008},{""t"":""辻堂さんのバージンロード"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":352},{""t"":""みなとカーニバルＦＤ"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":80}]","A first-year girl at Inamura Academy who grew up in family with problems, having only one parent. Before meeting Ai, she wanted to become the boss of Inamura Academy, however, after their meeting, she started respecting her completely and j…",2008,0,2008,0,,https://t.vndb.org/ch/90/85790.jpg,https://t.vndb.org/ch/90/85790.jpg,,#3281bb #2a365b #d09b9b #e3dad8 #fbf4ed #ffffff,Blue Long Wavy Teen Slim Pale School Uniform Violet Earrings Ore,,,https://vndb.org/c5407,
vndb-c39260,vndb,6,1,,,オシリスの砂,Dust of Osiris,Oshirisu no Suna,女,O,,Galgame,Galgame,MELTY BLOOD,月姬格斗,2002,Galgame,"[{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869},{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869}]",Dust of Osiris is a potential future version of Sion Eltnam Atlasia created by Wallachia from remnants of her soul. She is known as the 13th of the 27 Ancestors of Dead Apostles.,1869,0,1869,0,,https://t.vndb.org/ch/12/47312.jpg,https://t.vndb.org/ch/12/47312.jpg,,#390406 #600a0b #6a3b68 #150610 #3c263c #bfa59a,Violet Slim Fighting Young-adult Dark Hat Skirt Stoic Braid Sandals,,,https://vndb.org/c39260,
vndb-c84,vndb,6,1,,,シオン・エルトナム・アトラシア,Sion Eltnam Atlasia,Eltnum,女,O,,Galgame,Galgame,MELTY BLOOD,月姬格斗,2002,Galgame,"[{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869},{""t"":""UNDER NIGHT IN-BIRTH"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":180}]","Sion is an alchemist of Atlas, one of the three main branches of the Mages Association. She is a genius scientist, given a position equal to the representative of ATLAS at an extremely young age.",1869,0,1869,0,,https://t.vndb.org/ch/15/115.jpg,https://t.vndb.org/ch/15/115.jpg,,#5e1d48 #648791 #be9383 #9bb9d4 #cdd5dc #ecebe9,Violet Waist Length+ Straight Teen Slim Pale Uniform Proactive Fighting Violet,,,https://vndb.org/c84,
vndb-c39266,vndb,6,1,,,吸血鬼 シオン,Sion TATARI,Kyuuketsuki Shion / TATARI Shion / V Shion / Vシオン,女,O,,Galgame,Galgame,MELTY BLOOD,月姬格斗,2002,Galgame,"[{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869},{""t"":""MELTY BLOOD"",""cn"":""月姬格斗"",""ty"":""Galgame"",""y"":2002,""pop"":1869}]",This Sion was completely turned into vampire. She became TATARI's successor. She has inherited all of the countless victims absorbed by Wallachia over the years and kept them as information.,1869,0,1869,0,,https://t.vndb.org/ch/18/47318.jpg,https://t.vndb.org/ch/18/47318.jpg,,#11237a #0b165d #61413b #95777e #2d1b2e #efdcbd,Violet Waist Length+ Straight Teen Slim Pale Uniform Red Shirt Miniskirt,,,https://vndb.org/c39266,
al139553,anilist,6,1,,,ドミニク・ド・サド,Dominique de Sade,Domi,女,,20,动画|漫画,动画,ヴァニタスの手記,瓦尼塔斯的手记,2021,动画,"[{""t"":""ヴァニタスの手記"",""cn"":""瓦尼塔斯的手记"",""ty"":""动画"",""y"":2021,""pop"":210158},{""t"":""ヴァニタスの手記 2クール"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":102113},{""t"":""ヴァニタスの手記"",""cn"":""瓦尼塔斯的手记"",""ty"":""漫画"",""y"":2015,""pop"":35849}]","Vampire Aristocrat, Royal Guard Noé's childhood friend and the sister of [Louis](//anilist.co/character/146017/de-Sade-Louis) and [Veronica](//anilist.co/character/242848/de-Sade-Veronica).",1526,1526,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b139553-Ni2xZ2U8aPii.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b139553-Ni2xZ2U8aPii.jpg,,,,https://anilist.co/character/139553,,,
